# time = 4.276868e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.2500548089e-31   2.9582554675e-14   0.0000000000e+00   9.9248591688e-02 
  2.5596989026e+18   4.2924711939e+17   2.9746900944e+55   4.2500548089e-31   2.9582554675e-14  -3.8803623191e+03   9.9248591688e-02 
  3.4230866015e+18   8.6338769888e+17   9.7761317033e+55   4.2502479621e-31   2.9582456451e-14  -7.8537418423e+03   9.9248591688e-02 
  4.3723418625e+18   9.4925526106e+17   1.8211854376e+56   4.2509250008e-31   2.9582486215e-14  -1.3612540339e+04   9.9248591688e-02 
  4.8109814005e+18   4.3863953799e+17   1.1630209675e+56   4.2518574735e-31   2.9582492808e-14  -1.7358182152e+04   9.9248591688e-02 
  5.1997310438e+18   3.8874964327e+17   1.2245262632e+56   4.2530168810e-31   2.9582491118e-14  -1.9427242905e+04   9.9248591688e-02 
  5.8894247286e+18   6.8969368480e+17   2.6678580462e+56   4.2555016160e-31   2.9582488881e-14  -2.2025408930e+04   9.9248591688e-02 
  6.5172013309e+18   6.2777660236e+17   3.0383155527e+56   4.2593090989e-31   2.9582486287e-14  -2.5125480931e+04   9.9248591688e-02 
  7.3630209449e+18   8.4581961397e+17   5.1257532116e+56   4.2646310767e-31   2.9582481226e-14  -2.8510209935e+04   9.9248591688e-02 
  8.1842083723e+18   8.2118742735e+17   6.2416851148e+56   4.2716785620e-31   2.9582472363e-14  -3.2285021708e+04   9.9248591688e-02 
  9.2135313708e+18   1.0293229985e+18   9.7992682917e+56   4.2808297552e-31   2.9582457293e-14  -3.6422204518e+04   9.9248591688e-02 
  1.0280627374e+19   1.0670960035e+18   1.2752517192e+57   4.2925776254e-31   2.9582434196e-14  -4.1066768666e+04   9.9248591688e-02 
  1.1543014261e+19   1.2623868870e+18   1.8909537584e+57   4.3073225639e-31   2.9582402518e-14  -4.6183206523e+04   9.9248591688e-02 
  1.2898988888e+19   1.3559746265e+18   2.5475360871e+57   4.3257466048e-31   2.9582362396e-14  -5.1891534416e+04   9.9248591688e-02 
  1.4451502018e+19   1.5525131298e+18   3.6524274978e+57   4.3484067660e-31   2.9582314306e-14  -5.8187698357e+04   9.9248591688e-02 
  1.6203612571e+19   1.7521105533e+18   5.1783323501e+57   4.3766430660e-31   2.9582253580e-14  -6.5291794424e+04   9.9248591688e-02 
  1.8160787010e+19   1.9571744392e+18   7.2688590804e+57   4.4111524252e-31   2.9582180717e-14  -7.3222775408e+04   9.9248591688e-02 
  2.0371489080e+19   2.2107020700e+18   1.0322993849e+58   4.4531218141e-31   2.9582082891e-14  -8.2128372009e+04   9.9248591688e-02 
  2.2767729890e+19   2.3962408096e+18   1.4023981229e+58   4.5030288982e-31   2.9581973697e-14  -9.2028969492e+04   9.9248591688e-02 
  2.5492452616e+19   2.7247227263e+18   1.9957738006e+58   4.5625510359e-31   2.9581814034e-14  -1.0295438152e+05   9.9248591688e-02 
  2.8421401592e+19   2.9289489762e+18   2.6772534221e+58   4.6326774099e-31   2.9581632934e-14  -1.1512616656e+05   9.9248591688e-02 
  3.1827235600e+19   3.4058340078e+18   3.8880350396e+58   4.7164067498e-31   2.9581372342e-14  -1.2868494373e+05   9.9248591688e-02 
  3.5449452955e+19   3.6222173549e+18   5.1555266538e+58   4.8149002739e-31   2.9581059140e-14  -1.4392311188e+05   9.9248591688e-02 
  3.9563494174e+19   4.1140412192e+18   7.2799130079e+58   4.9299612349e-31   2.9580655326e-14  -1.6079111145e+05   9.9248591688e-02 
  4.3941066787e+19   4.3775726129e+18   9.5984539158e+58   5.0636641041e-31   2.9580129692e-14  -1.7940696109e+05   9.9248591688e-02 
  4.8946682130e+19   5.0056153433e+18   1.3581396153e+59   5.2202303769e-31   2.9579444068e-14  -2.0021040036e+05   9.9248591688e-02 
  5.3854266113e+19   4.9075839827e+18   1.6305782527e+59   5.3949883835e-31   2.9578573237e-14  -2.2245170617e+05   9.9248591688e-02 
  6.1364657903e+19   7.5103917897e+18   3.1367127832e+59   5.6273606200e-31   2.9577207368e-14  -2.5133422315e+05   9.9248591688e-02 
  7.2599400307e+19   1.1234742404e+19   6.3490177754e+59   5.9941064884e-31   2.9574553853e-14  -2.9733005560e+05   9.9248591688e-02 
  7.6766587072e+19   4.1671867653e+18   2.9215204532e+59   6.3063994705e-31   2.9571986141e-14  -3.3550245515e+05   9.9248591688e-02 
  8.0541245108e+19   3.7746580355e+18   2.9350230905e+59   6.4839211648e-31   2.9570427337e-14  -3.5561351986e+05   9.9248591688e-02 
  8.4521880254e+19   3.9806351462e+18   3.4078977594e+59   6.6764529913e-31   2.9568810505e-14  -3.7574891837e+05   9.9248591688e-02 
  8.8789994514e+19   4.2681142600e+18   4.0283791379e+59   6.9024410199e-31   2.9567016389e-14  -3.9714343688e+05   9.9248591688e-02 
  9.2743311564e+19   3.9533170497e+18   4.0934812185e+59   7.1496038555e-31   2.9565252211e-14  -4.1797393907e+05   9.9248591688e-02 
  9.7806172757e+19   5.0628611935e+18   5.7764847913e+59   7.4491455528e-31   2.9563324964e-14  -4.4022806930e+05   9.9248591688e-02 
  1.0278699768e+20   4.9808249247e+18   6.2975653150e+59   7.8101615717e-31   2.9561198988e-14  -4.6436504818e+05   9.9248591688e-02 
  1.0758945382e+20   4.8024561412e+18   6.6785620186e+59   8.1911439752e-31   2.9559165658e-14  -4.8719929493e+05   9.9248591688e-02 
  1.1219539605e+20   4.6059422282e+18   6.9908090060e+59   8.5892974105e-31   2.9557203870e-14  -5.0893024665e+05   9.9248591688e-02 
