# time = 2.331223e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   1.9756241230e-27   1.3271680972e-11   0.0000000000e+00   2.0000000000e-02 
  1.8183836048e+19   1.6053384264e+19   2.5144679578e+58   1.9756241230e-27   1.3271680972e-11   1.3228335249e+07   2.0000000000e-02 
  2.1687881662e+19   3.5040456142e+18   1.7545516529e+58   1.5368155865e-27   1.2684810013e-11   1.5574323671e+07   2.0000000000e-02 
  2.4061679789e+19   2.3737981277e+18   1.5622735972e+58   1.2390912055e-27   1.2159082116e-11   1.7662762155e+07   2.0000000000e-02 
  2.4769983504e+19   7.0830371416e+17   5.3064354221e+57   1.2122991808e-27   1.1942973129e-11   1.7726690705e+07   2.0000000000e-02 
  2.5271052768e+19   5.0106926460e+17   3.9419829410e+57   1.2928208886e-27   1.1868300780e-11   1.7502713220e+07   2.0000000000e-02 
  2.5947240384e+19   6.7618761568e+17   5.5730446069e+57   1.5980678361e-27   1.1819690699e-11   1.7497420798e+07   2.0000000000e-02 
  2.6604778375e+19   6.5753799143e+17   5.7052173467e+57   1.8388530204e-27   1.1680098744e-11   1.7759052633e+07   2.0000000000e-02 
  2.7055079638e+19   4.5030126312e+17   4.0734488823e+57   1.9271730588e-27   1.1586672651e-11   1.7765385358e+07   2.0000000000e-02 
  2.7513006189e+19   4.5792655058e+17   4.2838408827e+57   1.9259842399e-27   1.1498866306e-11   1.7823115840e+07   2.0000000000e-02 
  2.8039245874e+19   5.2623968476e+17   5.1021097749e+57   1.8776155499e-27   1.1401275069e-11   1.7792114360e+07   2.0000000000e-02 
  2.8665216513e+19   6.2597063891e+17   6.3234771206e+57   1.7609662147e-27   1.1305428719e-11   1.7822644972e+07   2.0000000000e-02 
  2.9468097312e+19   8.0288079926e+17   8.5246924005e+57   1.5589048037e-27   1.1187064386e-11   1.7774838671e+07   2.0000000000e-02 
  3.0603948651e+19   1.1358513388e+18   1.2878579616e+58   1.3122974901e-27   1.1069914798e-11   1.7803336130e+07   2.0000000000e-02 
  3.2187798615e+19   1.5838499640e+18   1.9622807512e+58   1.0268816176e-27   1.0930563670e-11   1.7826404923e+07   2.0000000000e-02 
  3.4299498274e+19   2.1116996596e+18   2.9336303093e+58   7.1852511004e-28   1.0776064531e-11   1.7691226947e+07   2.0000000000e-02 
  3.6768399978e+19   2.4689017033e+18   3.9190002668e+58   4.0997546522e-28   1.0670569246e-11   1.7747568089e+07   2.0000000002e-02 
  3.8075630028e+19   1.3072300502e+18   2.3007020740e+58   2.3817527144e-28   1.0616373294e-11   1.7858823033e+07   2.0000000011e-02 
  3.8977975020e+19   9.0234499196e+17   1.6831710874e+58   1.7061928480e-28   1.0598193656e-11   1.7932831130e+07   2.0000000037e-02 
  3.9895766383e+19   9.1779136307e+17   1.7938177805e+58   1.4147005275e-28   1.0587769022e-11   1.7994465062e+07   2.0000000080e-02 
  4.0887553006e+19   9.9178662317e+17   2.0334492005e+58   1.2340160164e-28   1.0579623886e-11   1.8074621145e+07   2.0000000162e-02 
  4.1937102310e+19   1.0495493043e+18   2.2620137348e+58   1.1092602110e-28   1.0573882325e-11   1.8223969555e+07   2.0000000324e-02 
  4.3015602213e+19   1.0784999028e+18   2.4453877547e+58   1.0209406664e-28   1.0570749692e-11   1.8393160557e+07   2.0000000654e-02 
  4.4109523989e+19   1.0939217756e+18   2.6088301306e+58   9.6101133973e-29   1.0560554603e-11   1.8491502521e+07   2.0000001329e-02 
  4.5188535220e+19   1.0790112317e+18   2.7032176485e+58   9.2133033842e-29   1.0552718416e-11   1.8576835354e+07   2.0000002737e-02 
  4.6240871134e+19   1.0523359136e+18   2.7637276406e+58   9.0420649233e-29   1.0547051989e-11   1.8722218701e+07   2.0000005749e-02 
  4.7253022542e+19   1.0121514080e+18   2.7795776830e+58   8.9912049897e-29   1.0545326046e-11   1.8913887016e+07   2.0000012458e-02 
