# time = 1.739016e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   2.3548711913e-31   5.3431376645e-14   0.0000000000e+00   9.9248591688e-02 
  3.0650851086e+18   9.3463332534e+17   8.0114595739e+55   2.3548711913e-31   5.3431376645e-14  -4.3911275003e+04   9.9248591688e-02 
  4.0879790108e+18   1.0228939022e+18   1.6554458664e+56   2.3552040174e-31   5.3430922309e-14  -7.8748388375e+04   9.9248591688e-02 
  5.0731972557e+18   9.8521824489e+17   2.6076893180e+56   2.3561534512e-31   5.3431096828e-14  -1.1592350262e+05   9.9248591688e-02 
  5.7224345800e+18   6.4923732435e+17   2.3799768696e+56   2.3575846270e-31   5.3431173303e-14  -1.4255216129e+05   9.9248591688e-02 
  6.2718012498e+18   5.4936666975e+17   2.4846255071e+56   2.3594584519e-31   5.3431194294e-14  -1.6119194014e+05   9.9248591688e-02 
  7.1013634950e+18   8.2956224518e+17   4.6668509604e+56   2.3628287342e-31   5.3431218185e-14  -1.8196714634e+05   9.9248591688e-02 
  7.8823346714e+18   7.8097117641e+17   5.5133556193e+56   2.3678007874e-31   5.3431249991e-14  -2.0578204040e+05   9.9248591688e-02 
  8.8994133087e+18   1.0170786373e+18   9.0096974530e+56   2.3746788328e-31   5.3431285645e-14  -2.3191203515e+05   9.9248591688e-02 
  9.9112277772e+18   1.0118144686e+18   1.1258398048e+57   2.3837095669e-31   5.3431327183e-14  -2.6111054105e+05   9.9248591688e-02 
  1.1154577240e+19   1.2433494632e+18   1.7354144792e+57   2.3953260589e-31   5.3431370195e-14  -2.9336140802e+05   9.9248591688e-02 
  1.2454685526e+19   1.3001082855e+18   2.2789406826e+57   2.4100987035e-31   5.3431408614e-14  -3.2965263212e+05   9.9248591688e-02 
  1.3975293971e+19   1.5206084445e+18   3.3407182149e+57   2.4285455699e-31   5.3431438140e-14  -3.6982943964e+05   9.9248591688e-02 
  1.5610861520e+19   1.6355675490e+18   4.5023329837e+57   2.4515061648e-31   5.3431466402e-14  -4.1461630758e+05   9.9248591688e-02 
  1.7465545308e+19   1.8546837886e+18   6.3813317383e+57   2.4796408624e-31   5.3431499425e-14  -4.6387087468e+05   9.9248591688e-02 
  1.9533283693e+19   2.0677383847e+18   8.9017077307e+57   2.5143297183e-31   5.3431548043e-14  -5.1891465605e+05   9.9248591688e-02 
  2.1824127930e+19   2.2908442367e+18   1.2322421935e+58   2.5562774456e-31   5.3431620463e-14  -5.7979937386e+05   9.9248591688e-02 
  2.4393286015e+19   2.5691580854e+18   1.7258342703e+58   2.6068576039e-31   5.3431718203e-14  -6.4754928224e+05   9.9248591688e-02 
  2.7182727783e+19   2.7894417680e+18   2.3333826413e+58   2.6668729828e-31   5.3431843222e-14  -7.2224817092e+05   9.9248591688e-02 
  3.0332013361e+19   3.1492855785e+18   3.2760768317e+58   2.7384124060e-31   5.3432029891e-14  -8.0497742129e+05   9.9248591688e-02 
  3.3715775745e+19   3.3837623839e+18   4.3647753559e+58   2.8228250209e-31   5.3432320098e-14  -8.9566287373e+05   9.9248591688e-02 
  3.7592737544e+19   3.8769617986e+18   6.1994315385e+58   2.9234109810e-31   5.3432758199e-14  -9.9591765551e+05   9.9248591688e-02 
  4.1693064012e+19   4.1003264684e+18   8.1048719124e+58   3.0413105015e-31   5.3433393058e-14  -1.1055677003e+06   9.9248591688e-02 
  4.6290239496e+19   4.5971754833e+18   1.1190165997e+59   3.1784304121e-31   5.3434272356e-14  -1.2247959529e+06   9.9248591688e-02 
  5.1131833561e+19   4.8415940651e+18   1.4448087842e+59   3.3367887107e-31   5.3435492691e-14  -1.3544447403e+06   9.9248591688e-02 
  5.6598185713e+19   5.4663521522e+18   1.9947731597e+59   3.5213064984e-31   5.3437182648e-14  -1.4961087426e+06   9.9248591688e-02 
