# time = 3.503495e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.0945003580e-31   3.7897091474e-14   0.0000000000e+00   9.9248591688e-02 
  2.5986247482e+18   4.6817296496e+17   3.3000869465e+55   4.0945003580e-31   3.7897091474e-14   8.0160414373e+03   9.9248591688e-02 
  3.4693606193e+18   8.7073587111e+17   1.0141357005e+56   4.0947852857e-31   3.7897443844e-14   1.5053698362e+04   9.9248591688e-02 
  4.4071279290e+18   9.3776730971e+17   1.8363585064e+56   4.0955975043e-31   3.7897635352e-14   2.4967879333e+04   9.9248591688e-02 
  4.8600597795e+18   4.5293185056e+17   1.2229939897e+56   4.0967064412e-31   3.7897776135e-14   3.1534832903e+04   9.9248591688e-02 
  5.2605287702e+18   4.0046899070e+17   1.2893086978e+56   4.0979914001e-31   3.7897670697e-14   3.5937258964e+04   9.9248591688e-02 
  5.9577681299e+18   6.9723935969e+17   2.7602249382e+56   4.1006980179e-31   3.7897536573e-14   4.0626995326e+04   9.9248591688e-02 
  6.5936713113e+18   6.3590318139e+17   3.1499188577e+56   4.1049572520e-31   3.7897456932e-14   4.5730199220e+04   9.9248591688e-02 
  7.4489090755e+18   8.5523776417e+17   5.3047779428e+56   4.1109404015e-31   3.7897022458e-14   5.2058967718e+04   9.9248591688e-02 
  8.2807440116e+18   8.3183493606e+17   6.4718729640e+56   4.1190085980e-31   3.7896497014e-14   5.9214472099e+04   9.9248591688e-02 
  9.3224567183e+18   1.0417127068e+18   1.0152845646e+57   4.1294297514e-31   3.7895914897e-14   6.5746813479e+04   9.9248591688e-02 
  1.0402683642e+19   1.0802269238e+18   1.3217186585e+57   4.1428473573e-31   3.7895405297e-14   7.2892671879e+04   9.9248591688e-02 
  1.1679821016e+19   1.2771373736e+18   1.9587007844e+57   4.1593101265e-31   3.7894959253e-14   7.9903027701e+04   9.9248591688e-02 
  1.3050782253e+19   1.3709612368e+18   2.6368724493e+57   4.1798405669e-31   3.7894479194e-14   8.6429163169e+04   9.9248591688e-02 
  1.4618948275e+19   1.5681660223e+18   3.7758654145e+57   4.2053517480e-31   3.7893841800e-14   9.2119749025e+04   9.9248591688e-02 
  1.6385223731e+19   1.7662754561e+18   5.3397159724e+57   4.2367108503e-31   3.7892895866e-14   9.6242710878e+04   9.9248591688e-02 
  1.8355221132e+19   1.9699974007e+18   7.4774158047e+57   4.2753632527e-31   3.7891125522e-14   9.7146202367e+04   9.9248591688e-02 
  2.0578479673e+19   2.2232585415e+18   1.0598954164e+58   4.3216393417e-31   3.7889452681e-14   9.7470941330e+04   9.9248591688e-02 
  2.2989036847e+19   2.4105571742e+18   1.4389174006e+58   4.3771849510e-31   3.7886654957e-14   9.7790871815e+04   9.9248591688e-02 
  2.5729519148e+19   2.7404823005e+18   2.0456131832e+58   4.4431671108e-31   3.7884335499e-14   9.7110757870e+04   9.9248591688e-02 
  2.8673676110e+19   2.9441569621e+18   2.7402072585e+58   4.5206625940e-31   3.7880825186e-14   9.7709787006e+04   9.9248591688e-02 
  3.2090681883e+19   3.4170057735e+18   3.9678107658e+58   4.6133727038e-31   3.7877528828e-14   9.6847531911e+04   9.9248591688e-02 
  3.5717460003e+19   3.6267781201e+18   5.2438285578e+58   4.7226924753e-31   3.7874254736e-14   9.5795721276e+04   9.9248591688e-02 
  3.9829308589e+19   4.1118485854e+18   7.3798478906e+58   4.8504028912e-31   3.7871644407e-14   9.4951171492e+04   9.9248591688e-02 
  4.4199373576e+19   4.3700649869e+18   9.7025132279e+58   4.9985954041e-31   3.7870208039e-14   9.5467982094e+04   9.9248591688e-02 
  4.9196948043e+19   4.9975744669e+18   1.3708280765e+59   5.1727623393e-31   3.7871137496e-14   9.8960308499e+04   9.9248591688e-02 
  5.4088393937e+19   4.8914458941e+18   1.6405484940e+59   5.3672374828e-31   3.7875047677e-14   9.7529645302e+04   9.9248591688e-02 
  6.1476653779e+19   7.3882598422e+18   3.1041044549e+59   5.6250757270e-31   3.7882108717e-14   9.7510120239e+04   9.9248591688e-02 
  7.2565577614e+19   1.1088923835e+19   6.2735329027e+59   6.0299056361e-31   3.7890364556e-14   1.0675893146e+05   9.9248591688e-02 
  7.6687335338e+19   4.1217577232e+18   2.8852825843e+59   6.3754501669e-31   3.7891817906e-14   1.2292665281e+05   9.9248591688e-02 
  8.0437125729e+19   3.7497903913e+18   2.9088873878e+59   6.5725058270e-31   3.7889834852e-14   1.3723751095e+05   9.9248591688e-02 
  8.4358158339e+19   3.9210326097e+18   3.3459683815e+59   6.7868306791e-31   3.7888284534e-14   1.5123155930e+05   9.9248591688e-02 
  8.8546501474e+19   4.1883431350e+18   3.9345082359e+59   7.0386720987e-31   3.7885276732e-14   1.6418586363e+05   9.9248591688e-02 
  9.2419559601e+19   3.8730581272e+18   3.9853315697e+59   7.3130235658e-31   3.7885476738e-14   1.7039395637e+05   9.9248591688e-02 
  9.7378393923e+19   4.9588343225e+18   5.6132105067e+59   7.6465374552e-31   3.7883198503e-14   1.8188763134e+05   9.9248591688e-02 
  1.0223405607e+20   4.8556621464e+18   6.0793792520e+59   8.0489113100e-31   3.7881460760e-14   1.9817826502e+05   9.9248591688e-02 
  1.0691624871e+20   4.6821926435e+18   6.4355949127e+59   8.4743527202e-31   3.7879848621e-14   2.1815860518e+05   9.9248591688e-02 
  1.1139804583e+20   4.4817971125e+18   6.7116208872e+59   8.9209484806e-31   3.7879189316e-14   2.3792804836e+05   9.9248591688e-02 
  1.1692008637e+20   5.5220405439e+18   9.0451326732e+59   9.4572118655e-31   3.7879468870e-14   2.5731090703e+05   9.9248591688e-02 
  1.2248662669e+20   5.5665403251e+18   1.0025040530e+60   1.0100155631e-30   3.7880181088e-14   2.7367657607e+05   9.9248591688e-02 
  1.2784142398e+20   5.3547972897e+18   1.0543339204e+60   1.0785870152e-30   3.7881386277e-14   2.8145599888e+05   9.9248591688e-02 
  1.3318542813e+20   5.3440041434e+18   1.1440571085e+60   1.1519019294e-30   3.7886363012e-14   2.8033561232e+05   9.9248591688e-02 
  1.3951448390e+20   6.3290557753e+18   1.4788930300e+60   1.2391394430e-30   3.7890098067e-14   2.8935050999e+05   9.9248591688e-02 
  1.4587655109e+20   6.3620671878e+18   1.6281736140e+60   1.3418075923e-30   3.7890218701e-14   3.0864129697e+05   9.9248591688e-02 
  1.5196817321e+20   6.0916221211e+18   1.6979433728e+60   1.4509818810e-30   3.7889526457e-14   3.3213147344e+05   9.9248591688e-02 
  1.5851905947e+20   6.5508862590e+18   1.9842750106e+60   1.5723484943e-30   3.7887991613e-14   3.5836899108e+05   9.9248591688e-02 
  1.6598544443e+20   7.4663849553e+18   2.4704629160e+60   1.7187851854e-30   3.7886498579e-14   3.8596445828e+05   9.9248591688e-02 
  1.7328133391e+20   7.2958894879e+18   2.6386253591e+60   1.8862103264e-30   3.7885517954e-14   4.1299976539e+05   9.9248591688e-02 
  1.7967832204e+20   6.3969881272e+18   2.5039352902e+60   2.0554723570e-30   3.7885489590e-14   4.3616533500e+05   9.9248591688e-02 
  1.8810287451e+20   8.4245524714e+18   3.5805661961e+60   2.2581418059e-30   3.7885680832e-14   4.5611768674e+05   9.9248591688e-02 
  1.9833415510e+20   1.0231280591e+19   4.8010784569e+60   2.5354055084e-30   3.7889454151e-14   4.7426199519e+05   9.9248591688e-02 
  2.0872555551e+20   1.0391400408e+19   5.4104641152e+60   2.8653271390e-30   3.7891554368e-14   4.9914088162e+05   9.9248591688e-02 
  2.1827097656e+20   9.5454210463e+18   5.4684720467e+60   3.2099476482e-30   3.7884045744e-14   5.3624655673e+05   9.9248591688e-02 
  2.3010478119e+20   1.1833804631e+19   7.4758287112e+60   3.6146489670e-30   3.7872648374e-14   5.7725071021e+05   9.9248591688e-02 
  2.4037622315e+20   1.0271441963e+19   7.1438852436e+60   4.0650680230e-30   3.7859452414e-14   6.1174775962e+05   9.9248591688e-02 
  2.5557413408e+20   1.5197910925e+19   1.1747517571e+61   4.6342946716e-30   3.7834168996e-14   6.4611356104e+05   9.9248591688e-02 
  2.6642383332e+20   1.0849699240e+19   9.2889736707e+60   5.2504560060e-30   3.7805374965e-14   6.7823589238e+05   9.9248591688e-02 
  2.7614648074e+20   9.7226474195e+18   8.9927588890e+60   5.7878581404e-30   3.7766164700e-14   7.1370217574e+05   9.9248591688e-02 
  2.8640595404e+20   1.0259473305e+19   1.0201149263e+61   6.3102211119e-30   3.7727107106e-14   7.3295904029e+05   9.9248591688e-02 
  2.9580645376e+20   9.4004997160e+18   1.0011553327e+61   6.7834711306e-30   3.7672504056e-14   7.6130886046e+05   9.9248591688e-02 
  3.0999644980e+20   1.4189996042e+19   1.6363427147e+61   7.2729679035e-30   3.7604562105e-14   7.7377797258e+05   9.9248591688e-02 
  3.2467753426e+20   1.4681084458e+19   1.8581760406e+61   7.8085284971e-30   3.7487001999e-14   8.1225943380e+05   9.9248591688e-02 
  3.3429784405e+20   9.6203097867e+18   1.3125267348e+61   8.2081076537e-30   3.7380860420e-14   8.3355215036e+05   9.9248591688e-02 
  3.4334676031e+20   9.0489162639e+18   1.3054980410e+61   8.4631666178e-30   3.7291064407e-14   8.4656664014e+05   9.9248591688e-02 
  3.5821615465e+20   1.4869394338e+19   2.2995424182e+61   8.7122462500e-30   3.7172713429e-14   8.5722713413e+05   9.9248591688e-02 
  3.7480837573e+20   1.6592221083e+19   2.8013384362e+61   8.9862863891e-30   3.7002660647e-14   8.7885660729e+05   9.9248591688e-02 
