# time = 4.132288e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.2757800319e-31   3.1512303197e-14   0.0000000000e+00   9.9248591688e-02 
  2.5599406619e+18   4.2948887866e+17   2.9766808218e+55   4.2757800319e-31   3.1512303197e-14  -5.9294073443e+03   9.9248591688e-02 
  3.4200577285e+18   8.6011706661e+17   9.7295812651e+55   4.2759647674e-31   3.1512150854e-14  -1.1966446230e+04   9.9248591688e-02 
  4.3633664183e+18   9.4330868984e+17   1.8041233928e+56   4.2766434769e-31   3.1512194007e-14  -2.0742053872e+04   9.9248591688e-02 
  4.8013071242e+18   4.3794070589e+17   1.1564573669e+56   4.2775918096e-31   3.1512215208e-14  -2.6312483511e+04   9.9248591688e-02 
  5.1896587515e+18   3.8835162728e+17   1.2184525555e+56   4.2787840334e-31   3.1512214667e-14  -2.9429084749e+04   9.9248591688e-02 
  5.8778575547e+18   6.8819880323e+17   2.6516946462e+56   4.2813487378e-31   3.1512213073e-14  -3.3323394279e+04   9.9248591688e-02 
  6.5038736648e+18   6.2601611011e+17   3.0176441732e+56   4.2852878262e-31   3.1512213502e-14  -3.7943856112e+04   9.9248591688e-02 
  7.3478631044e+18   8.4398943955e+17   5.0936893028e+56   4.2908097438e-31   3.1512213412e-14  -4.2970703671e+04   9.9248591688e-02 
  8.1670589043e+18   8.1919579994e+17   6.2006923593e+56   4.2981325697e-31   3.1512213040e-14  -4.8562089561e+04   9.9248591688e-02 
  9.1944035110e+18   1.0273446067e+18   9.7396921936e+56   4.3076489044e-31   3.1512211449e-14  -5.4680162894e+04   9.9248591688e-02 
  1.0259118780e+19   1.0647152692e+18   1.2671069611e+57   4.3198642037e-31   3.1512208455e-14  -6.1547793269e+04   9.9248591688e-02 
  1.1518918846e+19   1.2598000654e+18   1.8792006086e+57   4.3351808028e-31   3.1512203476e-14  -6.9122222982e+04   9.9248591688e-02 
  1.2871536225e+19   1.3526173792e+18   2.5305191777e+57   4.3542899237e-31   3.1512196408e-14  -7.7592445399e+04   9.9248591688e-02 
  1.4420007681e+19   1.5484714561e+18   3.6272297588e+57   4.3777424764e-31   3.1512187981e-14  -8.6964830090e+04   9.9248591688e-02 
