# time = 5.403626e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.5364635683e-31   3.1516000434e-14   0.0000000000e+00   9.9248591688e-02 
  2.4348481439e+18   3.0439636074e+17   1.9960483768e+55   5.5364635683e-31   3.1516000434e-14  -1.4626674299e+03   9.9248591688e-02 
  3.2014505708e+18   7.6660242685e+17   7.6979994058e+55   5.5366710571e-31   3.1515947261e-14  -3.2046665716e+03   9.9248591688e-02 
  4.0682704333e+18   8.6681986256e+17   1.4459975005e+56   5.5374054536e-31   3.1515966063e-14  -5.9412866121e+03   9.9248591688e-02 
  4.4470295506e+18   3.7875911722e+17   8.6337444376e+55   5.5383973810e-31   3.1515974321e-14  -7.6748070307e+03   9.9248591688e-02 
  4.7872497195e+18   3.4022016893e+17   9.1182689964e+55   5.5396167483e-31   3.1515974410e-14  -8.6040231302e+03   9.9248591688e-02 
  5.4213329673e+18   6.3408324785e+17   2.0786683188e+56   5.5423441871e-31   3.1515975068e-14  -9.8053102945e+03   9.9248591688e-02 
  5.9861086395e+18   5.6477567220e+17   2.3107718193e+56   5.5465269836e-31   3.1515977029e-14  -1.1242190755e+04   9.9248591688e-02 
  6.7623501687e+18   7.7624152912e+17   3.9682451804e+56   5.5523723920e-31   3.1515978774e-14  -1.2804390641e+04   9.9248591688e-02 
  7.5068650443e+18   7.4451487560e+17   4.7666948741e+56   5.5601109426e-31   3.1515979449e-14  -1.4552625001e+04   9.9248591688e-02 
  8.4505304633e+18   9.4366541904e+17   7.5578435665e+56   5.5701535053e-31   3.1515977859e-14  -1.6469133275e+04   9.9248591688e-02 
  9.4233205357e+18   9.7279007238e+17   9.7731343178e+56   5.5830527366e-31   3.1515972383e-14  -1.8625646108e+04   9.9248591688e-02 
  1.0580462912e+19   1.1571423764e+18   1.4562807178e+57   5.5992349376e-31   3.1515961070e-14  -2.0998802169e+04   9.9248591688e-02 
  1.1820896843e+19   1.2404339311e+18   1.9575637797e+57   5.6194600440e-31   3.1515942521e-14  -2.3640932507e+04   9.9248591688e-02 
  1.3244700558e+19   1.4238037149e+18   2.8133447883e+57   5.6443037006e-31   3.1515915769e-14  -2.6537506233e+04   9.9248591688e-02 
  1.4855660496e+19   1.6109599381e+18   4.0006811098e+57   5.6752651426e-31   3.1515879630e-14  -2.9787218234e+04   9.9248591688e-02 
  1.6657036202e+19   1.8013757062e+18   5.6259788947e+57   5.7130515413e-31   3.1515833830e-14  -3.3382913905e+04   9.9248591688e-02 
  1.8695808549e+19   2.0387723462e+18   8.0139849602e+57   5.7588983801e-31   3.1515783062e-14  -3.7383697639e+04   9.9248591688e-02 
  2.0901067972e+19   2.2052594232e+18   1.0873771449e+58   5.8131772206e-31   3.1515724072e-14  -4.1829824675e+04   9.9248591688e-02 
  2.3413412741e+19   2.5123447697e+18   1.5516204222e+58   5.8776262765e-31   3.1515663194e-14  -4.6864975408e+04   9.9248591688e-02 
  2.6108107380e+19   2.6946946383e+18   2.0781447570e+58   5.9533164528e-31   3.1515583947e-14  -5.2435607368e+04   9.9248591688e-02 
  2.9258447819e+19   3.1503404388e+18   3.0371818915e+58   6.0437692183e-31   3.1515476456e-14  -5.8689481539e+04   9.9248591688e-02 
  3.2608953234e+19   3.3505054154e+18   4.0328151389e+58   6.1504864655e-31   3.1515337854e-14  -6.5641518981e+04   9.9248591688e-02 
  3.6437582944e+19   3.8286297102e+18   5.7401324208e+58   6.2756187075e-31   3.1515165111e-14  -7.3228962487e+04   9.9248591688e-02 
  4.0512131073e+19   4.0745481289e+18   7.5866324640e+58   6.4212858748e-31   3.1514920243e-14  -8.1470696855e+04   9.9248591688e-02 
