# time = 3.576537e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   3.4363453146e-31   2.7478033449e-14   0.0000000000e+00   9.9248591688e-02 
  2.6861920272e+18   5.5574024399e+17   4.0684939972e+55   3.4363453146e-31   2.7478033449e-14   1.0266028587e+04   9.9248591688e-02 
  3.6276266058e+18   9.4143457865e+17   1.1877660221e+56   3.4366482427e-31   2.7478346956e-14   1.8710427762e+04   9.9248591688e-02 
  4.6353963252e+18   1.0077697193e+18   2.1723864674e+56   3.4375041178e-31   2.7478574942e-14   2.9868347575e+04   9.9248591688e-02 
  5.1284534959e+18   4.9305717074e+17   1.4779452212e+56   3.4384917577e-31   2.7478769743e-14   3.6202608617e+04   9.9248591688e-02 
  5.5618011699e+18   4.3334767401e+17   1.5566832804e+56   3.4396745034e-31   2.7478881488e-14   3.9186610671e+04   9.9248591688e-02 
  6.2993914096e+18   7.3759023970e+17   3.2642333134e+56   3.4419658754e-31   2.7479121204e-14   4.2578450478e+04   9.9248591688e-02 
  6.9809971715e+18   6.8160576191e+17   3.7799482992e+56   3.4454366759e-31   2.7479301994e-14   4.7265463657e+04   9.9248591688e-02 
  7.8867159558e+18   9.0571878428e+17   6.2975045898e+56   3.4502621067e-31   2.7479441340e-14   5.2766013814e+04   9.9248591688e-02 
  8.7742199614e+18   8.8750400557e+17   7.7469287942e+56   3.4566243046e-31   2.7479582900e-14   5.8756245079e+04   9.9248591688e-02 
  9.8777503318e+18   1.1035303704e+18   1.2075080478e+57   3.4650483032e-31   2.7479726303e-14   6.5158380097e+04   9.9248591688e-02 
  1.1026908015e+19   1.1491576830e+18   1.5792572651e+57   3.4757497407e-31   2.7479909729e-14   7.2157101625e+04   9.9248591688e-02 
  1.2380724822e+19   1.3538168075e+18   2.3329678062e+57   3.4894935041e-31   2.7480129177e-14   7.9471846149e+04   9.9248591688e-02 
  1.3837046782e+19   1.4563219603e+18   3.1480763931e+57   3.5065591621e-31   2.7480308787e-14   8.6713756290e+04   9.9248591688e-02 
  1.5500753858e+19   1.6637070753e+18   4.5034685904e+57   3.5275995797e-31   2.7480699237e-14   9.4407621672e+04   9.9248591688e-02 
  1.7374915972e+19   1.8741621144e+18   6.3705431078e+57   3.5536355843e-31   2.7480922629e-14   1.0356859166e+05   9.9248591688e-02 
  1.9465803718e+19   2.0908877454e+18   8.9248896301e+57   3.5857019181e-31   2.7480749006e-14   1.1170482757e+05   9.9248591688e-02 
  2.1823183438e+19   2.3573797203e+18   1.2639198154e+58   3.6244938632e-31   2.7480591283e-14   1.2063705470e+05   9.9248591688e-02 
  2.4382539219e+19   2.5593557806e+18   1.7183672822e+58   3.6703522128e-31   2.7479164806e-14   1.3247368091e+05   9.9248591688e-02 
