# time = 3.315929e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   3.7423170054e-31   3.5538344681e-14   0.0000000000e+00   9.9248591688e-02 
  2.6513787343e+18   5.2092695107e+17   3.7569004707e+55   3.7423170054e-31   3.5538344681e-14   1.2570953113e+04   9.9248591688e-02 
  3.5544068168e+18   9.0302808257e+17   1.1002697760e+56   3.7426671000e-31   3.5538580906e-14   2.3973780485e+04   9.9248591688e-02 
  4.5170591790e+18   9.6265236212e+17   1.9796049159e+56   3.7437462868e-31   3.5538494339e-14   3.9298583347e+04   9.9248591688e-02 
  4.9932637820e+18   4.7620460300e+17   1.3542436306e+56   3.7449223658e-31   3.5538391553e-14   4.8978984082e+04   9.9248591688e-02 
  5.4121739477e+18   4.1891016573e+17   1.4256931020e+56   3.7461255676e-31   3.5538167313e-14   5.5295382413e+04   9.9248591688e-02 
  6.1295867923e+18   7.1741284461e+17   3.0062293546e+56   3.7486289834e-31   3.5538019847e-14   6.1731529618e+04   9.9248591688e-02 
  6.7883172483e+18   6.5873045604e+17   3.4563522764e+56   3.7526297535e-31   3.5537915535e-14   6.9741369742e+04   9.9248591688e-02 
  7.6688852529e+18   8.8056800456e+17   5.7891929900e+56   3.7582826186e-31   3.5537593881e-14   7.9514652175e+04   9.9248591688e-02 
  8.5286715582e+18   8.5978630528e+17   7.0932802733e+56   3.7658171663e-31   3.5537226108e-14   9.0013525156e+04   9.9248591688e-02 
  9.6016094331e+18   1.0729378749e+18   1.1092775348e+57   3.7756044266e-31   3.5537034834e-14   1.0100683931e+05   9.9248591688e-02 
  1.0716357664e+19   1.1147482312e+18   1.4471805610e+57   3.7882285046e-31   3.5536798304e-14   1.1370529995e+05   9.9248591688e-02 
  1.2031757722e+19   1.3154000578e+18   2.1408308386e+57   3.8040043338e-31   3.5536529214e-14   1.2797159317e+05   9.9248591688e-02 
  1.3444915230e+19   1.4131575083e+18   2.8845033493e+57   3.8238448362e-31   3.5536268298e-14   1.4388729251e+05   9.9248591688e-02 
  1.5060144635e+19   1.6152294049e+18   4.1275521981e+57   3.8478080359e-31   3.5536026365e-14   1.6139212839e+05   9.9248591688e-02 
  1.6877944415e+19   1.8177997801e+18   5.8315295785e+57   3.8782908568e-31   3.5535749481e-14   1.8038941970e+05   9.9248591688e-02 
  1.8905007412e+19   2.0270629971e+18   8.1626986121e+57   3.9140559425e-31   3.5535251193e-14   2.0002871547e+05   9.9248591688e-02 
  2.1191221501e+19   2.2862140885e+18   1.1559637444e+58   3.9586651610e-31   3.5533814953e-14   2.1897180557e+05   9.9248591688e-02 
  2.3671297848e+19   2.4800763470e+18   1.5697280761e+58   4.0111792948e-31   3.5531626497e-14   2.3614553814e+05   9.9248591688e-02 
  2.6488181864e+19   2.8168840163e+18   2.2288518458e+58   4.0740606502e-31   3.5527889608e-14   2.5378043775e+05   9.9248591688e-02 
