# time = 8.350098e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   4.5849500386e-31   1.0380042752e-13   0.0000000000e+00   7.3313011751e-02 
  3.9725875529e+18   1.8421357697e+18   2.2210411577e+56   4.5849500386e-31   1.0380042752e-13   1.3181207687e+05   7.3313011751e-02 
  4.7008539192e+18   7.2826636631e+17   1.7252118998e+56   4.5875603221e-31   1.0380214684e-13   2.0929172966e+05   7.3313011751e-02 
  5.7476439898e+18   1.0467900705e+18   3.6021997513e+56   4.6029390477e-31   1.0380163161e-13   2.7001529646e+05   7.3313011751e-02 
  6.8131955178e+18   1.0655515280e+18   5.2942225221e+56   4.6312437546e-31   1.0379987366e-13   3.3952719231e+05   7.3313011751e-02 
  7.5856359121e+18   7.7244039434e+17   5.0360004828e+56   4.6649913295e-31   1.0380051327e-13   3.8563720430e+05   7.3313011751e-02 
  8.5319870864e+18   9.4635117426e+17   7.7321981083e+56   4.7081231783e-31   1.0380590392e-13   4.0935956635e+05   7.3313011751e-02 
  9.4822770383e+18   9.5028995192e+17   9.6970966519e+56   4.7705227823e-31   1.0381210819e-13   4.4724559418e+05   7.3313011751e-02 
  1.0680008946e+19   1.1977319080e+18   1.5314386166e+57   4.8577402324e-31   1.0381338100e-13   5.0773369235e+05   7.3313011751e-02 
  1.1846403914e+19   1.1663949677e+18   1.8610907022e+57   4.9686119590e-31   1.0381975497e-13   5.7443395102e+05   7.3313011751e-02 
  1.3284052780e+19   1.4376488663e+18   2.8554658674e+57   5.1121819146e-31   1.0383374689e-13   6.4443199594e+05   7.3313011751e-02 
  1.4721390811e+19   1.4373380308e+18   3.5446622482e+57   5.3004634265e-31   1.0385845944e-13   7.1335685568e+05   7.3313011751e-02 
  1.6509687728e+19   1.7882969174e+18   5.4857732294e+57   5.5475559111e-31   1.0389045793e-13   7.6109617078e+05   7.3313011751e-02 
  1.8274213143e+19   1.7645254146e+18   6.7128467297e+57   5.8540811564e-31   1.0393482203e-13   8.0464146540e+05   7.3313011751e-02 
  2.0369841154e+19   2.0956280115e+18   9.8413561387e+57   6.2362970915e-31   1.0395807667e-13   8.8780945573e+05   7.3313011751e-02 
  2.2372805343e+19   2.0029641888e+18   1.1504391588e+58   6.6827046586e-31   1.0396667559e-13   9.8635967507e+05   7.3313011751e-02 
  2.4795175449e+19   2.4223701056e+18   1.6945975926e+58   7.2243758784e-31   1.0396469920e-13   1.0934429578e+06   7.3313011751e-02 
  2.7185602323e+19   2.3904268746e+18   2.0305651131e+58   7.8896065148e-31   1.0395145251e-13   1.2252639079e+06   7.3313011751e-02 
  2.9895389784e+19   2.7097874604e+18   2.7758388811e+58   8.6934144262e-31   1.0394371253e-13   1.3623839568e+06   7.3313011751e-02 
  3.2527071525e+19   2.6316817407e+18   3.2234597095e+58   9.6281596055e-31   1.0393761049e-13   1.4996513176e+06   7.3313011751e-02 
  3.5679511801e+19   3.1524402767e+18   4.6106108314e+58   1.0802617881e-30   1.0396485466e-13   1.6322415569e+06   7.3313011751e-02 
  3.8514946956e+19   2.8354351546e+18   4.9059589441e+58   1.2165755324e-30   1.0397276585e-13   1.8074080877e+06   7.3313011751e-02 
  4.1838565379e+19   3.3236184233e+18   6.7455654583e+58   1.3774427918e-30   1.0396937173e-13   1.9974375514e+06   7.3313011751e-02 
  4.8498861471e+19   6.6602960917e+18   1.7106652003e+59   1.6839276539e-30   1.0397650151e-13   2.2724077677e+06   7.3313011751e-02 
  5.2180622363e+19   3.6817608916e+18   1.1729539568e+59   2.0318198936e-30   1.0397707529e-13   2.5108050625e+06   7.3313011751e-02 
  5.4351151198e+19   2.1705288354e+18   7.7398730533e+58   2.2599928336e-30   1.0401436218e-13   2.6365383638e+06   7.3313011751e-02 
  5.6793678792e+19   2.4425275943e+18   9.4806429630e+58   2.4946173422e-30   1.0398586129e-13   2.7819407519e+06   7.3313011751e-02 
  5.8756784991e+19   1.9631061982e+18   8.2352888132e+58   2.7755018277e-30   1.0396771732e-13   2.8956202074e+06   7.3313011751e-02 
  6.1406339179e+19   2.6495541887e+18   1.2020858314e+59   3.1755544835e-30   1.0399739124e-13   2.9878486900e+06   7.3313011751e-02 
  6.3641665729e+19   2.2353265499e+18   1.0982232644e+59   3.6824881086e-30   1.0403345646e-13   3.1024321626e+06   7.3313011751e-02 
  6.7032472447e+19   3.3908067179e+18   1.8194061565e+59   4.4251993810e-30   1.0404021264e-13   3.2623564063e+06   7.3313011751e-02 
  7.3824941592e+19   6.7924691447e+18   4.2371464353e+59   6.1104089198e-30   1.0408965543e-13   3.5285584045e+06   7.3313011751e-02 
  8.4221355141e+19   1.0396413549e+19   8.1701123782e+59   9.2213280202e-30   1.0421436345e-13   3.9641253774e+06   7.3313011751e-02 
  9.0306152566e+19   6.0847974258e+18   5.8250505790e+59   1.2377534511e-29   1.0441908808e-13   4.3765022195e+06   7.3313011751e-02 
  1.0405992329e+20   1.3753770728e+19   1.6350719244e+60   1.6775403441e-29   1.0472504905e-13   4.9165411264e+06   7.3313011751e-02 
  1.1497598895e+20   1.0916065658e+19   1.6466680889e+60   2.2361926484e-29   1.0531194437e-13   5.5347506813e+06   7.3313011751e-02 
  1.2384960603e+20   8.8736170796e+18   1.5907872321e+60   2.6393312506e-29   1.0601582574e-13   5.9766080498e+06   7.3313011751e-02 
  1.3437681167e+20   1.0527205638e+19   2.2065046612e+60   3.0059759644e-29   1.0701708730e-13   6.3292132101e+06   7.3313011751e-02 
  1.4323616006e+20   8.8593483907e+18   2.1457472705e+60   3.3691987035e-29   1.0832614334e-13   6.5821518335e+06   7.3313011751e-02 
  1.5266317216e+20   9.4270120971e+18   2.5939333725e+60   3.7054979655e-29   1.0990074756e-13   6.7022431814e+06   7.3313011751e-02 
  1.6058319714e+20   7.9200249860e+18   2.4419740785e+60   3.9595989988e-29   1.1159992511e-13   6.7346296398e+06   7.3313011751e-02 
  1.7732920529e+20   1.6746008141e+19   6.0120809594e+60   4.2087512879e-29   1.1436093151e-13   6.6360789488e+06   7.3313011751e-02 
  1.8905035328e+20   1.1721147996e+19   4.9445939199e+60   4.4812569053e-29   1.1872312287e-13   6.0964256475e+06   7.3313011751e-02 
  1.9666878564e+20   7.6184323543e+18   3.5613473696e+60   4.6270544930e-29   1.2263618327e-13   5.4093041407e+06   7.3313011751e-02 
  2.0725669750e+20   1.0587911860e+19   5.4282788891e+60   4.6869969349e-29   1.2626362172e-13   4.7793830468e+06   7.3313011751e-02 
  2.1959412222e+20   1.2337424724e+19   7.0639488924e+60   4.7015051497e-29   1.3106043720e-13   3.9199388958e+06   7.3313011751e-02 
  2.2998657631e+20   1.0392454088e+19   6.6002540170e+60   4.6820665974e-29   1.3571509750e-13   3.1390522303e+06   7.3313011751e-02 
  2.3922764912e+20   9.2410728096e+18   6.3925002533e+60   4.6372753937e-29   1.3964204917e-13   2.5496839549e+06   7.3313011751e-02 
  2.4816650991e+20   8.9388607937e+18   6.6717747825e+60   4.5728100112e-29   1.4324266477e-13   2.1052690863e+06   7.3313011751e-02 
  2.5577575616e+20   7.6092462447e+18   6.0713613909e+60   4.4907028476e-29   1.4642711136e-13   1.7566351496e+06   7.3313011751e-02 
  2.6679649924e+20   1.1020743088e+19   9.4562256913e+60   4.3677214677e-29   1.4999476553e-13   1.4432764823e+06   7.3313011751e-02 
  2.7767274742e+20   1.0876248179e+19   1.0130559999e+61   4.1972143892e-29   1.5407886761e-13   1.1183763342e+06   7.3313011751e-02 
  2.9215426637e+20   1.4481518950e+19   1.4775546266e+61   3.9729032528e-29   1.5869341883e-13   8.4303419186e+05   7.3313011751e-02 
  3.0241534448e+20   1.0261078111e+19   1.1397022272e+61   3.7277200935e-29   1.6301934191e-13   6.6231031255e+05   7.3313011751e-02 
  3.1532927896e+20   1.2913934479e+19   1.5484231650e+61   3.4875748518e-29   1.6665058683e-13   5.6344528384e+05   7.3313011751e-02 
  3.2788233456e+20   1.2553055595e+19   1.6317822860e+61   3.2545874740e-29   1.7050278175e-13   6.0519754784e+05   7.3313011751e-02 
