# time = 3.778845e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.2901441395e-31   3.6431297219e-14   0.0000000000e+00   9.9248591688e-02 
  2.5674044724e+18   4.3695268925e+17   3.0383255429e+55   4.2901441395e-31   3.6431297219e-14  -9.6472865796e+02   9.9248591688e-02 
  3.4233146901e+18   8.5591021769e+17   9.7158550095e+55   4.2903918354e-31   3.6431265091e-14  -1.9288294789e+03   9.9248591688e-02 
  4.3543524303e+18   9.3103774017e+17   1.7778100372e+56   4.2911680590e-31   3.6431261304e-14  -3.3227351879e+03   9.9248591688e-02 
  4.7938608786e+18   4.3950844832e+17   1.1564415153e+56   4.2922195557e-31   3.6431254686e-14  -4.2099135646e+03   9.9248591688e-02 
  5.1838391973e+18   3.8997831870e+17   1.2203160333e+56   4.2935241543e-31   3.6431248643e-14  -4.7097209295e+03   9.9248591688e-02 
  5.8709630306e+18   6.8712383325e+17   2.6414704861e+56   4.2963008914e-31   3.6431237817e-14  -5.3432911150e+03   9.9248591688e-02 
  6.4954843394e+18   6.2452130881e+17   3.0030052343e+56   4.3005545613e-31   3.6431227077e-14  -6.0803890243e+03   9.9248591688e-02 
  7.3380712111e+18   8.4258687171e+17   5.0718795168e+56   4.3065238656e-31   3.6431215398e-14  -6.8681940112e+03   9.9248591688e-02 
  8.1558465349e+18   8.1777532377e+17   6.1731874001e+56   4.3144436781e-31   3.6431197821e-14  -7.7319551749e+03   9.9248591688e-02 
  9.1818841638e+18   1.0260376289e+18   9.7007289022e+56   4.3247382062e-31   3.6431179277e-14  -8.6825551732e+03   9.9248591688e-02 
  1.0244935620e+19   1.0630514563e+18   1.2616556741e+57   4.3379489587e-31   3.6431161659e-14  -9.7750433968e+03   9.9248591688e-02 
  1.1502849771e+19   1.2579141507e+18   1.8711775824e+57   4.3544931970e-31   3.6431144596e-14  -1.1019572502e+04   9.9248591688e-02 
  1.2852886853e+19   1.3500370818e+18   2.5185041311e+57   4.3750939092e-31   3.6431120138e-14  -1.2423955210e+04   9.9248591688e-02 
  1.4397992112e+19   1.5451052594e+18   3.6085615321e+57   4.4003180830e-31   3.6431095509e-14  -1.4013822869e+04   9.9248591688e-02 
  1.6139509424e+19   1.7415173119e+18   5.1075806595e+57   4.4316088542e-31   3.6431070422e-14  -1.5837753491e+04   9.9248591688e-02 
  1.8082813123e+19   1.9433036991e+18   7.1577422267e+57   4.4696899689e-31   3.6431045293e-14  -1.7917032137e+04   9.9248591688e-02 
  2.0276753037e+19   2.1939399143e+18   1.0153020586e+58   4.5158859009e-31   3.6431019748e-14  -2.0286815919e+04   9.9248591688e-02 
  2.2655764628e+19   2.3790115908e+18   1.3789973445e+58   4.5707929422e-31   3.6430989290e-14  -2.2925723983e+04   9.9248591688e-02 
  2.5361428778e+19   2.7056641504e+18   1.9618992471e+58   4.6363283885e-31   3.6430941434e-14  -2.5824714147e+04   9.9248591688e-02 
  2.8267631212e+19   2.9062024338e+18   2.6284578627e+58   4.7136186532e-31   3.6430867068e-14  -2.8962493763e+04   9.9248591688e-02 
  3.1644786763e+19   3.3771555508e+18   3.8123640080e+58   4.8060220426e-31   3.6430752746e-14  -3.2427096188e+04   9.9248591688e-02 
  3.5228908428e+19   3.5841216652e+18   5.0403290787e+58   4.9147755004e-31   3.6430590034e-14  -3.6230662754e+04   9.9248591688e-02 
  3.9299069716e+19   4.0701612882e+18   7.1093798955e+58   5.0418684114e-31   3.6430376202e-14  -4.0394868272e+04   9.9248591688e-02 
  4.3625655903e+19   4.3265861864e+18   9.3552892768e+58   5.1895715338e-31   3.6430117581e-14  -4.4966583088e+04   9.9248591688e-02 
  4.8572595736e+19   4.9469398328e+18   1.3223561428e+59   5.3625475009e-31   3.6429825614e-14  -5.0077225939e+04   9.9248591688e-02 
  5.3412055118e+19   4.8394593824e+18   1.5824944791e+59   5.5555044392e-31   3.6429505289e-14  -5.5556982705e+04   9.9248591688e-02 
  6.0769842618e+19   7.3577875001e+18   3.0178130630e+59   5.8110980108e-31   3.6429019333e-14  -6.2159359886e+04   9.9248591688e-02 
  7.1823307524e+19   1.1053464906e+19   6.1192101617e+59   6.2147421232e-31   3.6428095257e-14  -7.1787774720e+04   9.9248591688e-02 
  7.5897206545e+19   4.0738990216e+18   2.7935203743e+59   6.5587303104e-31   3.6427247487e-14  -7.9385754435e+04   9.9248591688e-02 
  7.9613334917e+19   3.7161283714e+18   2.8238583342e+59   6.7546139269e-31   3.6426711286e-14  -8.3168274824e+04   9.9248591688e-02 
  8.3512918733e+19   3.8995838165e+18   3.2606079018e+59   6.9676910260e-31   3.6426177060e-14  -8.7207908026e+04   9.9248591688e-02 
  8.7687675229e+19   4.1747564953e+18   3.8448343182e+59   7.2174246326e-31   3.6425547444e-14  -9.1322480774e+04   9.9248591688e-02 
  9.1545626073e+19   3.8579508441e+18   3.8941353039e+59   7.4901614359e-31   3.6424867425e-14  -9.5521199507e+04   9.9248591688e-02 
  9.6492319198e+19   4.9466931250e+18   5.4961175016e+59   7.8206929106e-31   3.6424039871e-14  -1.0008936427e+05   9.9248591688e-02 
  1.0134212693e+20   4.8498077279e+18   5.9643786348e+59   8.2191694163e-31   3.6423030796e-14  -1.0513996012e+05   9.9248591688e-02 
  1.0601877308e+20   4.6766461545e+18   6.3184674162e+59   8.6405591240e-31   3.6421955546e-14  -1.1002704858e+05   9.9248591688e-02 
  1.1049399037e+20   4.4752172946e+18   6.5916304272e+59   9.0827039907e-31   3.6420838712e-14  -1.1471085808e+05   9.9248591688e-02 
  1.1601794794e+20   5.5239575673e+18   8.9057087225e+59   9.6123954369e-31   3.6419470887e-14  -1.1979132723e+05   9.9248591688e-02 
  1.2159603441e+20   5.5780864711e+18   9.8959814611e+59   1.0247462687e-30   3.6417787156e-14  -1.2539825618e+05   9.9248591688e-02 
  1.2696272664e+20   5.3666922284e+18   1.0417948232e+60   1.0924806295e-30   3.6415939203e-14  -1.3086917117e+05   9.9248591688e-02 
  1.3231875740e+20   5.3560307590e+18   1.1313519048e+60   1.1646649453e-30   3.6413919335e-14  -1.3620501950e+05   9.9248591688e-02 
  1.3866697827e+20   6.3482208735e+18   1.4647860733e+60   1.2505726995e-30   3.6411439096e-14  -1.4203237319e+05   9.9248591688e-02 
  1.4505675937e+20   6.3897810948e+18   1.6162205198e+60   1.3514912700e-30   3.6408406031e-14  -1.4834340145e+05   9.9248591688e-02 
  1.5118000957e+20   6.1232502026e+18   1.6883856394e+60   1.4588559918e-30   3.6405054881e-14  -1.5449004355e+05   9.9248591688e-02 
  1.5776869785e+20   6.5886882762e+18   1.9760022432e+60   1.5777340612e-30   3.6401219624e-14  -1.6074929346e+05   9.9248591688e-02 
  1.6528853772e+20   7.5198398748e+18   2.4660157188e+60   1.7211050222e-30   3.6396365500e-14  -1.6761248757e+05   9.9248591688e-02 
  1.7264669576e+20   7.3581580335e+18   2.6403078068e+60   1.8844117719e-30   3.6390533322e-14  -1.7484431327e+05   9.9248591688e-02 
  1.7911419107e+20   6.4674953092e+18   2.5143748539e+60   2.0493579370e-30   3.6384369922e-14  -1.8150497040e+05   9.9248591688e-02 
  1.8762747795e+20   8.5132868807e+18   3.5978715645e+60   2.2462666287e-30   3.6376758810e-14  -1.8904567143e+05   9.9248591688e-02 
  1.9798448253e+20   1.0357004582e+19   4.8393769494e+60   2.5145799751e-30   3.6365553107e-14  -1.9862418334e+05   9.9248591688e-02 
  2.0853324101e+20   1.0548758479e+19   5.4778187544e+60   2.8337783405e-30   3.6350932789e-14  -2.0899967633e+05   9.9248591688e-02 
  2.1824513860e+20   9.7118975936e+18   5.5581945912e+60   3.1674768405e-30   3.6334316164e-14  -2.1867639151e+05   9.9248591688e-02 
  2.3027594361e+20   1.2030805010e+19   7.6052663339e+60   3.5576267103e-30   3.6313129062e-14  -2.2936745563e+05   9.9248591688e-02 
  2.4074514683e+20   1.0469203217e+19   7.2981993321e+60   3.9919773584e-30   3.6287644067e-14  -2.4005864655e+05   9.9248591688e-02 
  2.5617814007e+20   1.5432993244e+19   1.1976180879e+61   4.5363038084e-30   3.6251889238e-14  -2.5249243134e+05   9.9248591688e-02 
  2.6726752890e+20   1.1089388832e+19   9.5469725596e+60   5.1287254879e-30   3.6209318554e-14  -2.6455767773e+05   9.9248591688e-02 
