# time = 6.469487e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   1.6260545118e-32   1.0272504528e-13   0.0000000000e+00   7.3313011751e-02 
  5.2457282836e+18   3.1152765004e+18   5.6414813876e+56   1.6260545118e-32   1.0272504528e-13  -4.4340132435e+05   7.3313011751e-02 
  6.6103197617e+18   1.3645914781e+18   6.0526552985e+56   1.6307459162e-32   1.0272512701e-13  -7.9265971306e+05   7.3313011751e-02 
  8.0222931792e+18   1.4119734175e+18   9.5272162047e+56   1.6423563699e-32   1.0272534592e-13  -1.0026169895e+06   7.3313011751e-02 
  9.0716849250e+18   1.0493917458e+18   9.6453731272e+56   1.6619567626e-32   1.0272558236e-13  -1.1825584884e+06   7.3313011751e-02 
  1.0134429060e+19   1.0627441349e+18   1.2328226649e+57   1.6912264223e-32   1.0272581227e-13  -1.3344138995e+06   7.3313011751e-02 
  1.1279586434e+19   1.1451573740e+18   1.6512965426e+57   1.7366595739e-32   1.0272608470e-13  -1.4914780878e+06   7.3313011751e-02 
  1.2592672040e+19   1.3130856057e+18   2.3532479911e+57   1.8050951959e-32   1.0272644317e-13  -1.6643857075e+06   7.3313011751e-02 
  1.3958701090e+19   1.3660290507e+18   3.0280761769e+57   1.8998129857e-32   1.0272689306e-13  -1.8503460875e+06   7.3313011751e-02 
  1.5496263651e+19   1.5375625605e+18   4.1946330209e+57   2.0274759978e-32   1.0272746331e-13  -2.0487461499e+06   7.3313011751e-02 
  1.7058729977e+19   1.5624663259e+18   5.2062989796e+57   2.1926086942e-32   1.0272817692e-13  -2.2565555310e+06   7.3313011751e-02 
  1.8804953883e+19   1.7462239059e+18   7.0615927273e+57   2.4056427888e-32   1.0272907531e-13  -2.4730421274e+06   7.3313011751e-02 
  2.0544707553e+19   1.7397536702e+18   8.4684226005e+57   2.6729995643e-32   1.0273018986e-13  -2.6955459381e+06   7.3313011751e-02 
  2.2474414019e+19   1.9297064658e+18   1.1226784624e+58   3.0102263680e-32   1.0273160116e-13  -2.9236879304e+06   7.3313011751e-02 
  2.4375481110e+19   1.9010670914e+18   1.3116043897e+58   3.4280397843e-32   1.0273335757e-13  -3.1565825480e+06   7.3313011751e-02 
  2.6488799811e+19   2.1133187011e+18   1.7186621630e+58   3.9527968527e-32   1.0273558463e-13  -3.3958973824e+06   7.3313011751e-02 
  2.8527574485e+19   2.0387746741e+18   1.9395536176e+58   4.5978931359e-32   1.0273829568e-13  -3.6391612259e+06   7.3313011751e-02 
  3.0787890489e+19   2.2603160035e+18   2.4995686902e+58   5.4030823140e-32   1.0274162329e-13  -3.8856865608e+06   7.3313011751e-02 
  3.2946775327e+19   2.1588848385e+18   2.7561118834e+58   6.3929278773e-32   1.0274572735e-13  -4.1325239328e+06   7.3313011751e-02 
  3.5349759638e+19   2.4029843103e+18   3.5227134991e+58   7.6345430144e-32   1.0275116382e-13  -4.3797356638e+06   7.3313011751e-02 
  3.7623021381e+19   2.2732617431e+18   3.8041845449e+58   9.1661019575e-32   1.0275846701e-13  -4.6294778059e+06   7.3313011751e-02 
