# time = 4.009400e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   2.1006232950e-29   9.1188107331e-12   0.0000000000e+00   9.7339110550e-02 
  2.6196425783e+18   4.8919079501e+17   3.4798882124e+55   2.1006232950e-29   9.1188107331e-12   4.1285250841e+05   9.7339110550e-02 
  3.1699521968e+18   5.5030961855e+17   5.8124504741e+55   2.1119824553e-29   9.1201703931e-12   6.8153225620e+05   9.7339110550e-02 
  3.7085240609e+18   5.3857186409e+17   8.0216666169e+55   2.1553229264e-29   9.1194661536e-12   9.6249635060e+05   9.7339110550e-02 
  4.5003711321e+18   7.9184707118e+17   1.6815336062e+56   2.2243066721e-29   9.1196852167e-12   1.2767798329e+06   9.7339110550e-02 
  5.4134737604e+18   9.1310262831e+17   2.8273529574e+56   2.3619203498e-29   9.1177220262e-12   1.7299925153e+06   9.7339110550e-02 
  6.4422105360e+18   1.0287367756e+18   4.5540312255e+56   2.5746963410e-29   9.1163858252e-12   2.2749968711e+06   9.7339110550e-02 
  8.0788500555e+18   1.6366395195e+18   1.0887662748e+57   2.9603142617e-29   9.1185109012e-12   3.0842275206e+06   9.7339110550e-02 
  1.0429526564e+19   2.3506765086e+18   2.5433625762e+57   3.6518960668e-29   9.1217126900e-12   4.1876358390e+06   9.7339110550e-02 
  1.2870341536e+19   2.4408149715e+18   4.1780862297e+57   4.6636348919e-29   9.1235065250e-12   5.2875293023e+06   9.7339110550e-02 
  1.5192177997e+19   2.3218364612e+18   5.7573772900e+57   5.9101070513e-29   9.1236730085e-12   6.2202090775e+06   9.7339110550e-02 
  1.7521381269e+19   2.3292032720e+18   7.8441540983e+57   7.4543751249e-29   9.1244761574e-12   7.0748771322e+06   9.7339110550e-02 
  1.9888273063e+19   2.3668917944e+18   1.0420169411e+58   9.5113618151e-29   9.1284689942e-12   7.8790727122e+06   9.7339110550e-02 
  2.2248968077e+19   2.3606950141e+18   1.3181841463e+58   1.1933655100e-28   9.1338287026e-12   8.5496275280e+06   9.7339110550e-02 
  2.4804948871e+19   2.5559807941e+18   1.7796146338e+58   1.4076915028e-28   9.1500206888e-12   9.2544305551e+06   9.7339110550e-02 
  2.7932613530e+19   3.1276646585e+18   2.7360185172e+58   1.5814488726e-28   9.1611457242e-12   1.0239548995e+07   9.7339110550e-02 
  3.1897164989e+19   3.9645514590e+18   4.4649222953e+58   1.7139056689e-28   9.1970489151e-12   1.1330580215e+07   9.7339110550e-02 
  3.7206220732e+19   5.3090557435e+18   7.9803041747e+58   1.8324316577e-28   9.2449934331e-12   1.3020799394e+07   9.7339110550e-02 
  4.4444528440e+19   7.2383077073e+18   1.5199995020e+59   1.9660848396e-28   9.3161692779e-12   1.5501185678e+07   9.7339110550e-02 
  5.5520441920e+19   1.1075913481e+19   3.4913922534e+59   2.1723131165e-28   9.4826428073e-12   2.0738086813e+07   9.7339110550e-02 
  6.8415453194e+19   1.2895011274e+19   6.2449670297e+59   2.5024312399e-28   9.5323429641e-12   2.4563001111e+07   9.7339110550e-02 
  7.1188337961e+19   2.7728847672e+18   1.6979825718e+59   2.7951967500e-28   9.5133567591e-12   2.7054442764e+07   9.7339110550e-02 
  7.2338038961e+19   1.1497009992e+18   7.4405924013e+58   2.9659212975e-28   9.5037885122e-12   2.7394359394e+07   9.7339110550e-02 
  8.1459011711e+19   9.1209727507e+18   6.7857194687e+59   3.2537400464e-28   9.3948079605e-12   2.6545161587e+07   9.7339110550e-02 
  8.7136487862e+19   5.6774761509e+18   5.0717902069e+59   3.5664038642e-28   8.9287676729e-12   2.3859007992e+07   9.7339110550e-02 
  8.9512772787e+19   2.3762849252e+18   2.3296905018e+59   3.6550971595e-28   8.5403383938e-12   2.1190619417e+07   9.7339110550e-02 
  9.1157510861e+19   1.6447380739e+18   1.6866775661e+59   3.6485054551e-28   8.2842514876e-12   1.8718942561e+07   9.7339110550e-02 
  1.0274134214e+20   1.1583831280e+19   1.3698371608e+60   3.3750635151e-28   6.9644928530e-12   3.0099357343e+06   9.7339110550e-02 
  1.0999820854e+20   7.2568663962e+18   1.0322000848e+60   3.2122467093e-28   5.8325454535e-12  -8.1678234136e+06   9.7339110550e-02 
  1.1352616377e+20   3.5279552352e+18   5.5380741705e+59   3.1572745942e-28   5.3777588064e-12  -1.2056906042e+07   9.7339110550e-02 
  1.1742577253e+20   3.8996087565e+18   6.5351475232e+59   3.0902491424e-28   5.1356345794e-12  -1.3785431729e+07   9.7339110550e-02 
  1.2122707105e+20   3.8012985243e+18   6.8022376797e+59   2.9833526021e-28   4.8984726219e-12  -1.5676347098e+07   9.7339110549e-02 
  1.3585113360e+20   1.4624062549e+19   3.0396013485e+60   2.7991792751e-28   4.4950719051e-12  -1.7453764074e+07   9.7339110547e-02 
  1.4531503734e+20   9.4639037377e+18   2.3513122240e+60   2.6505197899e-28   4.0938477920e-12  -1.7513716235e+07   9.7339110540e-02 
  1.5199098900e+20   6.6759516624e+18   1.8541440333e+60   2.6341019592e-28   3.8793653977e-12  -1.7096459888e+07   9.7339110520e-02 
