# time = 1.347355e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   2.1718976271e-31   1.1686372392e-13   0.0000000000e+00   9.9248591688e-02 
  3.1958320972e+18   1.0653803140e+18   9.6218108311e+55   2.1718976271e-31   1.1686372392e-13   1.6836649022e+05   9.9248591688e-02 
  4.1969802217e+18   1.0011481245e+18   1.7294752180e+56   2.1720628137e-31   1.1686469063e-13   2.9811155027e+05   9.9248591688e-02 
  5.1070528125e+18   9.1007259086e+17   2.4828544651e+56   2.1768442373e-31   1.1686332470e-13   4.2196676668e+05   9.9248591688e-02 
  5.8282212707e+18   7.2116845821e+17   2.7131581151e+56   2.1811504006e-31   1.1686321443e-13   5.1575606060e+05   9.9248591688e-02 
  6.4221895236e+18   5.9396825283e+17   2.8025579226e+56   2.1852026036e-31   1.1686395599e-13   5.8772020377e+05   9.9248591688e-02 
  7.2705069956e+18   8.4831747204e+17   5.0031272114e+56   2.1905925963e-31   1.1686405269e-13   6.6846774850e+05   9.9248591688e-02 
  8.0671821647e+18   7.9667516905e+17   5.8930675383e+56   2.1985817790e-31   1.1686496071e-13   7.5974961657e+05   9.9248591688e-02 
  9.1004031708e+18   1.0332210062e+18   9.5782369159e+56   2.2094709728e-31   1.1686674429e-13   8.5564493826e+05   9.9248591688e-02 
  1.0129942862e+19   1.0295396916e+18   1.1972418723e+57   2.2238303874e-31   1.1686721830e-13   9.4689012949e+05   9.9248591688e-02 
  1.1392681152e+19   1.2627382892e+18   1.8397198065e+57   2.2434534098e-31   1.1687004967e-13   1.0413416800e+06   9.9248591688e-02 
  1.2708784633e+19   1.3161034810e+18   2.4041318518e+57   2.2685352723e-31   1.1686706002e-13   1.1544415953e+06   9.9248591688e-02 
  1.4244027624e+19   1.5352429915e+18   3.5075559100e+57   2.2999572098e-31   1.1686311920e-13   1.2669976876e+06   9.9248591688e-02 
  1.5887848402e+19   1.6438207782e+18   4.6933972255e+57   2.3396435284e-31   1.1686332919e-13   1.3849439573e+06   9.9248591688e-02 
  1.7740590455e+19   1.8527420528e+18   6.5889686645e+57   2.3871164120e-31   1.1686196115e-13   1.5192073945e+06   9.9248591688e-02 
  1.9786909362e+19   2.0463189067e+18   9.0625971930e+57   2.4454034317e-31   1.1686082300e-13   1.6757938336e+06   9.9248591688e-02 
  2.2038185970e+19   2.2512766082e+18   1.2384310326e+58   2.5154383799e-31   1.1686035164e-13   1.8489387220e+06   9.9248591688e-02 
  2.4548092791e+19   2.5099068209e+18   1.7129453856e+58   2.5992700292e-31   1.1686152002e-13   2.0339289930e+06   9.9248591688e-02 
  2.7256702432e+19   2.7086096411e+18   2.2857660641e+58   2.6998605937e-31   1.1686460930e-13   2.2226120481e+06   9.9248591688e-02 
  3.0297879203e+19   3.0411767707e+18   3.1677824103e+58   2.8172324538e-31   1.1687699220e-13   2.4204328590e+06   9.9248591688e-02 
  3.3528963449e+19   3.2310842463e+18   4.1388120161e+58   2.9575587138e-31   1.1688589447e-13   2.6730973217e+06   9.9248591688e-02 
  3.7198945945e+19   3.6699824957e+18   5.7727812913e+58   3.1218278907e-31   1.1689190987e-13   2.9739694378e+06   9.9248591688e-02 
  4.1030678321e+19   3.8317323762e+18   7.3728380782e+58   3.3129341338e-31   1.1689941915e-13   3.3121026286e+06   9.9248591688e-02 
  4.5288255364e+19   4.2575770427e+18   9.9741654537e+58   3.5350251702e-31   1.1690984020e-13   3.6818568891e+06   9.9248591688e-02 
  4.9707190304e+19   4.4189349407e+18   1.2536785279e+59   3.7901238538e-31   1.1692420497e-13   4.0900202839e+06   9.9248591688e-02 
  5.4679949109e+19   4.9727588049e+18   1.7036079501e+59   4.0837855782e-31   1.1693906211e-13   4.5347529616e+06   9.9248591688e-02 
  5.9468320497e+19   4.7883713883e+18   1.9612413064e+59   4.4124672081e-31   1.1694950226e-13   4.9727240294e+06   9.9248591688e-02 
  6.6154780193e+19   6.6864596951e+18   3.3181426502e+59   4.8314280043e-31   1.1696063061e-13   5.4422557353e+06   9.9248591688e-02 
  7.6406910780e+19   1.0252130587e+19   6.5571889048e+59   5.4852393100e-31   1.1698001804e-13   6.0574674111e+06   9.9248591688e-02 
  8.0243847151e+19   3.8369363709e+18   2.9586004004e+59   6.0534315363e-31   1.1700864986e-13   6.5391941658e+06   9.9248591688e-02 
  8.3852388867e+19   3.6085417160e+18   3.0531549194e+59   6.3918866660e-31   1.1700013550e-13   6.8483718320e+06   9.9248591688e-02 
  8.7458065564e+19   3.6056766973e+18   3.3248228952e+59   6.7652317822e-31   1.1699577354e-13   7.1601151623e+06   9.9248591688e-02 
  9.1198201929e+19   3.7401363652e+18   3.7509153512e+59   7.2016105488e-31   1.1699873892e-13   7.4591994062e+06   9.9248591688e-02 
  9.4582926112e+19   3.3847241830e+18   3.6704929724e+59   7.6708148219e-31   1.1701228365e-13   7.7527760879e+06   9.9248591688e-02 
  9.8916033843e+19   4.3331077307e+18   5.0977580381e+59   8.2476147779e-31   1.1701027975e-13   8.1014112284e+06   9.9248591688e-02 
  1.0303497429e+20   4.1189404433e+18   5.2782219949e+59   8.9433717243e-31   1.1701501460e-13   8.4801355422e+06   9.9248591688e-02 
  1.0699320517e+20   3.9582308810e+18   5.4860220083e+59   9.6747651711e-31   1.1702372058e-13   8.8306286341e+06   9.9248591688e-02 
  1.1073159271e+20   3.7383875402e+18   5.5679158423e+59   1.0446111818e-30   1.1703445801e-13   9.1591603011e+06   9.9248591688e-02 
  1.1535999377e+20   4.6284010669e+18   7.4337906027e+59   1.1394211611e-30   1.1704777363e-13   9.5066064507e+06   9.9248591688e-02 
  1.1989165976e+20   4.5316659811e+18   7.8800114297e+59   1.2534299530e-30   1.1706663668e-13   9.8708942311e+06   9.9248591688e-02 
  1.2417839096e+20   4.2867312092e+18   8.0232396159e+59   1.3733734186e-30   1.1708385947e-13   1.0195573743e+07   9.9248591688e-02 
  1.2841330144e+20   4.2349104733e+18   8.4893203528e+59   1.5009995475e-30   1.1712476129e-13   1.0505911883e+07   9.9248591688e-02 
  1.3348793382e+20   5.0746323819e+18   1.0936639553e+60   1.6563175073e-30   1.1713863677e-13   1.0885507249e+07   9.9248591688e-02 
  1.3848693938e+20   4.9990055635e+18   1.1618229824e+60   1.8396590839e-30   1.1715581418e-13   1.1315092534e+07   9.9248591688e-02 
  1.4316496375e+20   4.6780243682e+18   1.1659439324e+60   2.0299091728e-30   1.1717968762e-13   1.1734657027e+07   9.9248591688e-02 
  1.4821138715e+20   5.0464234001e+18   1.3461255868e+60   2.2424885698e-30   1.1721749714e-13   1.2151265593e+07   9.9248591688e-02 
  1.5399339721e+20   5.7820100601e+18   1.6591451298e+60   2.5037543145e-30   1.1726655335e-13   1.2605045082e+07   9.9248591688e-02 
  1.5958120742e+20   5.5878102062e+18   1.7263118533e+60   2.8015860157e-30   1.1733395497e-13   1.3066271778e+07   9.9248591688e-02 
  1.6429513419e+20   4.7139267739e+18   1.5535377845e+60   3.0960346777e-30   1.1738549525e-13   1.3491500087e+07   9.9248591688e-02 
  1.7068806419e+20   6.3929300003e+18   2.2539723978e+60   3.4584743841e-30   1.1744495718e-13   1.3945384217e+07   9.9248591688e-02 
  1.7847724837e+20   7.7891841765e+18   2.9838436773e+60   3.9629478014e-30   1.1757558855e-13   1.4500007964e+07   9.9248591688e-02 
  1.8628802194e+20   7.8107735738e+18   3.2654065371e+60   4.5526090587e-30   1.1770560960e-13   1.5153853742e+07   9.9248591688e-02 
  1.9319957389e+20   6.9115519457e+18   3.1272934541e+60   5.1891498360e-30   1.1786542914e-13   1.5754564486e+07   9.9248591688e-02 
  2.0206431529e+20   8.8647414070e+18   4.3517409221e+60   5.9234270953e-30   1.1809661335e-13   1.6384561119e+07   9.9248591688e-02 
  2.0910528710e+20   7.0409718037e+18   3.7399597347e+60   6.7832230048e-30   1.1833338364e-13   1.7036398757e+07   9.9248591688e-02 
  2.1945057085e+20   1.0345283755e+19   5.9702360531e+60   7.8396026222e-30   1.1870786990e-13   1.7711659024e+07   9.9248591688e-02 
  2.3347017265e+20   1.4019601796e+19   9.0379234040e+60   9.5429554301e-30   1.1931471003e-13   1.8709483575e+07   9.9248591688e-02 
  2.4780384032e+20   1.4333667670e+19   1.0433269290e+61   1.1766808180e-29   1.2025645593e-13   1.9799554896e+07   9.9248591688e-02 
  2.5795653357e+20   1.0152693251e+19   8.1597916282e+60   1.3993989179e-29   1.2126553258e-13   2.0695023597e+07   9.9248591688e-02 
  2.6742051302e+20   9.4639794461e+18   8.2075365108e+60   1.6015095391e-29   1.2226022685e-13   2.1375652507e+07   9.9248591688e-02 
  2.8021910376e+20   1.2798590749e+19   1.2060930111e+61   1.8046668945e-29   1.2362640260e-13   2.2122887796e+07   9.9248591688e-02 
  2.8975625436e+20   9.5371505922e+18   9.7346692960e+60   1.9862449974e-29   1.2518375566e-13   2.2838393790e+07   9.9248591688e-02 
  3.0058094419e+20   1.0824689831e+19   1.1852618461e+61   2.1105990645e-29   1.2679476324e-13   2.3447069269e+07   9.9248591688e-02 
  3.1162195867e+20   1.1041014478e+19   1.3001597119e+61   2.2087567332e-29   1.2868929228e-13   2.4068864069e+07   9.9248591688e-02 
  3.2481657318e+20   1.3194614516e+19   1.6792746320e+61   2.2819756456e-29   1.3097240953e-13   2.4710741366e+07   9.9248591688e-02 
  3.3566430623e+20   1.0847733044e+19   1.4867858148e+61   2.3353048750e-29   1.3338980864e-13   2.5298489561e+07   9.9248591688e-02 
  3.4842682289e+20   1.2762516661e+19   1.8765688160e+61   2.3639288606e-29   1.3592876174e-13   2.5814300767e+07   9.9248591688e-02 
  3.6013762074e+20   1.1710797859e+19   1.8472880031e+61   2.3739479429e-29   1.3869048660e-13   2.6292525873e+07   9.9248591688e-02 
  3.6649595513e+20   6.3583343875e+18   1.0547152957e+61   2.3667184486e-29   1.4079731067e-13   2.6599396289e+07   9.9248591688e-02 
  3.7255941748e+20   6.0634623471e+18   1.0404812511e+61   2.3424088570e-29   1.4229055048e-13   2.6787608788e+07   9.9248591688e-02 
  3.8537045887e+20   1.2811041389e+19   2.3122443001e+61   2.2912462132e-29   1.4458740922e-13   2.7051695687e+07   9.9248591688e-02 
  3.9572179475e+20   1.0351335878e+19   1.9841584854e+61   2.2323148967e-29   1.4741438219e-13   2.7350689467e+07   9.9248591688e-02 
  4.0264919942e+20   6.9274046733e+18   1.3872055900e+61   2.2007926946e-29   1.4954523141e-13   2.7544193578e+07   9.9248591688e-02 
  4.0865527147e+20   6.0060720451e+18   1.2419842324e+61   2.1877253963e-29   1.5116481687e-13   2.7672164353e+07   9.9248591688e-02 
  4.1329946816e+20   4.6441966906e+18   9.8573665672e+60   2.1844751900e-29   1.5251918059e-13   2.7768001091e+07   9.9248591687e-02 
  4.2624499764e+20   1.2945529488e+19   2.8667611893e+61   2.2024866391e-29   1.5482078779e-13   2.7910726253e+07   9.9248591682e-02 
  4.3388803721e+20   7.6430395624e+18   1.7764732251e+61   2.2378725851e-29   1.5757716210e-13   2.8064219492e+07   9.9248591666e-02 
  4.3573546246e+20   1.8474252523e+18   4.3891450750e+60   2.2671170591e-29   1.5886514151e-13   2.8120928575e+07   9.9248591630e-02 
  4.3704166721e+20   1.3062047480e+18   3.1258502602e+60   2.2788513674e-29   1.5930532190e-13   2.8138601649e+07   9.9248591200e-02 
  4.4301415636e+20   5.9724891527e+18   1.4532232982e+61   2.3177938149e-29   1.6033527364e-13   2.8186277152e+07   9.9248589771e-02 
  4.4819363412e+20   5.1794777578e+18   1.2924051597e+61   2.3645354210e-29   1.6194465677e-13   2.8254697116e+07   9.9248583506e-02 
  4.5363271091e+20   5.4390767888e+18   1.3897163438e+61   2.3977236630e-29   1.6350870475e-13   2.8316203044e+07   9.9248560125e-02 
  4.6552161043e+20   1.1888899520e+19   3.1556775126e+61   2.4316992000e-29   1.6612209183e-13   2.8415291322e+07   9.9248485381e-02 
  4.8263239861e+20   1.7110788180e+19   4.8330891114e+61   2.4589651686e-29   1.7058665922e-13   2.8575758564e+07   9.9248127674e-02 
  4.9302771474e+20   1.0395316130e+19   3.1088595966e+61   2.4645162319e-29   1.7487354048e-13   2.8716121411e+07   9.9247062588e-02 
  5.0247612004e+20   9.4484053015e+18   2.9417604322e+61   2.4509049846e-29   1.7799938602e-13   2.8808515756e+07   9.9245923788e-02 
  5.1173340863e+20   9.2572885923e+18   2.9915833621e+61   2.4219348144e-29   1.8096608578e-13   2.8900013388e+07   9.9239010790e-02 
  5.2055044674e+20   8.8170381074e+18   2.9517625732e+61   2.3729007113e-29   1.8374534022e-13   2.8967106956e+07   9.9237581130e-02 
  5.3069371088e+20   1.0143264145e+19   3.5216669020e+61   2.2957685550e-29   1.8665406831e-13   2.9086004637e+07   9.9205124070e-02 
  5.3904788375e+20   8.3541728707e+18   3.0034466699e+61   2.1937885753e-29   1.8929488735e-13   2.9163936354e+07   9.8979355194e-02 
  5.4371419705e+20   4.6663132949e+18   1.7186701386e+61   2.0983863516e-29   1.9107507072e-13   2.9216571599e+07   9.8427970326e-02 
  5.4791426122e+20   4.2000641706e+18   1.5723804649e+61   2.0037191968e-29   1.9225455454e-13   2.9275683059e+07   9.7405992189e-02 
  5.5452953654e+20   6.6152753230e+18   2.5258986809e+61   1.8497876287e-29   1.9351591325e-13   2.9312442735e+07   9.6852002281e-02 
  5.5681816568e+20   2.2886291339e+18   8.8802628453e+60   1.7058235253e-29   1.9455604769e-13   2.9345299272e+07   9.6643089314e-02 
  5.5794114701e+20   1.1229813288e+18   4.3841436266e+60   1.6399204595e-29   1.9492043510e-13   2.9361429722e+07   9.6593455262e-02 
  5.5958564001e+20   1.6444930046e+18   6.4520555884e+60   1.5981319931e-29   1.9520918128e-13   2.9376357641e+07   9.6582954402e-02 
  5.6481594379e+20   5.2303037816e+18   2.0774128626e+61   1.5367496415e-29   1.9591615570e-13   2.9414475043e+07   9.6581942497e-02 
  5.6895634436e+20   4.1404005676e+18   1.6720368250e+61   1.4704098469e-29   1.9686841927e-13   2.9482319387e+07   9.6581687354e-02 
  5.7186624405e+20   2.9098996880e+18   1.1897755937e+61   1.4307850612e-29   1.9756625036e-13   2.9542301290e+07   9.6581672587e-02 
  5.7455538588e+20   2.6891418319e+18   1.1103326756e+61   1.4081211150e-29   1.9807428533e-13   2.9573974153e+07   9.6581671454e-02 
