# time = 4.487817e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.5670388490e-31   3.0894365318e-14   0.0000000000e+00   9.9248591688e-02 
  2.5228035125e+18   3.9235172934e+17   2.6752673444e+55   4.5670388490e-31   3.0894365318e-14  -3.1760957217e+03   9.9248591688e-02 
  3.3597951329e+18   8.3699162036e+17   9.1607334236e+55   4.5672373347e-31   3.0894281252e-14  -6.5381336323e+03   9.9248591688e-02 
  4.2869759163e+18   9.2718078345e+17   1.7115657418e+56   4.5679309978e-31   3.0894326265e-14  -1.1618126093e+04   9.9248591688e-02 
  4.7084396884e+18   4.2146377204e+17   1.0721863243e+56   4.5688818741e-31   3.0894358615e-14  -1.4804066313e+04   9.9248591688e-02 
  5.0834625412e+18   3.7502285281e+17   1.1301967057e+56   4.5700644253e-31   3.0894369268e-14  -1.6578073926e+04   9.9248591688e-02 
  5.7575471438e+18   6.7408460256e+17   2.4920863162e+56   4.5726381296e-31   3.0894381129e-14  -1.8827841509e+04   9.9248591688e-02 
  6.3675383131e+18   6.0999116933e+17   2.8197413292e+56   4.5765939532e-31   3.0894395034e-14  -2.1506429855e+04   9.9248591688e-02 
  7.1937710958e+18   8.2623278275e+17   4.7796112187e+56   4.5821369560e-31   3.0894407301e-14  -2.4419454371e+04   9.9248591688e-02 
  7.9934255967e+18   7.9965450082e+17   5.7997416557e+56   4.5894843589e-31   3.0894417125e-14  -2.7667131163e+04   9.9248591688e-02 
  8.9987024661e+18   1.0052768695e+18   9.1293004111e+56   4.5990287750e-31   3.0894425664e-14  -3.1209692391e+04   9.9248591688e-02 
  1.0039221596e+19   1.0405191299e+18   1.1859635603e+57   4.6112782626e-31   3.0894435305e-14  -3.5164205834e+04   9.9248591688e-02 
  1.1271900222e+19   1.2326786256e+18   1.7607448681e+57   4.6266373214e-31   3.0894446107e-14  -3.9499314648e+04   9.9248591688e-02 
  1.2595229455e+19   1.3233292330e+18   2.3706256337e+57   4.6458120336e-31   3.0894460871e-14  -4.4326827227e+04   9.9248591688e-02 
  1.4111541817e+19   1.5163123620e+18   3.4013218464e+57   4.6693490146e-31   3.0894474820e-14  -4.9679055226e+04   9.9248591688e-02 
  1.5823623439e+19   1.7120816219e+18   4.8251512502e+57   4.6986376012e-31   3.0894489962e-14  -5.5758964944e+04   9.9248591688e-02 
  1.7736377260e+19   1.9127538216e+18   6.7752118305e+57   4.7343908876e-31   3.0894508010e-14  -6.2563487988e+04   9.9248591688e-02 
  1.9898216025e+19   2.1618387646e+18   9.6299723949e+57   4.7778465708e-31   3.0894531790e-14  -7.0163248321e+04   9.9248591688e-02 
  2.2240261677e+19   2.3420456527e+18   1.3078257304e+58   4.8294882980e-31   3.0894566566e-14  -7.8523596017e+04   9.9248591688e-02 
  2.4904476796e+19   2.6642151187e+18   1.8622916204e+58   4.8910554442e-31   3.0894611586e-14  -8.7824787856e+04   9.9248591688e-02 
  2.7766183416e+19   2.8617066196e+18   2.4965463714e+58   4.9635606857e-31   3.0894675912e-14  -9.8185890930e+04   9.9248591688e-02 
  3.1099004736e+19   3.3328213203e+18   3.6319744474e+58   5.0502033061e-31   3.0894754038e-14  -1.0980621045e+05   9.9248591688e-02 
  3.4644405871e+19   3.5454011352e+18   4.8188179138e+58   5.1522455985e-31   3.0894850919e-14  -1.2263576414e+05   9.9248591688e-02 
  3.8675333609e+19   4.0309277382e+18   6.8145007714e+58   5.2715587605e-31   3.0894954018e-14  -1.3675354804e+05   9.9248591688e-02 
  4.2963109126e+19   4.2877755170e+18   8.9860842999e+58   5.4102444378e-31   3.0895120787e-14  -1.5241701913e+05   9.9248591688e-02 
  4.7870377690e+19   4.9072685635e+18   1.2732215735e+59   5.5726890702e-31   3.0895330767e-14  -1.6968413010e+05   9.9248591688e-02 
  5.2663455241e+19   4.7930775508e+18   1.5230625499e+59   5.7537457779e-31   3.0895580594e-14  -1.8795271259e+05   9.9248591688e-02 
  6.0032178016e+19   7.3687227748e+18   2.9442504141e+59   5.9948378541e-31   3.0895935893e-14  -2.1096868596e+05   9.9248591688e-02 
  7.1118164462e+19   1.1085986447e+19   6.0047676448e+59   6.3773539015e-31   3.0896584883e-14  -2.4627159992e+05   9.9248591688e-02 
  7.5179140741e+19   4.0609762787e+18   2.7312692128e+59   6.7027512405e-31   3.0897235131e-14  -2.7579923207e+05   9.9248591688e-02 
  7.8878998318e+19   3.6998575772e+18   2.7592284664e+59   6.8867909690e-31   3.0897627004e-14  -2.9117708748e+05   9.9248591688e-02 
  8.2785988344e+19   3.9069900264e+18   3.2085488737e+59   7.0872051045e-31   3.0898016135e-14  -3.0624013922e+05   9.9248591688e-02 
  8.6982085982e+19   4.1960976376e+18   3.8001079378e+59   7.3225772233e-31   3.0898487638e-14  -3.2257669796e+05   9.9248591688e-02 
  9.0861010451e+19   3.8789244687e+18   3.8548197896e+59   7.5793597232e-31   3.0898968516e-14  -3.3891972372e+05   9.9248591688e-02 
  9.5843535320e+19   4.9825248689e+18   5.4577321511e+59   7.8899784703e-31   3.0899547544e-14  -3.5708003907e+05   9.9248591688e-02 
  1.0074589467e+20   4.9023593529e+18   5.9534040136e+59   8.2644232996e-31   3.0900217202e-14  -3.7737602139e+05   9.9248591688e-02 
  1.0547426017e+20   4.7283654944e+18   6.3182852548e+59   8.6597295879e-31   3.0900916061e-14  -3.9733627895e+05   9.9248591688e-02 
  1.1000243002e+20   4.5281698530e+18   6.6059776409e+59   9.0728245605e-31   3.0901630081e-14  -4.1678408147e+05   9.9248591688e-02 
  1.1560504607e+20   5.6026160458e+18   8.9605976072e+59   9.5662527463e-31   3.0902454393e-14  -4.3847932855e+05   9.9248591688e-02 
  1.2128560169e+20   5.6805556200e+18   1.0016586721e+60   1.0157519241e-30   3.0903427846e-14  -4.6319599026e+05   9.9248591688e-02 
  1.2675694020e+20   5.4713385142e+18   1.0577090873e+60   1.0787455573e-30   3.0904446516e-14  -4.8825001549e+05   9.9248591688e-02 
  1.3222763230e+20   5.4706921014e+18   1.1529342061e+60   1.1456899178e-30   3.0905485610e-14  -5.1353175372e+05   9.9248591688e-02 
  1.3872150825e+20   6.4938759515e+18   1.4980025925e+60   1.2250817196e-30   3.0906656061e-14  -5.4233009005e+05   9.9248591688e-02 
  1.4527454584e+20   6.5530375856e+18   1.6607115777e+60   1.3180590233e-30   3.0907976569e-14  -5.7539706124e+05   9.9248591688e-02 
  1.5157484938e+20   6.3003035388e+18   1.7444112876e+60   1.4167125746e-30   3.0909305276e-14  -6.0980402383e+05   9.9248591688e-02 
  1.5836975357e+20   6.7949041948e+18   2.0510249244e+60   1.5256027262e-30   3.0910586957e-14  -6.4681411553e+05   9.9248591688e-02 
  1.6612975532e+20   7.7600017517e+18   2.5675715696e+60   1.6563551055e-30   3.0911849105e-14  -6.9038870669e+05   9.9248591688e-02 
  1.7373872905e+20   7.6089737302e+18   2.7616605766e+60   1.8047593718e-30   3.0913106400e-14  -7.3876597448e+05   9.9248591688e-02 
  1.8047474626e+20   6.7360172091e+18   2.6554343464e+60   1.9545835670e-30   3.0914349473e-14  -7.8538000452e+05   9.9248591688e-02 
  1.8931409670e+20   8.8393504415e+18   3.7980488102e+60   2.1328143267e-30   3.0915181380e-14  -8.3502292371e+05   9.9248591688e-02 
  2.0006944959e+20   1.0755352889e+19   5.1243662613e+60   2.3743317952e-30   3.0915802713e-14  -8.9397538633e+05   9.9248591688e-02 
  2.1104688756e+20   1.0977437965e+19   5.8302011114e+60   2.6608507830e-30   3.0915628313e-14  -9.5526613363e+05   9.9248591688e-02 
  2.2119282864e+20   1.0145941079e+19   5.9562278433e+60   2.9599294009e-30   3.0914578071e-14  -1.0084765620e+06   9.9248591688e-02 
  2.3373112259e+20   1.2538293954e+19   8.1540970907e+60   3.3079328316e-30   3.0912404632e-14  -1.0580230131e+06   9.9248591688e-02 
  2.4477875445e+20   1.1047631863e+19   7.9483693104e+60   3.6959376696e-30   3.0910019888e-14  -1.1030812842e+06   9.9248591688e-02 
  2.6088318798e+20   1.6104433526e+19   1.2940846164e+61   4.1809078542e-30   3.0907147571e-14  -1.1476800802e+06   9.9248591688e-02 
  2.7258802833e+20   1.1704840347e+19   1.0466633938e+61   4.7098107064e-30   3.0905571899e-14  -1.1870457568e+06   9.9248591688e-02 
  2.8299639100e+20   1.0408362678e+19   1.0094462754e+61   5.1669433478e-30   3.0905523810e-14  -1.2142420110e+06   9.9248591688e-02 
  2.9395038388e+20   1.0953992880e+19   1.1456342998e+61   5.6100804793e-30   3.0906167113e-14  -1.2408900847e+06   9.9248591688e-02 
  3.0406490156e+20   1.0114517681e+19   1.1364779934e+61   6.0102471385e-30   3.0908073295e-14  -1.2710059124e+06   9.9248591688e-02 
  3.1916255571e+20   1.5097654141e+19   1.8426270776e+61   6.4365436223e-30   3.0911821848e-14  -1.3161788889e+06   9.9248591688e-02 
  3.3476260902e+20   1.5600053311e+19   2.0961117639e+61   6.9096590037e-30   3.0918260717e-14  -1.3806318161e+06   9.9248591688e-02 
  3.4503589468e+20   1.0273285664e+19   1.4916011378e+61   7.2651069542e-30   3.0927900565e-14  -1.4434629708e+06   9.9248591688e-02 
  3.5468121364e+20   9.6453189575e+18   1.4836756135e+61   7.4911481495e-30   3.0930444570e-14  -1.4857868240e+06   9.9248591688e-02 
  3.7035104219e+20   1.5669828550e+19   2.5881913946e+61   7.7217328942e-30   3.0930073899e-14  -1.5265285176e+06   9.9248591688e-02 
  3.8786587106e+20   1.7514828874e+19   3.1638795986e+61   7.9774588239e-30   3.0931539598e-14  -1.5598092044e+06   9.9248591688e-02 
  4.0629925991e+20   1.8433388851e+19   3.6530420566e+61   8.2137799336e-30   3.0935295241e-14  -1.5746410287e+06   9.9248591688e-02 
  4.1667795765e+20   1.0378697737e+19   2.2084693959e+61   8.3753219919e-30   3.0934648632e-14  -1.5876670186e+06   9.9248591688e-02 
  4.2665116272e+20   9.9732050729e+18   2.2284303322e+61   8.4613603479e-30   3.0935497857e-14  -1.6024103510e+06   9.9248591688e-02 
  4.4388755498e+20   1.7236392260e+19   4.1042062047e+61   8.5410540321e-30   3.0939408502e-14  -1.6324058153e+06   9.9248591688e-02 
  4.6326045141e+20   1.9372896432e+19   5.0091812748e+61   8.6247577726e-30   3.0950880445e-14  -1.6848049577e+06   9.9248591688e-02 
  4.8011301965e+20   1.6852568232e+19   4.7122625654e+61   8.6898633511e-30   3.0961877190e-14  -1.7327458148e+06   9.9248591688e-02 
  4.8913300593e+20   9.0199862834e+18   2.6621734305e+61   8.7246776694e-30   3.0961597805e-14  -1.7481563764e+06   9.9248591688e-02 
  4.9813031280e+20   8.9973068727e+18   2.7551194437e+61   8.7392393677e-30   3.0958790198e-14  -1.7451437857e+06   9.9248591688e-02 
  5.1608852541e+20   1.7958212603e+19   5.8039239258e+61   8.7487543910e-30   3.0952788561e-14  -1.7310370052e+06   9.9248591688e-02 
  5.3120522090e+20   1.5116695493e+19   5.2092346125e+61   8.7540931014e-30   3.0947421474e-14  -1.7134097257e+06   9.9248591688e-02 
  5.4102586245e+20   9.8206415519e+18   3.5471427179e+61   8.7534701282e-30   3.0948004594e-14  -1.7081684028e+06   9.9248591688e-02 
  5.4912545174e+20   8.0995892865e+18   3.0240880114e+61   8.7492366832e-30   3.0953592352e-14  -1.7158429686e+06   9.9248591687e-02 
  5.5611133834e+20   6.9858866078e+18   2.6809446887e+61   8.7431842606e-30   3.0964969646e-14  -1.7321242619e+06   9.9248591684e-02 
  5.7338094508e+20   1.7269606731e+19   6.9220175809e+61   8.7246804068e-30   3.0980888292e-14  -1.7541354315e+06   9.9248591673e-02 
  5.8448629216e+20   1.1105347085e+19   4.6774898833e+61   8.6970159660e-30   3.0994412792e-14  -1.7740591805e+06   9.9248591639e-02 
  5.8729146946e+20   2.8051773042e+18   1.2100450014e+61   8.6790811624e-30   3.0998021348e-14  -1.7729318483e+06   9.9248591562e-02 
  5.8961957044e+20   2.3281009727e+18   1.0130701636e+61   8.6662655300e-30   3.0997602093e-14  -1.7710011466e+06   9.9248590806e-02 
  5.9787974064e+20   8.2601702068e+18   3.6594229393e+61   8.6231574778e-30   3.0996073806e-14  -1.7651734267e+06   9.9248588336e-02 
  6.0558401581e+20   7.7042751695e+18   3.5055294703e+61   8.5525660026e-30   3.0991623480e-14  -1.7520493605e+06   9.9248577656e-02 
  6.1392705287e+20   8.3430370602e+18   3.8980940553e+61   8.4740614005e-30   3.0982692396e-14  -1.7297681081e+06   9.9248537088e-02 
  6.3122512304e+20   1.7298070167e+19   8.4259781595e+61   8.3374684197e-30   3.0970049946e-14  -1.6925854530e+06   9.9248424480e-02 
  6.4566543904e+20   1.4440316002e+19   7.3969458215e+61   8.1633345608e-30   3.0961291308e-14  -1.6535970330e+06   9.9248192163e-02 
  6.5939470727e+20   1.3729268228e+19   7.3463960618e+61   8.0030933937e-30   3.0965583983e-14  -1.6373215879e+06   9.9247865345e-02 
  6.7714777950e+20   1.7753072234e+19   9.9635584140e+61   7.8158366611e-30   3.0980640041e-14  -1.6425973230e+06   9.9246990907e-02 
  6.9354871283e+20   1.6400933327e+19   9.6810344199e+61   7.6050150271e-30   3.1003821541e-14  -1.6556145504e+06   9.9244639664e-02 
  7.0939693515e+20   1.5848222323e+19   9.8001019321e+61   7.3947069601e-30   3.1017856028e-14  -1.6431095288e+06   9.9238198464e-02 
  7.2475547424e+20   1.5358539089e+19   9.9244625204e+61   7.1769997023e-30   3.1011470818e-14  -1.6058498502e+06   9.9217228754e-02 
  7.4191189507e+20   1.7156420828e+19   1.1594703062e+62   6.9338389639e-30   3.0980797373e-14  -1.5181322340e+06   9.9135061948e-02 
  7.5615973531e+20   1.4247840243e+19   1.0045629658e+62   6.6866802506e-30   3.0947675681e-14  -1.4245776938e+06   9.8868768817e-02 
  7.6426026683e+20   8.1005315192e+18   5.8829430870e+61   6.5021645190e-30   3.0939114060e-14  -1.3863180940e+06   9.8438393727e-02 
  7.7118922614e+20   6.9289593106e+18   5.1320620943e+61   6.3659698310e-30   3.0944712975e-14  -1.3761063650e+06   9.7617549521e-02 
  7.8036663358e+20   9.1774074340e+18   6.9408040220e+61   6.2033340189e-30   3.0955868966e-14  -1.3752329706e+06   9.6996343022e-02 
  7.8401406021e+20   3.6474266276e+18   2.8042848079e+61   6.0650010367e-30   3.0966226471e-14  -1.3786002272e+06   9.6714265156e-02 
  7.8567778893e+20   1.6637287205e+18   1.2878383552e+61   6.0023087471e-30   3.0971745768e-14  -1.3830677779e+06   9.6622702897e-02 
  7.8829816901e+20   2.6203800785e+18   2.0394391485e+61   5.9592057675e-30   3.0976135284e-14  -1.3866616109e+06   9.6590715084e-02 
  7.9485174145e+20   6.5535724448e+18   5.1602951142e+61   5.8849531222e-30   3.0985477221e-14  -1.3945079659e+06   9.6584589414e-02 
  8.0004890074e+20   5.1971592900e+18   4.1532177709e+61   5.8007698635e-30   3.0998168195e-14  -1.4056157938e+06   9.6582074443e-02 
  8.0375471349e+20   3.7058127510e+18   2.9945839501e+61   5.7464021839e-30   3.1006454436e-14  -1.4099011147e+06   9.6581728008e-02 
  8.0718653017e+20   3.4318166745e+18   2.7979117417e+61   5.7117831834e-30   3.1011752260e-14  -1.4121320171e+06   9.6581675278e-02 
  8.1089732931e+20   3.7107991463e+18   3.0522502196e+61   5.6862139969e-30   3.1016946304e-14  -1.4123449661e+06   9.6581671632e-02 
  8.1428147172e+20   3.3841424094e+18   2.8080279631e+61   5.6681843221e-30   3.1021326432e-14  -1.4085047034e+06   9.6581671431e-02 
  8.2710888172e+20   1.2827410000e+19   1.0857290138e+62   5.6436032683e-30   3.1024763527e-14  -1.3917169036e+06   9.6581671422e-02 
