# time = 3.008882e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   2.1013301113e-27   7.2529263426e-12   0.0000000000e+00   2.0000000000e-02 
  1.8026406990e+19   1.5895955207e+19   2.4496193909e+58   2.1013301113e-27   7.2529263426e-12   5.4156972092e+06   2.0000000000e-02 
  2.0344995859e+19   2.3185888684e+18   1.0737847042e+58   1.9633207446e-27   7.5296735655e-12   3.1624239408e+06   2.0000000000e-02 
  2.0803993721e+19   4.5899786201e+17   2.4417258338e+57   2.0055569549e-27   7.4877651833e-12   3.3532037276e+06   2.0000000000e-02 
  2.1340986026e+19   5.3699230496e+17   2.9966300859e+57   2.1088156669e-27   7.4743339094e-12   3.3972908280e+06   2.0000000000e-02 
  2.1986482101e+19   6.4549607561e+17   3.8071696668e+57   2.2401938667e-27   7.4443999889e-12   3.4845745863e+06   2.0000000000e-02 
  2.2802163456e+19   8.1568135490e+17   5.1410790035e+57   2.3026867700e-27   7.4150084801e-12   3.5693493715e+06   2.0000000000e-02 
  2.3753282783e+19   9.5111932685e+17   6.4771847438e+57   2.3183733343e-27   7.3713344760e-12   3.7205448547e+06   2.0000000000e-02 
  2.4983249774e+19   1.2299669905e+18   9.1800442748e+57   2.2993598169e-27   7.3190075873e-12   3.8777425690e+06   2.0000000000e-02 
  2.5522484814e+19   5.3923504017e+17   4.3214138964e+57   2.2642743461e-27   7.2750280793e-12   4.0160620703e+06   2.0000000000e-02 
  2.7576825363e+19   2.0543405488e+18   1.8206090656e+58   2.2356410618e-27   7.2067678349e-12   4.2348662947e+06   2.0000000000e-02 
  2.7974270149e+19   3.9744478598e+17   3.8531804023e+57   2.2330672587e-27   7.1396575354e-12   4.4496021610e+06   2.0000000000e-02 
  2.8396568646e+19   4.2229849700e+17   4.2158633650e+57   2.2474360829e-27   7.1172469339e-12   4.5199943274e+06   2.0000000000e-02 
  2.8987957793e+19   5.9138914745e+17   6.1182638525e+57   2.2679064847e-27   7.0864675894e-12   4.6155051109e+06   2.0000000000e-02 
  2.9821884999e+19   8.3392720634e+17   9.0616474111e+57   2.2794796792e-27   7.0434457880e-12   4.7433521891e+06   2.0000000000e-02 
  3.0751415311e+19   9.2953031200e+17   1.0715439570e+58   2.2774066017e-27   6.9838424492e-12   4.9349917466e+06   2.0000000000e-02 
  3.1862634482e+19   1.1112191702e+18   1.3687961628e+58   2.2671236523e-27   6.9142938160e-12   5.1501122342e+06   2.0000000000e-02 
  3.2245289767e+19   3.8265528592e+17   4.9406737572e+57   2.2598820190e-27   6.8622897627e-12   5.3149968215e+06   2.0000000000e-02 
  3.2533747701e+19   2.8845793343e+17   3.8028063669e+57   2.2595522108e-27   6.8392013542e-12   5.3850940455e+06   2.0000000000e-02 
  3.3003389431e+19   4.6964173058e+17   6.3372219613e+57   2.2610297455e-27   6.8129398077e-12   5.4625927448e+06   2.0000000000e-02 
  3.3776627881e+19   7.7323844943e+17   1.0833674347e+58   2.2635180420e-27   6.7692593529e-12   5.5868083843e+06   2.0000000000e-02 
  3.4798605561e+19   1.0219776800e+18   1.5099342071e+58   2.2641471318e-27   6.7045040207e-12   5.7618629329e+06   2.0000000000e-02 
  3.5124933546e+19   3.2632798500e+17   5.0124972583e+57   2.2640655584e-27   6.6552511536e-12   5.8910292829e+06   2.0000000000e-02 
  3.5480699028e+19   3.5576548213e+17   5.5718068575e+57   2.2640126487e-27   6.6298717818e-12   5.9547303663e+06   2.0000000000e-02 
  3.5744691388e+19   2.6399236018e+17   4.2073912277e+57   2.2639078567e-27   6.6065976266e-12   6.0115480572e+06   2.0000000000e-02 
  3.6140984363e+19   3.9629297456e+17   6.4336193915e+57   2.2625326981e-27   6.5815714038e-12   6.0708866165e+06   2.0000000000e-02 
  3.7044345787e+19   9.0336142389e+17   1.5201328437e+58   2.2548700733e-27   6.5316322324e-12   6.1847379415e+06   2.0000000000e-02 
  3.7852326290e+19   8.0798050358e+17   1.4239431256e+58   2.2383825691e-27   6.4654901145e-12   6.3308212666e+06   2.0000000000e-02 
  3.8862826223e+19   1.0104999325e+18   1.8684160259e+58   2.2113720757e-27   6.3955293360e-12   6.4740318828e+06   2.0000000000e-02 
  4.0304125402e+19   1.4412991790e+18   2.8381793558e+58   2.1511066918e-27   6.3031751509e-12   6.6488000751e+06   2.0000000000e-02 
