# time = 5.440920e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.5259537202e-31   3.1055838682e-14   0.0000000000e+00   9.9248591688e-02 
  2.4353899254e+18   3.0493814220e+17   2.0000855222e+55   5.5259537202e-31   3.1055838682e-14  -4.0063639344e+02   9.9248591688e-02 
  3.2026806855e+18   7.6729076014e+17   7.7098117746e+55   5.5261567184e-31   3.1055734092e-14  -6.4354057186e+02   9.9248591688e-02 
  4.0703886707e+18   8.6770798513e+17   1.4488204337e+56   5.5268835171e-31   3.1055590395e-14  -1.5547984059e+03   9.9248591688e-02 
  4.4495605672e+18   3.7917189656e+17   8.6526005653e+55   5.5278583626e-31   3.1055433508e-14  -1.9124030985e+03   9.9248591688e-02 
  4.7900703539e+18   3.4050978667e+17   9.1366142085e+55   5.5290493101e-31   3.1055334496e-14  -2.2147906976e+03   9.9248591688e-02 
  5.4246070066e+18   6.3453665273e+17   2.0826398208e+56   5.5317066106e-31   3.1055194419e-14  -2.7935858697e+03   9.9248591688e-02 
  5.9899037852e+18   5.6529677857e+17   2.3157725625e+56   5.5357917853e-31   3.1055000996e-14  -3.5861524977e+03   9.9248591688e-02 
  6.7667075956e+18   7.7680381044e+17   3.9762011108e+56   5.5415256725e-31   3.1054792511e-14  -4.7135309321e+03   9.9248591688e-02 
  7.5118249554e+18   7.4511735974e+17   4.7767856496e+56   5.5491586812e-31   3.1054576096e-14  -6.1683478217e+03   9.9248591688e-02 
  8.4561354334e+18   9.4431047806e+17   7.5730280108e+56   5.5591260580e-31   3.1054393795e-14  -7.8111592045e+03   9.9248591688e-02 
  9.4296598567e+18   9.7352442329e+17   9.7935897668e+56   5.5719531797e-31   3.1054265729e-14  -9.6044204488e+03   9.9248591688e-02 
  1.0587620536e+19   1.1579606790e+18   1.4592778846e+57   5.5880592707e-31   3.1054217388e-14  -1.1476872018e+04   9.9248591688e-02 
  1.1828953064e+19   1.2413325284e+18   1.9616438445e+57   5.6082177410e-31   3.1054233887e-14  -1.3437661079e+04   9.9248591688e-02 
  1.3253791057e+19   1.4248379933e+18   2.8192418973e+57   5.6329803845e-31   3.1054345484e-14  -1.5872821264e+04   9.9248591688e-02 
  1.4865934450e+19   1.6121433928e+18   4.0091403488e+57   5.6638280211e-31   3.1054439919e-14  -1.8500729985e+04   9.9248591688e-02 
  1.6668495336e+19   1.8025608861e+18   5.6374478316e+57   5.7014246466e-31   3.1054445276e-14  -2.1867000520e+04   9.9248591688e-02 
  1.8708668314e+19   2.0401729773e+18   8.0305273938e+57   5.7470728383e-31   3.1054208139e-14  -2.5262442030e+04   9.9248591688e-02 
  2.0915722140e+19   2.2070538265e+18   1.0897750884e+58   5.8010454683e-31   3.1053584651e-14  -2.8861280382e+04   9.9248591688e-02 
  2.3430204131e+19   2.5144819912e+18   1.5551455515e+58   5.8648384041e-31   3.1052545030e-14  -3.3727256841e+04   9.9248591688e-02 
  2.6127690097e+19   2.6974859652e+18   2.0833557872e+58   5.9397566119e-31   3.1051189301e-14  -4.0876780363e+04   9.9248591688e-02 
  2.9281154066e+19   3.1534639697e+18   3.0448406923e+58   6.0292551385e-31   3.1049583090e-14  -5.1455407170e+04   9.9248591688e-02 
  3.2634929002e+19   3.3537749358e+18   4.0431073173e+58   6.1350970361e-31   3.1047851945e-14  -6.4265930149e+04   9.9248591688e-02 
  3.6467550406e+19   3.8326214038e+18   5.7554348333e+58   6.2585533008e-31   3.1045859079e-14  -7.9594865274e+04   9.9248591688e-02 
  4.0547444778e+19   4.0798943722e+18   7.6094882934e+58   6.4027549890e-31   3.1044431846e-14  -9.2624313689e+04   9.9248591688e-02 
  4.5228136020e+19   4.6806912421e+18   1.0829740886e+59   6.5718443397e-31   3.1043672286e-14  -1.0235856846e+05   9.9248591688e-02 
  4.9758922578e+19   4.5307865581e+18   1.2852322006e+59   6.7600725893e-31   3.1043594437e-14  -1.0892044843e+05   9.9248591688e-02 
  5.6809938659e+19   7.0510160806e+18   2.5193905631e+59   7.0103880273e-31   3.1044212539e-14  -1.1533950974e+05   9.9248591688e-02 
  6.7568142488e+19   1.0758203830e+19   5.2415419207e+59   7.4123832699e-31   3.1046201334e-14  -1.2383691651e+05   9.9248591688e-02 
  7.1389820839e+19   3.8216783501e+18   2.3188911803e+59   7.7534681635e-31   3.1048050751e-14  -1.3096850226e+05   9.9248591688e-02 
  7.4925509994e+19   3.5356891556e+18   2.3784177769e+59   7.9431026911e-31   3.1048822516e-14  -1.3509196289e+05   9.9248591688e-02 
  7.8689651734e+19   3.7641417401e+18   2.7910712219e+59   8.1500029014e-31   3.1049237076e-14  -1.4104935815e+05   9.9248591688e-02 
  8.2750506032e+19   4.0608542978e+18   3.3256919001e+59   8.3931220318e-31   3.1049390031e-14  -1.4923100760e+05   9.9248591688e-02 
  8.6486756897e+19   3.7362508649e+18   3.3623927362e+59   8.6580249718e-31   3.1049347067e-14  -1.5719369250e+05   9.9248591688e-02 
  9.1322764196e+19   4.8360072985e+18   4.8045632625e+59   8.9780171557e-31   3.1049452052e-14  -1.6411501140e+05   9.9248591688e-02 
  9.6090218882e+19   4.7674546868e+18   5.2617409313e+59   9.3638673533e-31   3.1050042387e-14  -1.6979256640e+05   9.9248591688e-02 
  1.0069805133e+20   4.6078324475e+18   5.6069196295e+59   9.7706465223e-31   3.1051147971e-14  -1.7288013034e+05   9.9248591688e-02 
  1.0510638698e+20   4.4083356518e+18   5.8667882753e+59   1.0194345082e-30   3.1052596021e-14  -1.7406965716e+05   9.9248591688e-02 
  1.1059181336e+20   5.4854263796e+18   8.0194931609e+59   1.0699770683e-30   3.1054358070e-14  -1.7449229000e+05   9.9248591688e-02 
  1.1616992071e+20   5.5781073477e+18   9.0128858175e+59   1.1306530945e-30   3.1056394115e-14  -1.7502425474e+05   9.9248591688e-02 
  1.2155260096e+20   5.3826802527e+18   9.5579185485e+59   1.1952686493e-30   3.1058316161e-14  -1.7579419956e+05   9.9248591688e-02 
