# time = 5.828311e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   6.0634973372e-31   3.2185026949e-14   0.0000000000e+00   9.9248591688e-02 
  2.4002092113e+18   2.6975742812e+17   1.7416437157e+55   6.0634973372e-31   3.2185026949e-14  -1.7205259010e+03   9.9248591688e-02 
  3.1339265753e+18   7.3371736398e+17   7.1009339772e+55   6.0637309863e-31   3.2185006770e-14  -3.6377296892e+03   9.9248591688e-02 
  3.9697443998e+18   8.3581782446e+17   1.3311490073e+56   6.0646525183e-31   3.2185323567e-14  -7.2180639632e+03   9.9248591688e-02 
  4.3297735196e+18   3.6002911982e+17   7.7958875461e+55   6.0657771261e-31   3.2185634931e-14  -9.3906267857e+03   9.9248591688e-02 
  4.6546745188e+18   3.2490099920e+17   8.2427664514e+55   6.0669527866e-31   3.2185815782e-14  -1.0362831165e+04   9.9248591688e-02 
  5.2704599368e+18   6.1578541807e+17   1.9081344057e+56   6.0697391440e-31   3.2186086535e-14  -1.1388176283e+04   9.9248591688e-02 
  5.8146449605e+18   5.4418502366e+17   2.1024458203e+56   6.0739936698e-31   3.2186434668e-14  -1.2336358388e+04   9.9248591688e-02 
  6.5683025572e+18   7.5365759666e+17   3.6350294386e+56   6.0799530566e-31   3.2186823371e-14  -1.3437351051e+04   9.9248591688e-02 
  7.2878840104e+18   7.1958145328e+17   4.3441771429e+56   6.0880180948e-31   3.2187313769e-14  -1.4788808099e+04   9.9248591688e-02 
  8.2038793432e+18   9.1599533273e+17   6.9143388759e+56   6.0982763570e-31   3.2187907957e-14  -1.6723864688e+04   9.9248591688e-02 
  9.1461834042e+18   9.4230406105e+17   8.9201024050e+56   6.1117939893e-31   3.2188736109e-14  -1.9399263159e+04   9.9248591688e-02 
  1.0269518802e+19   1.1233353978e+18   1.3318332184e+57   6.1286757723e-31   3.2189569100e-14  -2.1132594479e+04   9.9248591688e-02 
  1.1472810634e+19   1.2032918315e+18   1.7888591871e+57   6.1497994775e-31   3.2190672498e-14  -2.1916645214e+04   9.9248591688e-02 
  1.2855381708e+19   1.3825710749e+18   2.5735008076e+57   6.1754016174e-31   3.2191905091e-14  -2.2341481625e+04   9.9248591688e-02 
  1.4420630148e+19   1.5652484392e+18   3.6624470677e+57   6.2078147014e-31   3.2193889547e-14  -2.4403756038e+04   9.9248591688e-02 
  1.6170215727e+19   1.7495855789e+18   5.1492183723e+57   6.2473400684e-31   3.2196462604e-14  -2.6005700922e+04   9.9248591688e-02 
  1.8150645320e+19   1.9804295932e+18   7.3368118706e+57   6.2952155874e-31   3.2199763620e-14  -2.7765412355e+04   9.9248591688e-02 
  2.0291605939e+19   2.1409606189e+18   9.9500431125e+57   6.3514332966e-31   3.2203665341e-14  -2.8063462047e+04   9.9248591688e-02 
  2.2733517651e+19   2.4419117121e+18   1.4216416799e+58   6.4185709546e-31   3.2207321496e-14  -2.5586671181e+04   9.9248591688e-02 
  2.5350551536e+19   2.6170338851e+18   1.9027873608e+58   6.4969514285e-31   3.2210884317e-14  -2.1345712326e+04   9.9248591688e-02 
  2.8415792943e+19   3.0652414070e+18   2.7868002115e+58   6.5904252541e-31   3.2214325253e-14  -1.4920284346e+04   9.9248591688e-02 
  3.1676172337e+19   3.2603793942e+18   3.7023440368e+58   6.7007263696e-31   3.2217608755e-14  -5.7723321045e+03   9.9248591688e-02 
  3.5409487409e+19   3.7333150719e+18   5.2838684951e+58   6.8297029317e-31   3.2220706344e-14   6.2668052257e+03   9.9248591688e-02 
  3.9381168862e+19   3.9716814525e+18   6.9859748753e+58   6.9798551510e-31   3.2223523146e-14   2.1375318465e+04   9.9248591688e-02 
  4.3943684466e+19   4.5625156046e+18   9.9617850709e+58   7.1555925617e-31   3.2224768321e-14   3.3010274941e+04   9.9248591688e-02 
  4.8341337477e+19   4.3976530112e+18   1.1775026131e+59   7.3498191305e-31   3.2224103509e-14   3.9271134595e+04   9.9248591688e-02 
  5.5224819455e+19   6.8834819776e+18   2.3229122735e+59   7.6078234180e-31   3.2222929109e-14   3.8474494270e+04   9.9248591688e-02 
  6.5790989625e+19   1.0566170170e+19   4.8736450607e+59   8.0255950847e-31   3.2221638226e-14   3.2088151157e+04   9.9248591688e-02 
  6.9468661383e+19   3.6776717580e+18   2.1142988381e+59   8.3783664391e-31   3.2222365083e-14   3.1414270985e+04   9.9248591688e-02 
  7.2917251066e+19   3.4485896833e+18   2.1969003335e+59   8.5714100648e-31   3.2220459701e-14   4.0299631072e+04   9.9248591688e-02 
  7.6605476832e+19   3.6882257655e+18   2.5910146344e+59   8.7845500408e-31   3.2218648227e-14   5.0405147301e+04   9.9248591688e-02 
  8.0591404580e+19   3.9859277487e+18   3.0949968544e+59   9.0368596799e-31   3.2216867654e-14   6.2819705645e+04   9.9248591688e-02 
  8.4249461823e+19   3.6580572430e+18   3.1232117655e+59   9.3108366400e-31   3.2215180920e-14   7.5369078655e+04   9.9248591688e-02 
  8.9001332518e+19   4.7518706945e+18   4.4820205750e+59   9.6410461816e-31   3.2213992320e-14   8.6572732585e+04   9.9248591688e-02 
  9.3685341965e+19   4.6840094469e+18   4.9122055528e+59   1.0039166855e-30   3.2213468474e-14   9.7409833436e+04   9.9248591688e-02 
