# time = 1.806187e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   1.4108810781e-27   1.7550688003e-12   0.0000000000e+00   2.0000000000e-02 
  2.0879762483e+19   1.8749310700e+19   3.8089360796e+58   1.4108810781e-27   1.7550688003e-12   5.5778173350e+07   2.0000000000e-02 
  2.3173397041e+19   2.2936345572e+18   1.3996532857e+58   1.9620161868e-27   4.7875412511e-12   1.2978631796e+07   2.0000000000e-02 
  2.4154996223e+19   9.8159918238e+17   6.9085968381e+57   2.0302540134e-27   5.2762549430e-12   7.9781446146e+06   2.0000000000e-02 
  2.4986594388e+19   8.3159816452e+17   6.3096209290e+57   2.0038493506e-27   5.3695913425e-12   7.5628143594e+06   2.0000000000e-02 
  2.5714770059e+19   7.2817567182e+17   5.8810543264e+57   1.9753889982e-27   5.4277655291e-12   7.1366097381e+06   2.0000000000e-02 
  2.6399218007e+19   6.8444794765e+17   5.8401484548e+57   1.9416256374e-27   5.4466345133e-12   6.4850710038e+06   2.0000000000e-02 
  2.7032985399e+19   6.3376739249e+17   5.6846835931e+57   1.9036784015e-27   5.4268007805e-12   5.7609712333e+06   2.0000000000e-02 
  2.7631821711e+19   5.9883631120e+17   5.6220022018e+57   1.8670645476e-27   5.3857675800e-12   4.9420837914e+06   2.0000000000e-02 
  2.8205777385e+19   5.7395567386e+17   5.6220796477e+57   1.8337616759e-27   5.3312639851e-12   4.0832945571e+06   2.0000000000e-02 
  2.8750937875e+19   5.4516049002e+17   5.5561937111e+57   1.8104594725e-27   5.2994393684e-12   3.4479738678e+06   2.0000000000e-02 
  2.9271021146e+19   5.2008327097e+17   5.5007152538e+57   1.7952453462e-27   5.2889812388e-12   3.0258481015e+06   2.0000000000e-02 
  2.9773391808e+19   5.0237066207e+17   5.5022743308e+57   1.7843702397e-27   5.2885386064e-12   2.7272576416e+06   2.0000000000e-02 
  3.0259695466e+19   4.8630365858e+17   5.5061528728e+57   1.7766531719e-27   5.2966209141e-12   2.5128008845e+06   2.0000000000e-02 
  3.0723883503e+19   4.6418803660e+17   5.4234797142e+57   1.7719497040e-27   5.3151721647e-12   2.4011843947e+06   2.0000000000e-02 
  3.1182613727e+19   4.5873022404e+17   5.5231601960e+57   1.7694440075e-27   5.3413929600e-12   2.3718164661e+06   2.0000000000e-02 
  3.1622865887e+19   4.4025215992e+17   5.4557386038e+57   1.7677218896e-27   5.3658413239e-12   2.3645117962e+06   2.0000000000e-02 
  3.2052500959e+19   4.2963507230e+17   5.4726679865e+57   1.7665711707e-27   5.3837758365e-12   2.3190251237e+06   2.0000000000e-02 
  3.2478937305e+19   4.2643634584e+17   5.5789580632e+57   1.7658754398e-27   5.3927462925e-12   2.1996859135e+06   2.0000000000e-02 
  3.2886235807e+19   4.0729850227e+17   5.4671518667e+57   1.7657842309e-27   5.3915135417e-12   2.0216768141e+06   2.0000000000e-02 
  3.3287944797e+19   4.0170898999e+17   5.5264201988e+57   1.7674523100e-27   5.3834098601e-12   1.8106218712e+06   2.0000000000e-02 
  3.3679472609e+19   3.9152781152e+17   5.5162576068e+57   1.7716190654e-27   5.3683013457e-12   1.5565742995e+06   2.0000000000e-02 
  3.4061173688e+19   3.8170107960e+17   5.5027087764e+57   1.7789697046e-27   5.3460946673e-12   1.2598707199e+06   2.0000000000e-02 
  3.4430222420e+19   3.6904873201e+17   5.4388844321e+57   1.7895393341e-27   5.3176703340e-12   9.2706553806e+05   2.0000000000e-02 
  3.4795692774e+19   3.6547035415e+17   5.5022899663e+57   1.8043992344e-27   5.2904679194e-12   6.1233774616e+05   2.0000000000e-02 
  3.5144659332e+19   3.4896655790e+17   5.3628162305e+57   1.8244209344e-27   5.2726518348e-12   3.8172081653e+05   2.0000000000e-02 
  3.5480080341e+19   3.3542100888e+17   5.2560213287e+57   1.8483782968e-27   5.2619950328e-12   2.1699604458e+05   2.0000000000e-02 
  3.5813947927e+19   3.3386758552e+17   5.3313060173e+57   1.8767296896e-27   5.2565740276e-12   9.9863067997e+04   2.0000000000e-02 
  3.6130999327e+19   3.1705139991e+17   5.1556444129e+57   1.9103944811e-27   5.2547160531e-12   1.6978947746e+04   2.0000000000e-02 
  3.6446616523e+19   3.1561719667e+17   5.2229836192e+57   1.9517412181e-27   5.2549114182e-12  -4.2935593235e+04   2.0000000000e-02 
  3.6749487937e+19   3.0287141340e+17   5.0978443598e+57   2.0040382044e-27   5.2577177171e-12  -8.1829903350e+04   2.0000000000e-02 
  3.7045161871e+19   2.9567393470e+17   5.0584212092e+57   2.0700112074e-27   5.2640976375e-12  -9.5123287220e+04   2.0000000000e-02 
  3.7335855309e+19   2.9069343762e+17   5.0525606782e+57   2.1518162958e-27   5.2710727825e-12  -9.1362668775e+04   2.0000000000e-02 
  3.7617457437e+19   2.8160212794e+17   4.9701501942e+57   2.2492911000e-27   5.2774727442e-12  -9.1044006489e+04   2.0000000000e-02 
  3.7896446413e+19   2.7898897576e+17   4.9979595438e+57   2.3627493119e-27   5.2812342766e-12  -1.1173597969e+05   2.0000000000e-02 
  3.8169441429e+19   2.7299501577e+17   4.9623378929e+57   2.4905122540e-27   5.2806988499e-12  -1.5828473734e+05   2.0000000000e-02 
  3.8447571473e+19   2.7813004415e+17   5.1292057097e+57   2.6151754353e-27   5.2761061866e-12  -2.2300550229e+05   2.0000000000e-02 
  3.8724859859e+19   2.7728838617e+17   5.1880934216e+57   2.7189590081e-27   5.2668923668e-12  -3.1324449599e+05   2.0000000000e-02 
  3.9012566352e+19   2.8770649305e+17   5.4621275075e+57   2.8017708657e-27   5.2520968431e-12  -4.3349906435e+05   2.0000000000e-02 
  3.9321869507e+19   3.0930315541e+17   5.9626857365e+57   2.8679080506e-27   5.2303317435e-12  -5.9125551405e+05   2.0000000000e-02 
  3.9640512917e+19   3.1864340974e+17   6.2416247815e+57   2.9195325417e-27   5.2026162054e-12  -7.8099759735e+05   2.0000000000e-02 
  3.9992153287e+19   3.5164037001e+17   7.0054161180e+57   2.9611090171e-27   5.1792429117e-12  -9.3892068202e+05   2.0000000000e-02 
  4.0369242776e+19   3.7708948916e+17   7.6505460421e+57   2.9932715459e-27   5.1643597664e-12  -1.0390130557e+06   2.0000000000e-02 
  4.0784190194e+19   4.1494741754e+17   8.5853996392e+57   3.0123660511e-27   5.1557893761e-12  -1.0958262345e+06   2.0000000000e-02 
  4.1227476596e+19   4.4328640192e+17   9.3667685343e+57   3.0190370639e-27   5.1496339137e-12  -1.1353585167e+06   2.0000000000e-02 
  4.1699817184e+19   4.7234058787e+17   1.0204807600e+58   3.0163403976e-27   5.1429180375e-12  -1.1754900930e+06   2.0000000000e-02 
  4.2205615165e+19   5.0579798188e+17   1.1186967712e+58   3.0029232574e-27   5.1336932301e-12  -1.2292289494e+06   2.0000000000e-02 
  4.2728577105e+19   5.2296193928e+17   1.1851970596e+58   2.9747255374e-27   5.1195043428e-12  -1.3136844083e+06   2.0000000000e-02 
  4.3258309298e+19   5.2973219360e+17   1.2304845950e+58   2.9296791553e-27   5.0992066584e-12  -1.4329821926e+06   2.0000000000e-02 
  4.3772688240e+19   5.1437894165e+17   1.2240130069e+58   2.8683712172e-27   5.0774486756e-12  -1.5601062464e+06   2.0000000000e-02 
  4.4299329634e+19   5.2664139393e+17   1.2833524210e+58   2.7886490603e-27   5.0607320227e-12  -1.6535589960e+06   2.0000000000e-02 
  4.4821088793e+19   5.2175915930e+17   1.3019051652e+58   2.6844102024e-27   5.0465853447e-12  -1.7296489003e+06   2.0000000000e-02 
  4.5315624000e+19   4.9453520666e+17   1.2622776039e+58   2.5554775199e-27   5.0338049415e-12  -1.7982095483e+06   2.0000000000e-02 
  4.5737648691e+19   4.2202469129e+17   1.0992132724e+58   2.4111486716e-27   5.0226549580e-12  -1.8595982590e+06   2.0000000000e-02 
  4.6091321521e+19   3.5367282987e+17   9.3694294547e+57   2.2618304535e-27   5.0135715477e-12  -1.9121115104e+06   2.0000000000e-02 
  4.6415195827e+19   3.2387430620e+17   8.7070854188e+57   2.1032426145e-27   5.0059160067e-12  -1.9584675495e+06   2.0000000000e-02 
  4.6721644052e+19   3.0644822476e+17   8.3512511844e+57   1.9309427471e-27   4.9989310127e-12  -2.0021324638e+06   2.0000000000e-02 
  4.6986170367e+19   2.6452631513e+17   7.2974566887e+57   1.7819938826e-27   4.9928820970e-12  -2.0435830670e+06   2.0000000000e-02 
  4.7182247400e+19   1.9607703286e+17   5.4624537572e+57   1.6926885168e-27   4.9883127873e-12  -2.0787732655e+06   2.0000000000e-02 
  4.7542674470e+19   3.6042707015e+17   1.0160097640e+58   1.6292906480e-27   4.9830278637e-12  -2.1229457677e+06   2.0000000000e-02 
  4.7736718522e+19   1.9404405234e+17   5.5341225505e+57   1.5856959100e-27   4.9780224518e-12  -2.1653124745e+06   2.0000000000e-02 
  4.7942276213e+19   2.0555769099e+17   5.9117693143e+57   1.5686325469e-27   4.9745301835e-12  -2.1947854107e+06   2.0000000000e-02 
  4.8144723830e+19   2.0244761700e+17   5.8720866182e+57   1.5603230203e-27   4.9710573794e-12  -2.2237646819e+06   2.0000000000e-02 
  4.8359476027e+19   2.1475219679e+17   6.2831963717e+57   1.5574605908e-27   4.9675617844e-12  -2.2525966451e+06   2.0000000000e-02 
  4.8570183534e+19   2.1070750663e+17   6.2193348446e+57   1.5572265195e-27   4.9640607527e-12  -2.2811634458e+06   2.0000000000e-02 
  4.8776057128e+19   2.0587359460e+17   6.1289988048e+57   1.5593690834e-27   4.9606663675e-12  -2.3085721702e+06   2.0000000000e-02 
  4.8983077741e+19   2.0702061287e+17   6.2155392170e+57   1.5659519827e-27   4.9573436901e-12  -2.3350062956e+06   2.0000000000e-02 
  4.9185950262e+19   2.0287252049e+17   6.1421822377e+57   1.5788779959e-27   4.9540759280e-12  -2.3605737982e+06   2.0000000000e-02 
  4.9384300459e+19   1.9835019756e+17   6.0544516969e+57   1.6002376614e-27   4.9508594636e-12  -2.3854477007e+06   2.0000000000e-02 
  4.9768668661e+19   3.8436820140e+17   1.1871646244e+58   1.6499703179e-27   4.9461216305e-12  -2.4225469005e+06   2.0000000000e-02 
  5.0127368032e+19   3.5869937106e+17   1.1245502614e+58   1.7406711863e-27   4.9399560546e-12  -2.4697168291e+06   2.0000000000e-02 
  5.0467155868e+19   3.3978783587e+17   1.0802095956e+58   1.8686345512e-27   4.9339607082e-12  -2.5115826600e+06   2.0000000000e-02 
  5.0789433613e+19   3.2227774496e+17   1.0380738386e+58   2.0448614742e-27   4.9278588831e-12  -2.5487294528e+06   2.0000000000e-02 
  5.1100526563e+19   3.1109295013e+17   1.0146217704e+58   2.2827129699e-27   4.9213861459e-12  -2.5831788072e+06   2.0000000000e-02 
