# time = 5.631285e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.8344943464e-31   3.2014017928e-14   0.0000000000e+00   9.9248591688e-02 
  2.4144875585e+18   2.8403577532e+17   1.8456278223e+55   5.8344943464e-31   3.2014017928e-14   1.2483087590e+03   9.9248591688e-02 
  3.1620784344e+18   7.4759087585e+17   7.3475321629e+55   5.8347640980e-31   3.2014202315e-14   2.6387800060e+03   9.9248591688e-02 
  4.0110711887e+18   8.4899275434e+17   1.3787859146e+56   5.8357020788e-31   3.2014350996e-14   5.3992892444e+03   9.9248591688e-02 
  4.3789307560e+18   3.6785956728e+17   8.1401846360e+55   5.8368306679e-31   3.2014511821e-14   7.2158202613e+03   9.9248591688e-02 
  4.7102300488e+18   3.3129929281e+17   8.6022140935e+55   5.8379855466e-31   3.2014655045e-14   8.1167407353e+03   9.9248591688e-02 
  5.3337084525e+18   6.2347840374e+17   1.9785035968e+56   5.8407141160e-31   3.2014849277e-14   8.8924150476e+03   9.9248591688e-02 
  5.8865774499e+18   5.5286899734e+17   2.1884231156e+56   5.8449473415e-31   3.2015196664e-14   9.6435535239e+03   9.9248591688e-02 
  6.6497040122e+18   7.6312656228e+17   3.7724198169e+56   5.8508771325e-31   3.2015488614e-14   1.1078326733e+04   9.9248591688e-02 
  7.3797778773e+18   7.3007386517e+17   4.5184740053e+56   5.8588203937e-31   3.2015796105e-14   1.2810891651e+04   9.9248591688e-02 
  8.3073794122e+18   9.2760153487e+17   7.1796902808e+56   5.8691732858e-31   3.2016245664e-14   1.4551362432e+04   9.9248591688e-02 
  9.2624171160e+18   9.5503770379e+17   9.2711023289e+56   5.8823463860e-31   3.2016839785e-14   1.6530357980e+04   9.9248591688e-02 
  1.0399852273e+19   1.1374351568e+18   1.3830184840e+57   5.8992112705e-31   3.2017603535e-14   1.8590399717e+04   9.9248591688e-02 
  1.1618510772e+19   1.2186584997e+18   1.8579977657e+57   5.9202197563e-31   3.2018524566e-14   2.0450135695e+04   9.9248591688e-02 
