# time = 3.207085e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   8.0469538589e-28   1.3544926525e-12   0.0000000000e+00   2.0000000000e-02 
  1.8948374606e+19   1.6817922822e+19   2.8456846711e+58   8.0469538589e-28   1.3544926525e-12   1.7898292224e+07   2.0000000000e-02 
  2.2736364138e+19   3.7879895327e+18   2.0735122470e+58   9.0998719903e-28   1.7252988136e-12   8.3890332887e+06   2.0000000000e-02 
  2.5983987499e+19   3.2476233606e+18   2.4253762611e+58   8.8730469067e-28   1.7713285110e-12   7.6644585111e+06   2.0000000000e-02 
  2.6830944700e+19   8.4695720107e+17   7.4227018663e+57   8.3821350600e-28   1.7782652411e-12   7.5448877188e+06   2.0000000000e-02 
  2.8479328961e+19   1.6483842610e+18   1.5847052833e+58   7.0569619211e-28   1.7844144852e-12   7.5657748179e+06   2.0000000000e-02 
  2.8928995925e+19   4.4966696416e+17   4.6558554266e+57   6.9139861269e-28   1.7872452679e-12   7.6055842413e+06   2.0000000000e-02 
  2.9416833912e+19   4.8783798719e+17   5.2174134112e+57   6.9411047554e-28   1.7890185922e-12   7.6290471454e+06   2.0000000000e-02 
  2.9910568632e+19   4.9373471942e+17   5.4596428783e+57   7.0395773403e-28   1.7917600303e-12   7.6489312306e+06   2.0000000000e-02 
  3.0427420901e+19   5.1685226971e+17   5.9116483605e+57   7.2575863706e-28   1.7941876897e-12   7.6849957406e+06   2.0000000000e-02 
  3.0967383108e+19   5.3996220642e+17   6.3942213773e+57   7.6280638609e-28   1.7969505641e-12   7.7292887612e+06   2.0000000000e-02 
  3.1537428389e+19   5.7004528134e+17   6.9967791835e+57   8.0797321968e-28   1.8005923805e-12   7.7704508542e+06   2.0000000000e-02 
  3.2143733873e+19   6.0630548407e+17   7.7246080819e+57   8.4779230483e-28   1.8048834391e-12   7.8120949062e+06   2.0000000000e-02 
  3.2784726279e+19   6.4099240575e+17   8.4895969485e+57   8.8103217293e-28   1.8106191747e-12   7.8515237100e+06   2.0000000000e-02 
  3.3470999743e+19   6.8627346361e+17   9.4647564833e+57   9.0151759699e-28   1.8167248486e-12   7.9029417468e+06   2.0000000000e-02 
  3.4210259562e+19   7.3925981977e+17   1.0639007305e+58   9.1729794834e-28   1.8237944919e-12   7.9386169932e+06   2.0000000000e-02 
  3.4962606862e+19   7.5234729998e+17   1.1309851671e+58   9.2315417741e-28   1.8317014138e-12   7.9686859744e+06   2.0000000000e-02 
  3.5721907382e+19   7.5930051922e+17   1.1918698385e+58   9.2292855790e-28   1.8399253738e-12   7.9993553546e+06   2.0000000000e-02 
  3.6695214882e+19   9.7330750076e+17   1.6036464163e+58   9.1386587357e-28   1.8498618821e-12   8.0309981920e+06   2.0000000000e-02 
  3.8474532988e+19   1.7793181058e+18   3.1591537455e+58   8.8014797031e-28   1.8664725575e-12   8.0810225419e+06   2.0000000000e-02 
  3.8918022435e+19   4.4348944712e+17   8.3451911782e+57   8.5445205195e-28   1.8799664541e-12   8.1218028224e+06   2.0000000000e-02 
  3.9158265068e+19   2.4024263226e+17   4.6008664827e+57   8.5297672501e-28   1.8841011534e-12   8.1390439087e+06   2.0000000000e-02 
