# time = 4.247553e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.3642633964e-31   3.1240571315e-14   0.0000000000e+00   9.9248591688e-02 
  2.5479886346e+18   4.1753685137e+17   2.8787133285e+55   4.3642633964e-31   3.1240571315e-14   8.7324349264e+03   9.9248591688e-02 
  3.4009234573e+18   8.5293482274e+17   9.5478718312e+55   4.3645794378e-31   3.1240702684e-14   1.7870293858e+04   9.9248591688e-02 
  4.3394772103e+18   9.3855375296e+17   1.7752483361e+56   4.3655656361e-31   3.1240404275e-14   3.2082942323e+04   9.9248591688e-02 
  4.7722145203e+18   4.3273730999e+17   1.1295322891e+56   4.3666556698e-31   3.1240217562e-14   4.0793375691e+04   9.9248591688e-02 
  5.1562490060e+18   3.8403448569e+17   1.1898733119e+56   4.3677853045e-31   3.1240199115e-14   4.5800839064e+04   9.9248591688e-02 
  5.8400337777e+18   6.8378477176e+17   2.6008811494e+56   4.3702628108e-31   3.1240221459e-14   5.2011973201e+04   9.9248591688e-02 
  6.4610928729e+18   6.2105909517e+17   2.9548907805e+56   4.3741162151e-31   3.1240247134e-14   5.9171811688e+04   9.9248591688e-02 
  7.2995257346e+18   8.3843286176e+17   4.9938004085e+56   4.3797326446e-31   3.1240267122e-14   6.6493768056e+04   9.9248591688e-02 
  8.1125493195e+18   8.1302358489e+17   6.0726452892e+56   4.3869582328e-31   3.1240325928e-14   7.4301685173e+04   9.9248591688e-02 
  9.1328940727e+18   1.0203447531e+18   9.5444742231e+56   4.3965746980e-31   3.1240457881e-14   8.2415994435e+04   9.9248591688e-02 
  1.0190049324e+19   1.0571552515e+18   1.2412758242e+57   4.4085810029e-31   3.1240670681e-14   9.1216875565e+04   9.9248591688e-02 
  1.1441363598e+19   1.2513142738e+18   1.8414935461e+57   4.4238951778e-31   3.1240983957e-14   1.0073994382e+05   9.9248591688e-02 
  1.2784931219e+19   1.3435676207e+18   2.4798671967e+57   4.4428408760e-31   3.1241430587e-14   1.1137843826e+05   9.9248591688e-02 
  1.4323431374e+19   1.5385001549e+18   3.5556583451e+57   4.4663721579e-31   3.1242062580e-14   1.2302361452e+05   9.9248591688e-02 
  1.6059553017e+19   1.7361216432e+18   5.0403802682e+57   4.4954971255e-31   3.1242863116e-14   1.3556986758e+05   9.9248591688e-02 
  1.7998653495e+19   1.9391004786e+18   7.0739624317e+57   4.5316333544e-31   3.1244280272e-14   1.4983295021e+05   9.9248591688e-02 
  2.0189003746e+19   2.1903502509e+18   1.0045821806e+58   4.5749669787e-31   3.1245365169e-14   1.6810149850e+05   9.9248591688e-02 
  2.2562769136e+19   2.3737653894e+18   1.3644009057e+58   4.6268934248e-31   3.1246652036e-14   1.8930715268e+05   9.9248591688e-02 
  2.5262700727e+19   2.6999315916e+18   1.9421476785e+58   4.6884363493e-31   3.1248566305e-14   2.1302270056e+05   9.9248591688e-02 
  2.8164132826e+19   2.9014320984e+18   2.6044012053e+58   4.7604597915e-31   3.1250171656e-14   2.3555006215e+05   9.9248591688e-02 
  3.1539399268e+19   3.3752664424e+18   3.7837324210e+58   4.8466062027e-31   3.1250805851e-14   2.5473118244e+05   9.9248591688e-02 
  3.5127279373e+19   3.5878801052e+18   5.0144641045e+58   4.9486895810e-31   3.1250721272e-14   2.7388546712e+05   9.9248591688e-02 
  3.9203256915e+19   4.0759775414e+18   7.0819241812e+58   5.0678397557e-31   3.1249966512e-14   2.9156756386e+05   9.9248591688e-02 
  4.3538685808e+19   4.3354288934e+18   9.3332012306e+58   5.2055671366e-31   3.1249604958e-14   3.0630494996e+05   9.9248591688e-02 
  4.8499200885e+19   4.9605150772e+18   1.3213876282e+59   5.3663672466e-31   3.1249254177e-14   3.2296446807e+05   9.9248591688e-02 
  5.3355931649e+19   4.8567307634e+18   1.5841224787e+59   5.5464655365e-31   3.1249426286e-14   3.4308105953e+05   9.9248591688e-02 
  6.0788490906e+19   7.4325592572e+18   3.0465689778e+59   5.7870027882e-31   3.1252487983e-14   3.6448319451e+05   9.9248591688e-02 
  7.1935240687e+19   1.1146749781e+19   6.1832268458e+59   6.1676693827e-31   3.1260513132e-14   3.9306997986e+05   9.9248591688e-02 
  7.6045261991e+19   4.1100213048e+18   2.8282291842e+59   6.4914819783e-31   3.1268485228e-14   4.1222379958e+05   9.9248591688e-02 
  7.9782576941e+19   3.7373149495e+18   2.8515627250e+59   6.6730460481e-31   3.1269776172e-14   4.3279627297e+05   9.9248591688e-02 
  8.3723825478e+19   3.9412485373e+18   3.3108333847e+59   6.8727699223e-31   3.1270628240e-14   4.5639824159e+05   9.9248591688e-02 
  8.7949697818e+19   4.2258723393e+18   3.9134572663e+59   7.1074963411e-31   3.1271311233e-14   4.8319125639e+05   9.9248591688e-02 
  9.1858021311e+19   3.9083234933e+18   3.9703192559e+59   7.3628899726e-31   3.1271941777e-14   5.1139693927e+05   9.9248591688e-02 
  9.6870849566e+19   5.0128282555e+18   5.6106283151e+59   7.6734195077e-31   3.1272741637e-14   5.4385960869e+05   9.9248591688e-02 
  1.0179982773e+20   4.9289781618e+18   6.1131268646e+59   8.0468295325e-31   3.1274096877e-14   5.8052961707e+05   9.9248591688e-02 
  1.0655208624e+20   4.7522585139e+18   6.4821671403e+59   8.4403973833e-31   3.1275940208e-14   6.1670607162e+05   9.9248591688e-02 
  1.1110599584e+20   4.5539095946e+18   6.7787128684e+59   8.8510830922e-31   3.1277882589e-14   6.5075010572e+05   9.9248591688e-02 
  1.1673192004e+20   5.6259241992e+18   9.1766465754e+59   9.3448770373e-31   3.1279905354e-14   6.8545416774e+05   9.9248591688e-02 
  1.2242992110e+20   5.6980010664e+18   1.0240905046e+60   9.9371439879e-31   3.1282200612e-14   7.2194450458e+05   9.9248591688e-02 
  1.2791466526e+20   5.4847441541e+18   1.0800705788e+60   1.0565995924e-30   3.1284813377e-14   7.5604322602e+05   9.9248591688e-02 
  1.3339647681e+20   5.4818115537e+18   1.1761251425e+60   1.1233971460e-30   3.1288191620e-14   7.8739922403e+05   9.9248591688e-02 
  1.3989521125e+20   6.4987344381e+18   1.5251528165e+60   1.2030428292e-30   3.1293104204e-14   8.1776538040e+05   9.9248591688e-02 
  1.4644719043e+20   6.5519791812e+18   1.6879885474e+60   1.2966972822e-30   3.1299884129e-14   8.4486873349e+05   9.9248591688e-02 
  1.5274036250e+20   6.2931720692e+18   1.7699889993e+60   1.3958598628e-30   3.1308106654e-14   8.7400665454e+05   9.9248591688e-02 
  1.5951990381e+20   6.7795413095e+18   2.0770735187e+60   1.5055588534e-30   3.1312011235e-14   9.1178258709e+05   9.9248591688e-02 
  1.6725334520e+20   7.7334413964e+18   2.5947572657e+60   1.6376610272e-30   3.1316700102e-14   9.5451778291e+05   9.9248591688e-02 
  1.7482711793e+20   7.5737727298e+18   2.7847719875e+60   1.7877145667e-30   3.1322946512e-14   9.9606350546e+05   9.9248591688e-02 
  1.8151803412e+20   6.6909161837e+18   2.6694894364e+60   1.9389495305e-30   3.1329070303e-14   1.0296438365e+06   9.9248591688e-02 
  1.9029940448e+20   8.7813703644e+18   3.8146299690e+60   2.1195784429e-30   3.1340243303e-14   1.0618435993e+06   9.9248591688e-02 
  2.0098940491e+20   1.0690000429e+19   5.1431653475e+60   2.3643694738e-30   3.1349599040e-14   1.1108126108e+06   9.9248591688e-02 
  2.1189999313e+20   1.0910588217e+19   5.8447585522e+60   2.6549034758e-30   3.1357263629e-14   1.1654590093e+06   9.9248591688e-02 
  2.2198404815e+20   1.0084055020e+19   5.9650023858e+60   2.9586342540e-30   3.1364995673e-14   1.2146356813e+06   9.9248591688e-02 
  2.3443254932e+20   1.2448501168e+19   8.1488715394e+60   3.3121983792e-30   3.1376831191e-14   1.2603514600e+06   9.9248591688e-02 
  2.4535219698e+20   1.0919647664e+19   7.8981677195e+60   3.7108174856e-30   3.1385927951e-14   1.3132380287e+06   9.9248591688e-02 
  2.6131465332e+20   1.5962456343e+19   1.2877698108e+61   4.1981823668e-30   3.1388884443e-14   1.3680693358e+06   9.9248591688e-02 
  2.7289511508e+20   1.1580461759e+19   1.0384065597e+61   4.7382811052e-30   3.1392137844e-14   1.4244172611e+06   9.9248591688e-02 
  2.8320578570e+20   1.0310670618e+19   1.0018293385e+61   5.2045822384e-30   3.1385878871e-14   1.4765734039e+06   9.9248591688e-02 
  2.9406778257e+20   1.0861996874e+19   1.1372976501e+61   5.6561434317e-30   3.1378533986e-14   1.5287267959e+06   9.9248591688e-02 
  3.0408538117e+20   1.0017598601e+19   1.1261050564e+61   6.0683590867e-30   3.1368601189e-14   1.5853180921e+06   9.9248591688e-02 
  3.1905661213e+20   1.4971230956e+19   1.8266905171e+61   6.4933864380e-30   3.1354877953e-14   1.6586611170e+06   9.9248591688e-02 
  3.3452721617e+20   1.5470604040e+19   2.0765425842e+61   6.9664903747e-30   3.1338078783e-14   1.7545770627e+06   9.9248591688e-02 
  3.4471899540e+20   1.0191779227e+19   1.4773619876e+61   7.3264360156e-30   3.1329245744e-14   1.8331014093e+06   9.9248591688e-02 
  3.5429343865e+20   9.5744432537e+18   1.4698071742e+61   7.5661591594e-30   3.1332087473e-14   1.8915123623e+06   9.9248591688e-02 
  3.6984342267e+20   1.5549984016e+19   2.5620516444e+61   7.8002319177e-30   3.1343161536e-14   1.9517819293e+06   9.9248591688e-02 
  3.8719281949e+20   1.7349396823e+19   3.1242344830e+61   8.0674406609e-30   3.1360361477e-14   2.0142234632e+06   9.9248591688e-02 
  4.0549474701e+20   1.8301927520e+19   3.6134991769e+61   8.3072713190e-30   3.1380439755e-14   2.0584338711e+06   9.9248591688e-02 
  4.1580367030e+20   1.0308923292e+19   2.1846806397e+61   8.4731565850e-30   3.1391291511e-14   2.0751706909e+06   9.9248591688e-02 
  4.2569622575e+20   9.8925554485e+18   2.2008300401e+61   8.5618371465e-30   3.1399364052e-14   2.0850753633e+06   9.9248591688e-02 
  4.4281450178e+20   1.7118276035e+19   4.0571074205e+61   8.6407406729e-30   3.1403407880e-14   2.0985923807e+06   9.9248591688e-02 
  4.6206992309e+20   1.9255421309e+19   4.9539848131e+61   8.7235331104e-30   3.1406684289e-14   2.1281196947e+06   9.9248591688e-02 
  4.7883983977e+20   1.6769916678e+19   4.6646891808e+61   8.7842366822e-30   3.1400473553e-14   2.1751390779e+06   9.9248591688e-02 
  4.8780412989e+20   8.9642901217e+18   2.6315481325e+61   8.8152802011e-30   3.1385274806e-14   2.2273282442e+06   9.9248591688e-02 
  4.9675010643e+20   8.9459765335e+18   2.7243874405e+61   8.8289275287e-30   3.1379738824e-14   2.2617720085e+06   9.9248591688e-02 
  5.1464219781e+20   1.7892091385e+19   5.7503671237e+61   8.8386506551e-30   3.1376992248e-14   2.2954636768e+06   9.9248591688e-02 
  5.2969223093e+20   1.5050033121e+19   5.1569934948e+61   8.8448159579e-30   3.1377160238e-14   2.3182550068e+06   9.9248591688e-02 
  5.3946628034e+20   9.7740494064e+18   3.5101097535e+61   8.8437681424e-30   3.1379410464e-14   2.3140661989e+06   9.9248591688e-02 
  5.4753135345e+20   8.0650731060e+18   2.9938038860e+61   8.8386494237e-30   3.1387820974e-14   2.2985200591e+06   9.9248591687e-02 
  5.5448094465e+20   6.9495912084e+18   2.6514764319e+61   8.8299625609e-30   3.1396777731e-14   2.2811558177e+06   9.9248591685e-02 
  5.7170482235e+20   1.7223877701e+19   6.8633276857e+61   8.8071992384e-30   3.1411186683e-14   2.2480251714e+06   9.9248591674e-02 
  5.8277448545e+20   1.1069663091e+19   4.6352150897e+61   8.7750187636e-30   3.1423890759e-14   2.2113285921e+06   9.9248591640e-02 
  5.8556694377e+20   2.7924583203e+18   1.1975039463e+61   8.7544286224e-30   3.1425411184e-14   2.2017172830e+06   9.9248591565e-02 
  5.8788251334e+20   2.3155695704e+18   1.0016985541e+61   8.7405490407e-30   3.1424907617e-14   2.2001210100e+06   9.9248590814e-02 
  5.9612345183e+20   8.2409384887e+18   3.6294543559e+61   8.6982076908e-30   3.1422425688e-14   2.1979992706e+06   9.9248588408e-02 
  6.0380475611e+20   7.6813042893e+18   3.4745718786e+61   8.6280277206e-30   3.1419241691e-14   2.1972886846e+06   9.9248577972e-02 
  6.1211136545e+20   8.3066093394e+18   3.8582258665e+61   8.5494238371e-30   3.1413055040e-14   2.2046301493e+06   9.9248537548e-02 
  6.2935627278e+20   1.7244907329e+19   8.3504422277e+61   8.4127858619e-30   3.1399288036e-14   2.2254992394e+06   9.9248425962e-02 
  6.4374159737e+20   1.4385324587e+19   7.3250670506e+61   8.2376467439e-30   3.1386381691e-14   2.2447753338e+06   9.9248192971e-02 
  6.5741542926e+20   1.3673831891e+19   7.2730323464e+61   8.0763442635e-30   3.1380003925e-14   2.2372048435e+06   9.9247873990e-02 
  6.7510677537e+20   1.7691346108e+19   9.8692733458e+61   7.8900176785e-30   3.1388132596e-14   2.2029615949e+06   9.9247017529e-02 
  6.9144306732e+20   1.6336291950e+19   9.5846222134e+61   7.6807337705e-30   3.1410117996e-14   2.1321832209e+06   9.9244715756e-02 
  7.0722067504e+20   1.5777607723e+19   9.6969706509e+61   7.4719296350e-30   3.1431046559e-14   2.0580208145e+06   9.9238488576e-02 
  7.2250038007e+20   1.5279705029e+19   9.8125979096e+61   7.2549509086e-30   3.1433504684e-14   2.0007353457e+06   9.9218502770e-02 
  7.3958040719e+20   1.7080027117e+19   1.1470990616e+62   7.0106872513e-30   3.1416019592e-14   1.9727017366e+06   9.9139495538e-02 
  7.5378142123e+20   1.4201014036e+19   9.9497555870e+61   6.7601112427e-30   3.1390019148e-14   1.9693742683e+06   9.8871638766e-02 
  7.6185690155e+20   8.0754803255e+18   5.8279189245e+61   6.5689012301e-30   3.1371115462e-14   1.9670037118e+06   9.8442110160e-02 
  7.6876729529e+20   6.9103937393e+18   5.0861921802e+61   6.4254006937e-30   3.1362719122e-14   1.9581054510e+06   9.7606195933e-02 
  7.7793800715e+20   9.1707118580e+18   6.8924426142e+61   6.2535174002e-30   3.1358069454e-14   1.9400039253e+06   9.6993055841e-02 
  7.8158782569e+20   3.6498185465e+18   2.7887339603e+61   6.1057403612e-30   3.1357049089e-14   1.9228081444e+06   9.6712953054e-02 
  7.8325558936e+20   1.6677636646e+18   1.2829990009e+61   6.0379378281e-30   3.1357763340e-14   1.9137821078e+06   9.6621824292e-02 
  7.8587906037e+20   2.6234710092e+18   2.0293033484e+61   5.9897912291e-30   3.1358183194e-14   1.9063672505e+06   9.6590502774e-02 
  7.9243986202e+20   6.5608016557e+18   5.1345076962e+61   5.9104760380e-30   3.1359117479e-14   1.8897759404e+06   9.6584494231e-02 
  7.9764919873e+20   5.2093367056e+18   4.1378691688e+61   5.8205523046e-30   3.1360875805e-14   1.8664849255e+06   9.6582043287e-02 
  8.0136959521e+20   3.7203964834e+18   2.9884570463e+61   5.7626093024e-30   3.1363143235e-14   1.8464771680e+06   9.6581723460e-02 
  8.0481286862e+20   3.4432734090e+18   2.7906913530e+61   5.7263553795e-30   3.1364992907e-14   1.8300581886e+06   9.6581674808e-02 
  8.0853431706e+20   3.7214484427e+18   3.0431146950e+61   5.7001694292e-30   3.1367021376e-14   1.8132439497e+06   9.6581671604e-02 
  8.1192389071e+20   3.3895736404e+18   2.7962194324e+61   5.6825588635e-30   3.1369578874e-14   1.7957347815e+06   9.6581671429e-02 
  8.2476645923e+20   1.2842568520e+19   1.0807959806e+62   5.6608688759e-30   3.1376261478e-14   1.7558063052e+06   9.6581671422e-02 
  8.3707941093e+20   1.2312951700e+19   1.0683202976e+62   5.6343054171e-30   3.1389834188e-14   1.6891596097e+06   9.6581671417e-02 
  8.4156594816e+20   4.4865372321e+18   3.9717334193e+61   5.6192302340e-30   3.1397618305e-14   1.6480438696e+06   9.6581671415e-02 
  8.4461017557e+20   3.0442274149e+18   2.7191508906e+61   5.6138165706e-30   3.1399673592e-14   1.6320935081e+06   9.6581671414e-02 
  8.4753394185e+20   2.9237662749e+18   2.6300720994e+61   5.6109701066e-30   3.1400542163e-14   1.6200194119e+06   9.6581671408e-02 
  8.5060677627e+20   3.0728344264e+18   2.7837924829e+61   5.6096166803e-30   3.1401183142e-14   1.6092065964e+06   9.6581671355e-02 
  8.6171369807e+20   1.1106921799e+19   1.0231039865e+62   5.6088669277e-30   3.1399404777e-14   1.5867063340e+06   9.6581671171e-02 
  8.6899554569e+20   7.2818476144e+18   6.8523927706e+61   5.6087395663e-30   3.1393793276e-14   1.5626465441e+06   9.6581670363e-02 
  8.7205892739e+20   3.0633817023e+18   2.9172668258e+61   5.6092494336e-30   3.1389118130e-14   1.5554048500e+06   9.6581668308e-02 
  8.7600131617e+20   3.9423887760e+18   3.7846249673e+61   5.6105100651e-30   3.1384941296e-14   1.5515182556e+06   9.6581647611e-02 
  8.8299107139e+20   6.9897552218e+18   6.7942581767e+61   5.6127375868e-30   3.1377806514e-14   1.5451284189e+06   9.6581581139e-02 
  8.9011140120e+20   7.1203298108e+18   7.0326659416e+61   5.6149175147e-30   3.1368180963e-14   1.5363438215e+06   9.6581065358e-02 
  8.9971314346e+20   9.6017422660e+18   9.6632897545e+61   5.6163725700e-30   3.1358010603e-14   1.5223696407e+06   9.6579699018e-02 
  9.1011375405e+20   1.0400610588e+19   1.0702557418e+62   5.6172800188e-30   3.1349193278e-14   1.4991431281e+06   9.6577295637e-02 
  9.2037665136e+20   1.0262897310e+19   1.0803371743e+62   5.6174694156e-30   3.1344261886e-14   1.4663110598e+06   9.6575893971e-02 
  9.3649927474e+20   1.6122623374e+19   1.7464745710e+62   5.6161706509e-30   3.1342270063e-14   1.4133484965e+06   9.6570807138e-02 
  9.5102513750e+20   1.4525862760e+19   1.6258689506e+62   5.6128373660e-30   3.1342810306e-14   1.3475399894e+06   9.6556908881e-02 
  9.6416250620e+20   1.3137368703e+19   1.5138670457e+62   5.6078229499e-30   3.1346685669e-14   1.2816029701e+06   9.6526623799e-02 
  9.7705561266e+20   1.2893106464e+19   1.5263794135e+62   5.6002297931e-30   3.1351666081e-14   1.2172621360e+06   9.6441158864e-02 
  9.9366969213e+20   1.6614079464e+19   2.0271628137e+62   5.5872347229e-30   3.1359398440e-14   1.1405068601e+06   9.6116953916e-02 
  1.0060830632e+21   1.2413371111e+19   1.5595445947e+62   5.5696542546e-30   3.1367256768e-14   1.0647591354e+06   9.5065578838e-02 
  1.0157369305e+21   9.6538672949e+18   1.2397652859e+62   5.5504283711e-30   3.1369587818e-14   1.0150323535e+06   9.1902761944e-02 
  1.0209629475e+21   5.2260169452e+18   6.8104485154e+61   5.5316949543e-30   3.1366113617e-14   9.9000625343e+05   8.8163593945e-02 
  1.0280540274e+21   7.0910798728e+18   9.3530896317e+61   5.5072770677e-30   3.1358691778e-14   9.8004164778e+05   8.1764186121e-02 
  1.0309244293e+21   2.8704019353e+18   3.8229311217e+61   5.4822142116e-30   3.1351479567e-14   9.7611187698e+05   7.6506098221e-02 
  1.0339535328e+21   3.0291035138e+18   4.0574490717e+61   5.4597009363e-30   3.1346322323e-14   9.7539565664e+05   7.3861560199e-02 
  1.0396241967e+21   5.6706639213e+18   7.6599424033e+61   5.4160141774e-30   3.1338303964e-14   9.7371461387e+05   7.3530225392e-02 
  1.0436946682e+21   4.0704714326e+18   5.5501743940e+61   5.3649137673e-30   3.1329307681e-14   9.7091912359e+05   7.3371107028e-02 
  1.0473403483e+21   3.6456801521e+18   5.0078520266e+61   5.3289152672e-30   3.1322835281e-14   9.6704276617e+05   7.3320640100e-02 
  1.0522228603e+21   4.8825120229e+18   6.7616375113e+61   5.2975908596e-30   3.1316743387e-14   9.6052071995e+05   7.3314357982e-02 
  1.0575381268e+21   5.3152664304e+18   7.4326271033e+61   5.2675554023e-30   3.1311016354e-14   9.5010628822e+05   7.3313129778e-02 
  1.0625713519e+21   5.0332251216e+18   7.1074468314e+61   5.2437982315e-30   3.1307174066e-14   9.3618819587e+05   7.3313019070e-02 
  1.0733628296e+21   1.0791477723e+19   1.5467147182e+62   5.2178023182e-30   3.1304101735e-14   9.0839670669e+05   7.3313013181e-02 
  1.0819824900e+21   8.6196604160e+18   1.2579867476e+62   5.1916388187e-30   3.1302486068e-14   8.7076727062e+05   7.3313011916e-02 
  1.0877365570e+21   5.7540669515e+18   8.5100635767e+61   5.1769936641e-30   3.1303568156e-14   8.4030324696e+05   7.3313011763e-02 
  1.1012480307e+21   1.3511473774e+19   2.0339652008e+62   5.1656875728e-30   3.1306705948e-14   7.9647825598e+05   7.3313011666e-02 
  1.1123592629e+21   1.1111232175e+19   1.7104756531e+62   5.1555571134e-30   3.1312667193e-14   7.3684538627e+05   7.3313011317e-02 
  1.1264609573e+21   1.4101694369e+19   2.2205745351e+62   5.1492621682e-30   3.1319577654e-14   6.7415965902e+05   7.3313009366e-02 
  1.1364556087e+21   9.9946514410e+18   1.6078940684e+62   5.1455829710e-30   3.1326502942e-14   6.1612072660e+05   7.3313000149e-02 
  1.1459881502e+21   9.5325414751e+18   1.5601317361e+62   5.1446578386e-30   3.1334507966e-14   5.6460389997e+05   7.3312944926e-02 
  1.1636598750e+21   1.7671724764e+19   2.9616169636e+62   5.1451780926e-30   3.1344368174e-14   4.9437111593e+05   7.3312809868e-02 
  1.1756478361e+21   1.1987961122e+19   2.0609796565e+62   5.1466792388e-30   3.1348955711e-14   4.2695820179e+05   7.3312526163e-02 
  1.1871848744e+21   1.1537038290e+19   2.0235484489e+62   5.1488028336e-30   3.1337440123e-14   4.0108628612e+05   7.3311365259e-02 
  1.1970316768e+21   9.8468024411e+18   1.7584861965e+62   5.1528805662e-30   3.1317681645e-14   4.0631864180e+05   7.3305702205e-02 
  1.2051145214e+21   8.0828446241e+18   1.4652597287e+62   5.1595318539e-30   3.1293836543e-14   4.2087756831e+05   7.3286933742e-02 
  1.2226773826e+21   1.7562861182e+19   3.2521879386e+62   5.1785083133e-30   3.1269474408e-14   4.1369793848e+05   7.3233612070e-02 
  1.2344545563e+21   1.1777173623e+19   2.2338357151e+62   5.2093076377e-30   3.1257316025e-14   3.7872256959e+05   7.3125395318e-02 
  1.2399904101e+21   5.5358538920e+18   1.0648558348e+62   5.2380358823e-30   3.1264015782e-14   3.4082725561e+05   7.2968590707e-02 
  1.2462841595e+21   6.2937493112e+18   1.2222454142e+62   5.2732404296e-30   3.1267992872e-14   3.1520021394e+05   7.2242992617e-02 
  1.2505897695e+21   4.3056100118e+18   8.4329247083e+61   5.3204889965e-30   3.1275023962e-14   2.8550573292e+05   7.1112194259e-02 
