# time = 8.900141e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   5.4865703016e-31   8.7322560385e-14   0.0000000000e+00   7.3313011751e-02 
  4.0549974706e+18   1.9245456874e+18   2.3878866345e+56   5.4865703016e-31   8.7322560385e-14  -2.3930620925e+05   7.3313011751e-02 
  5.3980628751e+18   1.3430654044e+18   3.7958087773e+56   5.4924862089e-31   8.7322702275e-14  -4.3580157721e+05   7.3313011751e-02 
  6.4814839107e+18   1.0834210357e+18   4.8166967148e+56   5.5060573675e-31   8.7323611368e-14  -5.7907891798e+05   7.3313011751e-02 
  7.1855960285e+18   7.0411211776e+17   4.1354923726e+56   5.5262000160e-31   8.7324232528e-14  -6.7685149750e+05   7.3313011751e-02 
  8.0781286848e+18   8.9253265635e+17   6.5401805622e+56   5.5596043221e-31   8.7324705591e-14  -7.6194210674e+05   7.3313011751e-02 
  8.9782969904e+18   9.0016830553e+17   8.2347926528e+56   5.6123372435e-31   8.7325353237e-14  -8.5642204624e+05   7.3313011751e-02 
  1.0123725635e+19   1.1454286448e+18   1.3146097065e+57   5.6914723784e-31   8.7326317534e-14  -9.6352089890e+05   7.3313011751e-02 
  1.1233154900e+19   1.1094292652e+18   1.5911664041e+57   5.7971448113e-31   8.7327619872e-14  -1.0813183137e+06   7.3313011751e-02 
  1.2611433764e+19   1.3782788639e+18   2.4646204580e+57   5.9372947511e-31   8.7329298294e-14  -1.2109983695e+06   7.3313011751e-02 
  1.3991221879e+19   1.3797881150e+18   3.0704464051e+57   6.1171797576e-31   8.7331342118e-14  -1.3542438847e+06   7.3313011751e-02 
  1.5729658570e+19   1.7384366908e+18   4.8297772241e+57   6.3530889145e-31   8.7333986413e-14  -1.5154837427e+06   7.3313011751e-02 
  1.7452197585e+19   1.7225390148e+18   5.9636237951e+57   6.6501328366e-31   8.7337477431e-14  -1.6939664967e+06   7.3313011751e-02 
  1.9508675608e+19   2.0564780234e+18   8.8349951093e+57   7.0210489877e-31   8.7342091967e-14  -1.8880676965e+06   7.3313011751e-02 
  2.1474624599e+19   1.9659489902e+18   1.0381711582e+58   7.4654556468e-31   8.7347802615e-14  -2.0939019172e+06   7.3313011751e-02 
  2.3866564935e+19   2.3919403369e+18   1.5462821059e+58   8.0117755213e-31   8.7355020524e-14  -2.3164533155e+06   7.3313011751e-02 
  2.6237081634e+19   2.3705166984e+18   1.8709211734e+58   8.6776800688e-31   8.7364155038e-14  -2.5598678697e+06   7.3313011751e-02 
  2.8928428944e+19   2.6913473101e+18   2.5751310054e+58   9.4737477100e-31   8.7375809109e-14  -2.8189373725e+06   7.3313011751e-02 
