# time = 5.293271e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.4466005249e-31   3.1732552346e-14   0.0000000000e+00   9.9248591688e-02 
  2.4415884678e+18   3.1113668457e+17   2.0464026205e+55   5.4466005249e-31   3.1732552346e-14  -1.1006522889e+03   9.9248591688e-02 
  3.2141396354e+18   7.7255116762e+17   7.8117242673e+55   5.4468618441e-31   3.1732710278e-14  -2.6933802210e+03   9.9248591688e-02 
  4.0862909372e+18   8.7215130185e+17   1.4672355799e+56   5.4477541829e-31   3.1733189886e-14  -4.9353902243e+03   9.9248591688e-02 
  4.4684639322e+18   3.8217299497e+17   8.7925293210e+55   5.4487961526e-31   3.1733640233e-14  -6.7863485982e+03   9.9248591688e-02 
  4.8115005813e+18   3.4303664911e+17   9.2849761274e+55   5.4500353812e-31   3.1733923287e-14  -7.6152276693e+03   9.9248591688e-02 
  5.4488775330e+18   6.3737695165e+17   2.1107229678e+56   5.4528024993e-31   3.1734301056e-14  -8.7413571855e+03   9.9248591688e-02 
  6.0173658183e+18   5.6848828529e+17   2.3500083395e+56   5.4569815765e-31   3.1734754940e-14  -1.0403434589e+04   9.9248591688e-02 
  6.7976900958e+18   7.8032427755e+17   4.0309036866e+56   5.4629345675e-31   3.1735252731e-14  -1.2417773102e+04   9.9248591688e-02 
  7.5466987259e+18   7.4900863012e+17   4.8461328738e+56   5.4707335472e-31   3.1735781856e-14  -1.4928341370e+04   9.9248591688e-02 
  8.4953910421e+18   9.4869231613e+17   7.6789727546e+56   5.4808643874e-31   3.1736359965e-14  -1.7719232875e+04   9.9248591688e-02 
  9.4736767335e+18   9.7828569147e+17   9.9333454919e+56   5.4937539690e-31   3.1737002986e-14  -2.0580519842e+04   9.9248591688e-02 
  1.0636989168e+19   1.1633124340e+18   1.4797327084e+57   5.5102039879e-31   3.1737850078e-14  -2.3407745452e+04   9.9248591688e-02 
  1.1884132026e+19   1.2471428583e+18   1.9892519679e+57   5.5302939140e-31   3.1738885551e-14  -2.5992832291e+04   9.9248591688e-02 
  1.3315352906e+19   1.4312208803e+18   2.8582919615e+57   5.5553172169e-31   3.1740352099e-14  -2.7949930033e+04   9.9248591688e-02 
  1.4934640082e+19   1.6192871758e+18   4.0643005212e+57   5.5862964244e-31   3.1741856858e-14  -2.6295353725e+04   9.9248591688e-02 
  1.6745086104e+19   1.8104460216e+18   5.7144025148e+57   5.6243704845e-31   3.1743321860e-14  -2.1911196890e+04   9.9248591688e-02 
  1.8793424303e+19   2.0483381997e+18   8.1363688109e+57   5.6706415187e-31   3.1745100389e-14  -1.3559146680e+04   9.9248591688e-02 
  2.1008985331e+19   2.2155610278e+18   1.1038260508e+58   5.7253608762e-31   3.1747096765e-14  -8.4293881243e+02   9.9248591688e-02 
  2.3532525548e+19   2.5235402166e+18   1.5745426292e+58   5.7905693971e-31   3.1749488102e-14   1.3555974836e+04   9.9248591688e-02 
  2.6240073357e+19   2.7075478092e+18   2.1092828306e+58   5.8667549928e-31   3.1751928889e-14   2.6653940605e+04   9.9248591688e-02 
  2.9405123030e+19   3.1650496736e+18   3.0821506173e+58   5.9573598552e-31   3.1754013336e-14   3.6475494010e+04   9.9248591688e-02 
  3.2770447193e+19   3.3653241626e+18   4.0911012902e+58   6.0640345617e-31   3.1755971069e-14   4.7371626478e+04   9.9248591688e-02 
  3.6613235508e+19   3.8427883147e+18   5.8177474098e+58   6.1893878866e-31   3.1757286695e-14   5.8370504837e+04   9.9248591688e-02 
  4.0703268269e+19   4.0900327618e+18   7.6882233995e+58   6.3352107586e-31   3.1758121866e-14   6.9188364572e+04   9.9248591688e-02 
  4.5393511742e+19   4.6902434728e+18   1.0933229947e+59   6.5058888774e-31   3.1758568894e-14   8.1003474414e+04   9.9248591688e-02 
  4.9933743268e+19   4.5402315261e+18   1.2971503279e+59   6.6953219091e-31   3.1758502210e-14   9.3011682242e+04   9.9248591688e-02 
  5.6996364425e+19   7.0626211570e+18   2.5406618406e+59   6.9472400441e-31   3.1758395187e-14   1.0583262631e+05   9.9248591688e-02 
  6.7766571027e+19   1.0770206602e+19   5.2798615646e+59   7.3524923569e-31   3.1761113464e-14   1.1636182263e+05   9.9248591688e-02 
  7.1599102320e+19   3.8325312933e+18   2.3391425036e+59   7.6972051225e-31   3.1765090623e-14   1.1750914501e+05   9.9248591688e-02 
  7.5143010837e+19   3.5439085167e+18   2.3978738899e+59   7.8875835031e-31   3.1765496090e-14   1.2702887050e+05   9.9248591688e-02 
  7.8910165807e+19   3.7671549700e+18   2.8092554541e+59   8.0953451316e-31   3.1765061567e-14   1.3926981459e+05   9.9248591688e-02 
  8.2970938773e+19   4.0607729663e+18   3.3438130178e+59   8.3424730918e-31   3.1765142242e-14   1.4969001258e+05   9.9248591688e-02 
  8.6705915590e+19   3.7349768171e+18   3.3787272187e+59   8.6113639249e-31   3.1764700812e-14   1.5248688572e+05   9.9248591688e-02 
  9.1538222674e+19   4.8323070838e+18   4.8243776611e+59   8.9349990064e-31   3.1766293506e-14   1.5494973558e+05   9.9248591688e-02 
  9.6301986443e+19   4.7637637691e+18   5.2816584569e+59   9.3240270750e-31   3.1765124709e-14   1.6239371384e+05   9.9248591688e-02 
  1.0090737809e+20   4.6053916488e+18   5.6279528452e+59   9.7335783954e-31   3.1763571913e-14   1.7145793560e+05   9.9248591688e-02 
  1.0531161631e+20   4.4042382169e+18   5.8849669635e+59   1.0160350610e-30   3.1762492709e-14   1.7669131545e+05   9.9248591688e-02 
  1.1078963342e+20   5.4780171140e+18   8.0386075825e+59   1.0671552197e-30   3.1761653204e-14   1.7918954677e+05   9.9248591688e-02 
  1.1635783991e+20   5.5682064866e+18   9.0275106249e+59   1.1284065161e-30   3.1762084482e-14   1.7723650386e+05   9.9248591688e-02 
  1.2173033960e+20   5.3724996914e+18   9.5692003301e+59   1.1936134367e-30   3.1764394867e-14   1.7427793576e+05   9.9248591688e-02 
  1.2710642947e+20   5.3760898699e+18   1.0459551607e+60   1.2626649715e-30   3.1764451012e-14   1.7990009599e+05   9.9248591688e-02 
  1.3351034483e+20   6.4039153601e+18   1.3667452874e+60   1.3444982319e-30   3.1762930863e-14   1.9276658885e+05   9.9248591688e-02 
  1.3998208192e+20   6.4717370893e+18   1.5210461887e+60   1.4399432682e-30   3.1761888027e-14   2.0643954409e+05   9.9248591688e-02 
  1.4621787590e+20   6.2357939766e+18   1.6049055544e+60   1.5413789128e-30   3.1761647301e-14   2.1243663295e+05   9.9248591688e-02 
  1.5295933589e+20   6.7414599883e+18   1.8959826247e+60   1.6529442782e-30   3.1762806119e-14   2.1995022325e+05   9.9248591688e-02 
  1.6067891346e+20   7.7195775772e+18   2.3861027454e+60   1.7868748874e-30   3.1760975241e-14   2.2928499562e+05   9.9248591688e-02 
  1.6825537075e+20   7.5764572860e+18   2.5757940221e+60   1.9383561535e-30   3.1761075599e-14   2.3036450223e+05   9.9248591688e-02 
  1.7496513979e+20   6.7097690386e+18   2.4834717990e+60   2.0905364310e-30   3.1760549250e-14   2.3458511164e+05   9.9248591688e-02 
  1.8378718554e+20   8.8220457493e+18   3.5677643373e+60   2.2706023155e-30   3.1757162595e-14   2.4221676776e+05   9.9248591688e-02 
  1.9455450278e+20   1.0767317245e+19   4.8433182847e+60   2.5142273923e-30   3.1755475085e-14   2.4979466577e+05   9.9248591688e-02 
  2.0556419553e+20   1.1009692749e+19   5.5387575994e+60   2.8028008880e-30   3.1752287634e-14   2.5716800036e+05   9.9248591688e-02 
  2.1576062925e+20   1.0196433719e+19   5.6874428914e+60   3.1023968458e-30   3.1755525883e-14   2.6300678610e+05   9.9248591688e-02 
  2.2838829355e+20   1.2627664299e+19   7.8279335232e+60   3.4511449976e-30   3.1760032496e-14   2.7755729162e+05   9.9248591688e-02 
  2.3952245948e+20   1.1134165931e+19   7.6597672848e+60   3.8386622006e-30   3.1761129995e-14   3.0694277924e+05   9.9248591688e-02 
  2.5574273486e+20   1.6220275378e+19   1.2503711954e+61   4.3202587044e-30   3.1763832801e-14   3.5262686539e+05   9.9248591688e-02 
  2.6757061316e+20   1.1827878308e+19   1.0177808875e+61   4.8483248696e-30   3.1766485980e-14   4.0290429686e+05   9.9248591688e-02 
  2.7808875219e+20   1.0518139024e+19   9.8397891614e+60   5.2983626042e-30   3.1767630662e-14   4.4229316574e+05   9.9248591688e-02 
