# time = 1.224402e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   2.6601518936e-31   3.1704801076e-13   0.0000000000e+00   9.9248591688e-02 
  3.0437070779e+18   9.1325529462e+17   7.7608313105e+55   2.6601518936e-31   3.1704801076e-13  -2.0893230448e+05   9.9248591688e-02 
  3.9305014397e+18   8.8679436179e+17   1.3623758087e+56   2.6610731224e-31   3.1704213263e-13  -3.6333453215e+05   9.9248591688e-02 
  4.4694271738e+18   5.3892573413e+17   1.1962596982e+56   2.6632129237e-31   3.1704516432e-13  -4.9520797571e+05   9.9248591688e-02 
  4.8213563036e+18   3.5192912982e+17   9.5481104025e+55   2.6662451340e-31   3.1704521732e-13  -5.6973763008e+05   9.9248591688e-02 
  5.4602581213e+18   6.3890181767e+17   2.1245416977e+56   2.6728022384e-31   3.1704511403e-13  -6.4784882099e+05   9.9248591688e-02 
  6.0060223913e+18   5.4576427001e+17   2.2559420466e+56   2.6830882368e-31   3.1704511195e-13  -7.3818437528e+05   9.9248591688e-02 
  6.7944774080e+18   7.8845501670e+17   4.0637739484e+56   2.6982744950e-31   3.1704506794e-13  -8.3640490740e+05   9.9248591688e-02 
  7.5222577726e+18   7.2778036465e+17   4.6904241710e+56   2.7187842593e-31   3.1704505074e-13  -9.4567079528e+05   9.9248591688e-02 
  8.4764968442e+18   9.5423907150e+17   7.6823504496e+56   2.7458977110e-31   3.1704501174e-13  -1.0645543019e+06   9.9248591688e-02 
  9.4146390576e+18   9.3814221348e+17   9.4426139847e+56   2.7806465410e-31   3.1704497430e-13  -1.1966720279e+06   9.9248591688e-02 
  1.0573896457e+19   1.1592573993e+18   1.4567276126e+57   2.8244951441e-31   3.1704492128e-13  -1.3415596108e+06   9.9248591688e-02 
  1.1769601943e+19   1.1957054859e+18   1.8771147561e+57   2.8791924618e-31   3.1704485838e-13  -1.5030885107e+06   9.9248591688e-02 
  1.3168164498e+19   1.3985625554e+18   2.7352810186e+57   2.9459682778e-31   3.1704477565e-13  -1.6799940551e+06   9.9248591688e-02 
  1.4652091406e+19   1.4839269077e+18   3.6115722200e+57   3.0271354580e-31   3.1704466838e-13  -1.8757552297e+06   9.9248591688e-02 
  1.6316845117e+19   1.6647537106e+18   5.0207727923e+57   3.1238643091e-31   3.1704452455e-13  -2.0889252814e+06   9.9248591688e-02 
  1.8139766090e+19   1.8229209731e+18   6.8056221880e+57   3.2400171637e-31   3.1704432803e-13  -2.3245224372e+06   9.9248591688e-02 
  2.0127829033e+19   1.9880629438e+18   9.1544632188e+57   3.3771667889e-31   3.1704405890e-13  -2.5815341422e+06   9.9248591688e-02 
  2.2333002222e+19   2.2051731890e+18   1.2501434233e+58   3.5398897199e-31   3.1704368852e-13  -2.8639585492e+06   9.9248591688e-02 
  2.4691531989e+19   2.3585297665e+18   1.6398504773e+58   3.7303827594e-31   3.1704318748e-13  -3.1709799600e+06   9.9248591688e-02 
  2.7331075843e+19   2.6395438544e+18   2.2461332321e+58   3.9548985556e-31   3.1704251903e-13  -3.5068188544e+06   9.9248591688e-02 
