# time = 3.455632e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   3.7416743090e-31   3.3353890774e-14   0.0000000000e+00   9.9248591688e-02 
  2.6456818590e+18   5.1523007584e+17   3.7066827924e+55   3.7416743090e-31   3.3353890774e-14  -1.0361806141e+04   9.9248591688e-02 
  3.5510257136e+18   9.0534385459e+17   1.0999287713e+56   3.7418598641e-31   3.3353663107e-14  -2.0174003506e+04   9.9248591688e-02 
  4.5207312044e+18   9.6970549080e+17   1.9943904914e+56   3.7425370409e-31   3.3353722531e-14  -3.3616328782e+04   9.9248591688e-02 
  4.9951455343e+18   4.7441432992e+17   1.3507188310e+56   3.7435001907e-31   3.3353732081e-14  -4.2457706300e+04   9.9248591688e-02 
  5.4129511034e+18   4.1780556906e+17   1.4226561376e+56   3.7447303659e-31   3.3353726975e-14  -4.7533894531e+04   9.9248591688e-02 
  6.1306530666e+18   7.1770196324e+17   3.0084035161e+56   3.7473083542e-31   3.3353717743e-14  -5.3775625329e+04   9.9248591688e-02 
  6.7896880001e+18   6.5903493345e+17   3.4592563469e+56   3.7512611548e-31   3.3353712615e-14  -6.1130545103e+04   9.9248591688e-02 
  7.6704170768e+18   8.8072907673e+17   5.7925769388e+56   3.7568107129e-31   3.3353707653e-14  -6.9141649057e+04   9.9248591688e-02 
  8.5304397701e+18   8.6002269325e+17   7.0981228456e+56   3.7641759371e-31   3.3353700982e-14  -7.8048855480e+04   9.9248591688e-02 
  9.6035137905e+18   1.0730740204e+18   1.1098676009e+57   3.7737495123e-31   3.3353689102e-14  -8.7793971999e+04   9.9248591688e-02 
  1.0718517332e+19   1.1150035418e+18   1.4480912171e+57   3.7860301011e-31   3.3353672022e-14  -9.8716197189e+04   9.9248591688e-02 
  1.2034233571e+19   1.3157162383e+18   2.1422183990e+57   3.8014219387e-31   3.3353654431e-14  -1.1075285530e+05   9.9248591688e-02 
  1.3447905016e+19   1.4136714455e+18   2.8867915038e+57   3.8206054565e-31   3.3353634792e-14  -1.2423467555e+05   9.9248591688e-02 
  1.5063833330e+19   1.6159283140e+18   4.1312751016e+57   3.8441353733e-31   3.3353627661e-14  -1.3909011602e+05   9.9248591688e-02 
  1.6883535789e+19   1.8197024591e+18   5.8410358393e+57   3.8733367465e-31   3.3353625762e-14  -1.5586331434e+05   9.9248591688e-02 
  1.8913135140e+19   2.0295993507e+18   8.1791954759e+57   3.9089095980e-31   3.3353620222e-14  -1.7459945547e+05   9.9248591688e-02 
  2.1202770238e+19   2.2896350985e+18   1.1588325219e+58   3.9520955281e-31   3.3353626353e-14  -1.9552914758e+05   9.9248591688e-02 
  2.3686638357e+19   2.4838681183e+18   1.5740161372e+58   4.0034493270e-31   3.3353636969e-14  -2.1867026747e+05   9.9248591688e-02 
  2.6508025786e+19   2.8213874288e+18   2.2355523300e+58   4.0647086097e-31   3.3353654910e-14  -2.4444189504e+05   9.9248591688e-02 
