# time = 2.317277e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   2.7765266714e-31   3.8605126037e-14   0.0000000000e+00   9.9248591688e-02 
  2.8863937838e+18   7.5594200054e+17   6.0224649009e+55   2.7765266714e-31   3.8605126037e-14  -1.9108834852e+04   9.9248591688e-02 
  3.8821654058e+18   9.9577162200e+17   1.4435241242e+56   2.7767699067e-31   3.8604871227e-14  -3.5118718144e+04   9.9248591688e-02 
  4.8861756043e+18   1.0040101985e+18   2.4356605429e+56   2.7775190917e-31   3.8604948685e-14  -5.4157181361e+04   9.9248591688e-02 
  5.4591022440e+18   5.7292663975e+17   1.9283105370e+56   2.7786056338e-31   3.8604978534e-14  -6.7147642906e+04   9.9248591688e-02 
  5.9522849221e+18   4.9318267803e+17   2.0188538520e+56   2.7800058654e-31   3.8604978130e-14  -7.5496852582e+04   9.9248591688e-02 
  6.7402833454e+18   7.8799842335e+17   3.9932992262e+56   2.7827084592e-31   3.8604977509e-14  -8.5197023487e+04   9.9248591688e-02 
  7.4774522493e+18   7.3716890391e+17   4.6856164913e+56   2.7867868026e-31   3.8604979056e-14  -9.6507096137e+04   9.9248591688e-02 
  8.4454778907e+18   9.6802564142e+17   7.7200022975e+56   2.7924833893e-31   3.8604981817e-14  -1.0889967411e+05   9.9248591688e-02 
  9.4021415161e+18   9.5666362540e+17   9.5826462947e+56   2.8000134777e-31   3.8604987388e-14  -1.2272738057e+05   9.9248591688e-02 
  1.0583841064e+19   1.1816995483e+18   1.4846146604e+57   2.8097608465e-31   3.8604994635e-14  -1.3796188043e+05   9.9248591688e-02 
  1.1817981466e+19   1.2341404016e+18   1.9476920441e+57   2.8222154665e-31   3.8605000572e-14  -1.5512051288e+05   9.9248591688e-02 
  1.3266507311e+19   1.4485258453e+18   2.8666131779e+57   2.8378003480e-31   3.8605006217e-14  -1.7412800675e+05   9.9248591688e-02 
  1.4824904049e+19   1.5583967377e+18   3.8674109144e+57   2.8572043370e-31   3.8605009437e-14  -1.9540534163e+05   9.9248591688e-02 
  1.6598818617e+19   1.7739145679e+18   5.5088243638e+57   2.8809953199e-31   3.8605009143e-14  -2.1895996112e+05   9.9248591688e-02 
  1.8586496803e+19   1.9876781857e+18   7.7389240689e+57   2.9104365324e-31   3.8604992077e-14  -2.4553264557e+05   9.9248591688e-02 
