# time = 1.987561e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   4.7228726778e-28   2.6088570454e-16   0.0000000000e+00   2.0000000000e-02 
  1.7039315013e+19   1.4908863230e+19   2.0682131776e+58   4.7228726778e-28   2.6088570454e-16   9.9997077386e+07   2.0000000000e-02 
  2.1461195746e+19   4.4218807334e+18   2.0682131776e+58   4.6698521923e-28   2.5597668972e-16   9.9997044203e+07   2.0000000000e-02 
  2.5770361526e+19   4.3091657796e+18   3.0283839124e+58   3.2980114162e-28   2.1400192637e-15   9.9466577731e+07   2.0000000000e-02 
  2.9215056031e+19   3.4446945046e+18   3.2761473514e+58   3.6265742549e-28   1.5984384299e-13   8.4198803368e+07   2.0000000000e-02 
  3.1156403906e+19   1.9413478758e+18   2.2236491414e+58   6.6463065396e-28   1.1416996593e-12   3.6336264771e+07   2.0000000000e-02 
  3.2207789850e+19   1.0513859441e+18   1.3262937427e+58   8.1051264306e-28   1.6036386749e-12   1.9729630397e+07   2.0000000000e-02 
  3.3077509525e+19   8.6971967465e+17   1.1646237924e+58   8.3207992820e-28   1.6739521404e-12   1.7910858220e+07   2.0000000000e-02 
  3.3896365705e+19   8.1885618020e+17   1.1539579972e+58   8.3962032610e-28   1.6991807951e-12   1.6779161842e+07   2.0000000000e-02 
  3.4675930794e+19   7.7956508837e+17   1.1516442735e+58   8.4415769633e-28   1.7151998677e-12   1.5727665651e+07   2.0000000000e-02 
  3.5412344566e+19   7.3641377239e+17   1.1365237171e+58   8.4837029065e-28   1.7304662295e-12   1.4845967415e+07   2.0000000000e-02 
  3.6121419169e+19   7.0907460246e+17   1.1399299877e+58   8.5224411328e-28   1.7438805914e-12   1.4078610873e+07   2.0000000000e-02 
  3.6795183075e+19   6.7376390598e+17   1.1254412294e+58   8.5548507856e-28   1.7548545274e-12   1.3382826481e+07   2.0000000000e-02 
  3.7448337788e+19   6.5315471354e+17   1.1310824415e+58   8.5861996408e-28   1.7645951556e-12   1.2762101573e+07   2.0000000000e-02 
  3.8072065799e+19   6.2372801066e+17   1.1175928115e+58   8.6168627363e-28   1.7732935156e-12   1.2202241040e+07   2.0000000000e-02 
  3.8680004986e+19   6.0793918685e+17   1.1251211707e+58   8.6482072322e-28   1.7809831571e-12   1.1690388263e+07   2.0000000000e-02 
  3.9263272354e+19   5.8326736813e+17   1.1132250874e+58   8.6808216355e-28   1.7879967757e-12   1.1221673590e+07   2.0000000000e-02 
  3.9825214334e+19   5.6194198026e+17   1.1042697867e+58   8.7160922845e-28   1.7945481546e-12   1.0796455611e+07   2.0000000000e-02 
  4.0375700072e+19   5.5048573828e+17   1.1124010870e+58   8.7546193459e-28   1.8007547608e-12   1.0405651394e+07   2.0000000000e-02 
  4.0905248890e+19   5.2954881769e+17   1.0991059295e+58   8.7949784701e-28   1.8065954002e-12   1.0045099860e+07   2.0000000000e-02 
  4.1416488098e+19   5.1123920762e+17   1.0884504414e+58   8.8365526800e-28   1.8119746446e-12   9.7131779093e+06   2.0000000000e-02 
  4.1918772611e+19   5.0228451363e+17   1.0958787780e+58   8.8803660969e-28   1.8169714800e-12   9.4038706986e+06   2.0000000000e-02 
  4.2401430736e+19   4.8265812438e+17   1.0780962298e+58   8.9259332395e-28   1.8215839129e-12   9.1151936746e+06   2.0000000000e-02 
  4.2876692064e+19   4.7526132808e+17   1.0858306835e+58   8.9728106579e-28   1.8257632753e-12   8.8432149448e+06   2.0000000000e-02 
  4.3333647396e+19   4.5695533212e+17   1.0669557287e+58   9.0210088433e-28   1.8294839528e-12   8.5843555044e+06   2.0000000000e-02 
  4.3784183553e+19   4.5053615733e+17   1.0742305590e+58   9.0709428190e-28   1.8328017360e-12   8.3373377974e+06   2.0000000000e-02 
  4.4216885814e+19   4.3270226111e+17   1.0527334838e+58   9.1227532142e-28   1.8357811594e-12   8.1013157872e+06   2.0000000000e-02 
  4.4642187667e+19   4.2530185325e+17   1.0550038035e+58   9.1764207815e-28   1.8385435939e-12   7.8776938718e+06   2.0000000000e-02 
  4.5057189068e+19   4.1500140095e+17   1.0490142434e+58   9.2315225700e-28   1.8412140223e-12   7.6654416086e+06   2.0000000000e-02 
  4.5462532811e+19   4.0534374283e+17   1.0434284422e+58   9.2857391351e-28   1.8438184691e-12   7.4651730337e+06   2.0000000000e-02 
  4.5858701681e+19   3.9616886974e+17   1.0379501381e+58   9.3382761534e-28   1.8463828054e-12   7.2763331746e+06   2.0000000000e-02 
  4.6246083967e+19   3.8738228639e+17   1.0324204157e+58   9.3901267294e-28   1.8489317532e-12   7.0984956682e+06   2.0000000000e-02 
  4.6624845639e+19   3.7876167162e+17   1.0263084168e+58   9.4425465441e-28   1.8514765687e-12   6.9311466207e+06   2.0000000000e-02 
  4.6993102378e+19   3.6825673868e+17   1.0139605325e+58   9.4970125879e-28   1.8540097680e-12   6.7740327865e+06   2.0000000000e-02 
  4.7359213410e+19   3.6611103254e+17   1.0239293612e+58   9.5552438328e-28   1.8564940215e-12   6.6245522814e+06   2.0000000000e-02 
  4.7711566024e+19   3.5235261343e+17   1.0005146846e+58   9.6172455318e-28   1.8588559178e-12   6.4816725918e+06   2.0000000000e-02 
  4.8060070560e+19   3.4850453684e+17   1.0042319709e+58   9.6822080004e-28   1.8610500180e-12   6.3447161290e+06   2.0000000000e-02 
  4.8401769182e+19   3.4169862137e+17   9.9886316283e+57   9.7492546760e-28   1.8630755387e-12   6.2115162629e+06   2.0000000000e-02 
  4.8736196534e+19   3.3442735191e+17   9.9135998883e+57   9.8164340843e-28   1.8649141891e-12   6.0822433058e+06   2.0000000000e-02 
  4.9063910721e+19   3.2771418698e+17   9.8474867013e+57   9.8827411598e-28   1.8665880647e-12   5.9568564272e+06   2.0000000000e-02 
  4.9382961907e+19   3.1905118587e+17   9.7143915708e+57   9.9480859313e-28   1.8681272075e-12   5.8357846717e+06   2.0000000000e-02 
  4.9701987602e+19   3.1902569573e+17   9.8399393747e+57   1.0014109929e-27   1.8695798314e-12   5.7179830969e+06   2.0000000000e-02 
  5.0009229116e+19   3.0724151320e+17   9.5966393516e+57   1.0081661808e-27   1.8709801110e-12   5.6044137368e+06   2.0000000000e-02 
  5.0314532295e+19   3.0530317900e+17   9.6536189700e+57   1.0151134127e-27   1.8723495618e-12   5.4956367098e+06   2.0000000000e-02 
  5.0614188950e+19   2.9965665498e+17   9.5896910920e+57   1.0222765868e-27   1.8737140361e-12   5.3904023510e+06   2.0000000000e-02 
  5.0908992757e+19   2.9480380757e+17   9.5458503507e+57   1.0294883981e-27   1.8750777033e-12   5.2891801856e+06   2.0000000000e-02 
  5.1199165886e+19   2.9017312849e+17   9.5044966688e+57   1.0365789338e-27   1.8764525144e-12   5.1917412287e+06   2.0000000000e-02 
  5.1484908581e+19   2.8574269501e+17   9.4652549465e+57   1.0435035327e-27   1.8778481561e-12   5.0980248201e+06   2.0000000000e-02 
  5.1766470970e+19   2.8156238915e+17   9.4301221205e+57   1.0503289292e-27   1.8792715173e-12   5.0080307401e+06   2.0000000000e-02 
  5.2044109708e+19   2.7763873779e+17   9.3997047018e+57   1.0570996576e-27   1.8807263722e-12   4.9217165349e+06   2.0000000000e-02 
  5.2317789617e+19   2.7367990977e+17   9.3643521049e+57   1.0638636763e-27   1.8822112581e-12   4.8389585763e+06   2.0000000000e-02 
  5.2587665284e+19   2.6987566716e+17   9.3306242914e+57   1.0706652597e-27   1.8837036554e-12   4.7595647169e+06   2.0000000000e-02 
  5.2854422119e+19   2.6675683488e+17   9.3173915159e+57   1.0775428621e-27   1.8851445836e-12   4.6822790128e+06   2.0000000000e-02 
  5.3117936504e+19   2.6351438477e+17   9.2969457426e+57   1.0845564753e-27   1.8865133415e-12   4.6065407250e+06   2.0000000000e-02 
  5.3382055847e+19   2.6411934256e+17   9.4113109723e+57   1.0918506077e-27   1.8878116872e-12   4.5316366215e+06   2.0000000000e-02 
  5.3636368473e+19   2.5431262613e+17   9.1503081015e+57   1.0994637292e-27   1.8890206596e-12   4.4583732886e+06   2.0000000000e-02 
  5.3895945000e+19   2.5957652680e+17   9.4296182755e+57   1.1076352704e-27   1.8901588992e-12   4.3861761598e+06   2.0000000000e-02 
  5.4148571600e+19   2.5262660081e+17   9.2647819859e+57   1.1165603948e-27   1.8912436295e-12   4.3147129883e+06   2.0000000000e-02 
  5.4403082421e+19   2.5451082032e+17   9.4217116754e+57   1.1263853888e-27   1.8922858097e-12   4.2446667100e+06   2.0000000000e-02 
