# time = 9.486419e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   8.7773402423e-31   1.3031986658e-13   0.0000000000e+00   7.3313011751e-02 
  3.6328551057e+18   1.5024033224e+18   1.6032742260e+56   8.7773402423e-31   1.3031986658e-13  -2.0108551163e+05   7.3313011751e-02 
  4.7082136544e+18   1.0753585488e+18   2.3634482415e+56   8.7846607762e-31   1.3031715161e-13  -3.5238523634e+05   7.3313011751e-02 
  5.6282294742e+18   9.2001581976e+17   3.0962267456e+56   8.8024605772e-31   1.3031736241e-13  -4.7029860088e+05   7.3313011751e-02 
  6.1829655134e+18   5.5473603926e+17   2.4330058399e+56   8.8285447025e-31   1.3031713769e-13  -5.5099846687e+05   7.3313011751e-02 
  6.9440602471e+18   7.6109473370e+17   4.1248449862e+56   8.8730525614e-31   1.3031673258e-13  -6.2050465079e+05   7.3313011751e-02 
  7.7022256986e+18   7.5816545145e+17   5.1139517011e+56   8.9447174568e-31   1.3031621775e-13  -6.9945768870e+05   7.3313011751e-02 
  8.6912275930e+18   9.8900189444e+17   8.3601574698e+56   9.0532720393e-31   1.3031556467e-13  -7.8880624359e+05   7.3313011751e-02 
  9.6295843513e+18   9.3835675827e+17   9.9034585241e+56   9.1982029052e-31   1.3031478585e-13  -8.8636396168e+05   7.3313011751e-02 
  1.0822134763e+19   1.1925504118e+18   1.5688383497e+57   9.3913752174e-31   1.3031383153e-13  -9.9334267869e+05   7.3313011751e-02 
  1.1999372859e+19   1.1772380957e+18   1.9279150189e+57   9.6394738982e-31   1.3031268795e-13  -1.1117802519e+06   7.3313011751e-02 
  1.3519778646e+19   1.5204057868e+18   3.1142638824e+57   9.9660412076e-31   1.3031130818e-13  -1.2461620206e+06   7.3313011751e-02 
  1.5011918772e+19   1.4921401259e+18   3.8195346905e+57   1.0376312782e-30   1.3030973743e-13  -1.3958998471e+06   7.3313011751e-02 
  1.6824931057e+19   1.8130122857e+18   5.7793634931e+57   1.0886554178e-30   1.3030786632e-13  -1.5597886206e+06   7.3313011751e-02 
  1.8535094502e+19   1.7101634449e+18   6.7228143864e+57   1.1493692077e-30   1.3030601882e-13  -1.7337860213e+06   7.3313011751e-02 
  2.0658179446e+19   2.1230849436e+18   1.0255690642e+58   1.2239762044e-30   1.3030408374e-13  -1.9225293359e+06   7.3313011751e-02 
  2.2749879606e+19   2.0917001606e+18   1.2391561814e+58   1.3150149679e-30   1.3030142196e-13  -2.1295299513e+06   7.3313011751e-02 
  2.5156013174e+19   2.4061335677e+18   1.7362510537e+58   1.4237354762e-30   1.3029814345e-13  -2.3498932563e+06   7.3313011751e-02 
  2.7494002526e+19   2.3379893523e+18   2.0373928690e+58   1.5512181121e-30   1.3029414101e-13  -2.5821760081e+06   7.3313011751e-02 
  3.0351112807e+19   2.8571102808e+18   3.0058221858e+58   1.7081242229e-30   1.3028929337e-13  -2.8366780592e+06   7.3313011751e-02 
  3.2887363720e+19   2.5362509128e+18   3.1881421628e+58   1.8892572944e-30   1.3028180042e-13  -3.1004243962e+06   7.3313011751e-02 
  3.5911064415e+19   3.0237006954e+18   4.4990958348e+58   2.1013281749e-30   1.3027374624e-13  -3.3734315152e+06   7.3313011751e-02 
  4.2228832159e+19   6.3177677439e+18   1.2145195165e+59   2.5019975874e-30   1.3025652185e-13  -3.8322569559e+06   7.3313011751e-02 
  4.5572199490e+19   3.3433673303e+18   8.1010826599e+58   2.9471037944e-30   1.3023371839e-13  -4.3061828722e+06   7.3313011751e-02 
  4.7554287882e+19   1.9820883923e+18   5.4011334631e+58   3.2307061840e-30   1.3021944983e-13  -4.5691353138e+06   7.3313011751e-02 
  4.9886107524e+19   2.3318196420e+18   6.9567404446e+58   3.5192706488e-30   1.3020415815e-13  -4.7816859436e+06   7.3313011751e-02 
  5.1768935177e+19   1.8828276536e+18   6.1131908531e+58   3.8597366491e-30   1.3018861849e-13  -4.9919208187e+06   7.3313011751e-02 
  5.4366612269e+19   2.5976770911e+18   9.1948251600e+58   4.3125853185e-30   1.3016752940e-13  -5.2153051763e+06   7.3313011751e-02 
  5.6592682001e+19   2.2260697320e+18   8.6114100740e+58   4.8902561285e-30   1.3014154606e-13  -5.4567595886e+06   7.3313011751e-02 
  6.0198145845e+19   3.6054638440e+18   1.5454908348e+59   5.7423865522e-30   1.3009960958e-13  -5.7500336864e+06   7.3313011751e-02 
  6.7669362002e+19   7.4712161572e+18   3.8419837224e+59   7.6090057930e-30   1.2999094228e-13  -6.3232568840e+06   7.3313011751e-02 
  7.8469610608e+19   1.0800248606e+19   7.2594828192e+59   1.0930658703e-29   1.2960777522e-13  -7.3004903603e+06   7.3313011751e-02 
  8.4799234707e+19   6.3296240990e+18   5.3033703537e+59   1.4187600688e-29   1.2903018414e-13  -8.2529961436e+06   7.3313011751e-02 
  9.9488345702e+19   1.4689110995e+19   1.5705663277e+60   1.8734811785e-29   1.2785176534e-13  -9.6234637378e+06   7.3313011751e-02 
  1.1064895937e+20   1.1160613668e+19   1.5497170914e+60   2.4613620547e-29   1.2600332364e-13  -1.1432110732e+07   7.3313011751e-02 
  1.1915778588e+20   8.5088265090e+18   1.4123537961e+60   2.9104975332e-29   1.2480734307e-13  -1.2698709016e+07   7.3313011751e-02 
  1.2987808196e+20   1.0720296083e+19   2.0900112870e+60   3.3221573598e-29   1.2459731613e-13  -1.3622710099e+07   7.3313011751e-02 
  1.3897341562e+20   9.0953336530e+18   2.0661368256e+60   3.6995391345e-29   1.2504931644e-13  -1.4568872411e+07   7.3313011751e-02 
  1.4844879874e+20   9.4753831219e+18   2.4600538663e+60   3.9923442087e-29   1.2630501571e-13  -1.5464703831e+07   7.3313011751e-02 
  1.5646386291e+20   8.0150641779e+18   2.3415735971e+60   4.2190113440e-29   1.2827801033e-13  -1.6299891684e+07   7.3313011751e-02 
  1.7298431689e+20   1.6520453971e+19   5.6378036785e+60   4.4812963301e-29   1.3253973384e-13  -1.7431087035e+07   7.3313011751e-02 
  1.8376309506e+20   1.0778778173e+19   4.3109521585e+60   4.7725951497e-29   1.3909670200e-13  -1.8922906185e+07   7.3313011751e-02 
  1.9051286671e+20   6.7497716547e+18   2.9707759769e+60   4.9232979216e-29   1.4370544330e-13  -1.9882656692e+07   7.3313011751e-02 
  2.0095691116e+20   1.0444044445e+19   5.0294221506e+60   5.0022269847e-29   1.4826693154e-13  -2.0598529996e+07   7.3313011751e-02 
  2.1333579408e+20   1.2378882922e+19   6.6769039083e+60   5.0582561233e-29   1.5436560660e-13  -2.1428547217e+07   7.3313011751e-02 
  2.2354369744e+20   1.0207903360e+19   6.1219357209e+60   5.0754584485e-29   1.6043424220e-13  -2.2178209585e+07   7.3313011751e-02 
  2.3246850969e+20   8.9248122526e+18   5.8311920618e+60   5.0611382370e-29   1.6562056742e-13  -2.2790909019e+07   7.3313011751e-02 
  2.4102885754e+20   8.5603478414e+18   6.0300891890e+60   5.0166814247e-29   1.7029833027e-13  -2.3315172657e+07   7.3313011751e-02 
  2.4796941147e+20   6.9405539392e+18   5.2142015250e+60   4.9419151612e-29   1.7428203202e-13  -2.3719028911e+07   7.3313011751e-02 
  2.5848625901e+20   1.0516847536e+19   8.4758008959e+60   4.8023974212e-29   1.7830363427e-13  -2.4089810803e+07   7.3313011751e-02 
  2.6947616687e+20   1.0989907861e+19   9.6252645857e+60   4.5811890857e-29   1.8282665164e-13  -2.4420575048e+07   7.3313011751e-02 
  2.8410591009e+20   1.4629743217e+19   1.4088076810e+61   4.2562077986e-29   1.8730024482e-13  -2.4683756745e+07   7.3313011751e-02 
  2.9416507470e+20   1.0059164613e+19   1.0568622711e+61   3.9319693472e-29   1.9087957440e-13  -2.4853350683e+07   7.3313011751e-02 
  3.0674832157e+20   1.2583246867e+19   1.4276765794e+61   3.6841719998e-29   1.9352604547e-13  -2.4937610197e+07   7.3313011751e-02 
  3.1906913079e+20   1.2320809218e+19   1.5161443546e+61   3.4813771174e-29   1.9609008072e-13  -2.5001656503e+07   7.3313011751e-02 
  3.3622940861e+20   1.7160277827e+19   2.3155376644e+61   3.3271195602e-29   1.9872634102e-13  -2.5096531147e+07   7.3313011751e-02 
  3.4732055912e+20   1.1091150506e+19   1.6281901279e+61   3.2344936239e-29   2.0109420318e-13  -2.5218314018e+07   7.3313011751e-02 
  3.5462298110e+20   7.3024219763e+18   1.1304121804e+61   3.2062630880e-29   2.0258378792e-13  -2.5319767567e+07   7.3313011751e-02 
  3.6315759367e+20   8.5346125709e+18   1.3814575737e+61   3.2047130076e-29   2.0387765382e-13  -2.5426941891e+07   7.3313011751e-02 
  3.7588097825e+20   1.2723384583e+19   2.1833815903e+61   3.2403030448e-29   2.0569466975e-13  -2.5588986231e+07   7.3313011750e-02 
  3.7923150160e+20   3.3505233506e+18   6.0018987914e+60   3.2950367819e-29   2.0714638612e-13  -2.5728373459e+07   7.3313011750e-02 
  3.8162883416e+20   2.3973325584e+18   4.3600300516e+60   3.3492186933e-29   2.0768564226e-13  -2.5780095019e+07   7.3313011740e-02 
  3.8907447583e+20   7.4456416678e+18   1.3894405308e+61   3.5219542374e-29   2.0865833080e-13  -2.5866159310e+07   7.3313011705e-02 
  3.9166213729e+20   2.5876614665e+18   4.9552778874e+60   3.7030389970e-29   2.0973686544e-13  -2.5971663339e+07   7.3313011613e-02 
  3.9615873721e+20   4.4965999173e+18   8.7678639983e+60   3.7799744512e-29   2.1054458266e-13  -2.6049893125e+07   7.3313011059e-02 
  4.0920040650e+20   1.3041669288e+19   2.6576647976e+61   3.8775566064e-29   2.1264274851e-13  -2.6243685877e+07   7.3313008774e-02 
  4.2652742480e+20   1.7327018302e+19   3.8024688075e+61   3.9842084114e-29   2.1673246322e-13  -2.6636910430e+07   7.3312997539e-02 
  4.4284508383e+20   1.6317659032e+19   3.8749894899e+61   4.0403094676e-29   2.2181720937e-13  -2.7148944272e+07   7.3312948103e-02 
  4.5920583357e+20   1.6360749736e+19   4.1827585783e+61   4.0296061906e-29   2.2655850597e-13  -2.7470072224e+07   7.3312712057e-02 
  4.7147184734e+20   1.2266013769e+19   3.3379287634e+61   3.9602792751e-29   2.3000104803e-13  -2.7633831464e+07   7.3311694183e-02 
  4.7719423891e+20   5.7223915746e+18   1.6179290142e+61   3.8681907568e-29   2.3199396738e-13  -2.7611716293e+07   7.3308795549e-02 
  4.8336290085e+20   6.1686619336e+18   1.7881058406e+61   3.7267482259e-29   2.3308749863e-13  -2.7553029987e+07   7.3282299055e-02 
  4.8732833184e+20   3.9654309927e+18   1.1738291746e+61   3.5656390945e-29   2.3405182888e-13  -2.7492876605e+07   7.3189473477e-02 
  4.9255415921e+20   5.2258273710e+18   1.5763659467e+61   3.3330819191e-29   2.3490178505e-13  -2.7454877792e+07   7.2772950580e-02 
  4.9368973351e+20   1.1355743041e+18   3.4700383543e+60   3.1418705237e-29   2.3546740318e-13  -2.7444317288e+07   7.2156041501e-02 
  4.9473232470e+20   1.0425911876e+18   3.1999923578e+60   3.0576961415e-29   2.3559178568e-13  -2.7447798563e+07   6.9491679687e-02 
  4.9803839207e+20   3.3060673651e+18   1.0236726349e+61   2.9454359597e-29   2.3602504652e-13  -2.7438399515e+07   6.8887182997e-02 
  5.0250772480e+20   4.4693327321e+18   1.4056256414e+61   2.8001146613e-29   2.3664286614e-13  -2.7439879547e+07   6.8521834926e-02 
  5.0454522794e+20   2.0375031404e+18   6.4916241379e+60   2.6980109685e-29   2.3715664411e-13  -2.7445500146e+07   6.8461356153e-02 
  5.0688755907e+20   2.3423311290e+18   7.5278853264e+60   2.6607990373e-29   2.3750843778e-13  -2.7447964419e+07   6.8446042102e-02 
  5.1154408130e+20   4.6565222291e+18   1.5173240668e+61   2.6315411754e-29   2.3805735739e-13  -2.7431190248e+07   6.8445217366e-02 
  5.2036907831e+20   8.8249970107e+18   2.9523057277e+61   2.6080655136e-29   2.3896315189e-13  -2.7355716978e+07   6.8445099622e-02 
  5.2719082248e+20   6.8217441711e+18   2.3518475774e+61   2.5929952443e-29   2.3977104934e-13  -2.7197045589e+07   6.8445083471e-02 
  5.3635911340e+20   9.1682909182e+18   3.2581028313e+61   2.5857262559e-29   2.4010443409e-13  -2.6906006793e+07   6.8445082502e-02 
  5.4127125162e+20   4.9121382215e+18   1.7921035491e+61   2.5867840278e-29   2.4011460260e-13  -2.6599652443e+07   6.8445082442e-02 
  5.4583838190e+20   4.5671302816e+18   1.6956746078e+61   2.5966988554e-29   2.3993681987e-13  -2.6324875906e+07   6.8445082444e-02 
  5.5024719051e+20   4.4088086088e+18   1.6640347192e+61   2.6169177668e-29   2.3973391254e-13  -2.6051507651e+07   6.8445082453e-02 
  5.5282414496e+20   2.5769544551e+18   9.8506435437e+60   2.6416762237e-29   2.3955367541e-13  -2.5832280161e+07   6.8445082461e-02 
  5.5524358111e+20   2.4194361506e+18   9.3324858405e+60   2.6704918139e-29   2.3941245574e-13  -2.5671201721e+07   6.8445082475e-02 
  5.6122898123e+20   5.9854001201e+18   2.3439229455e+61   2.7452551923e-29   2.3911828884e-13  -2.5382631667e+07   6.8445082532e-02 
  5.6442700573e+20   3.1980244999e+18   1.2730462994e+61   2.8407214000e-29   2.3879900850e-13  -2.5069861621e+07   6.8445082850e-02 
  5.6614053987e+20   1.7135341304e+18   6.8807533946e+60   2.9037684025e-29   2.3860665036e-13  -2.4897462328e+07   6.8445084668e-02 
  5.6852275224e+20   2.3822123747e+18   9.6352945882e+60   2.9583161534e-29   2.3842229665e-13  -2.4745149294e+07   6.8445099720e-02 
  5.7400528626e+20   5.4825340196e+18   2.2483725524e+61   3.0361725319e-29   2.3808026672e-13  -2.4465595998e+07   6.8445153331e-02 
  5.7874235457e+20   4.7370683134e+18   1.9775635526e+61   3.1162471656e-29   2.3764253539e-13  -2.4105470361e+07   6.8445525425e-02 
  5.8349665710e+20   4.7543025301e+18   2.0175764803e+61   3.1577994622e-29   2.3726998633e-13  -2.3774438049e+07   6.8447660106e-02 
  5.9864476400e+20   1.5148106896e+19   6.6507538351e+61   3.2070939281e-29   2.3650990004e-13  -2.3077235620e+07   6.8452923635e-02 
  6.0897684920e+20   1.0332085203e+19   4.7338032403e+61   3.2477651447e-29   2.3558240760e-13  -2.2176158257e+07   6.8462329407e-02 
  6.1859622194e+20   9.6193727404e+18   4.5540754451e+61   3.2572718070e-29   2.3487828104e-13  -2.1453109407e+07   6.8472477077e-02 
  6.3213631326e+20   1.3540091313e+19   6.6545290608e+61   3.2453652079e-29   2.3401164997e-13  -2.0577756994e+07   6.8505752233e-02 
  6.3981999748e+20   7.6836842273e+18   3.9054317508e+61   3.2146881536e-29   2.3302540465e-13  -1.9715765920e+07   6.8573941902e-02 
  6.4727841311e+20   7.4584156322e+18   3.8817255236e+61   3.1758709274e-29   2.3220556718e-13  -1.9064016370e+07   6.9101042547e-02 
  6.5399968817e+20   6.7212750594e+18   3.5755729744e+61   3.1217663530e-29   2.3141401464e-13  -1.8457810507e+07   7.1650415172e-02 
  6.5793057061e+20   3.9308824388e+18   2.1255079106e+61   3.0606008711e-29   2.3080435832e-13  -1.7995384130e+07   7.6228385676e-02 
  6.6093337521e+20   3.0028046012e+18   1.6408832725e+61   3.0081801139e-29   2.3043017764e-13  -1.7697048138e+07   8.7581920247e-02 
  6.6609487877e+20   5.1615035530e+18   2.8555425281e+61   2.9247519727e-29   2.3002150516e-13  -1.7352397738e+07   9.3504678698e-02 
  6.7564593208e+20   9.5510533106e+18   5.4018900026e+61   2.7953848214e-29   2.2936593821e-13  -1.6732590378e+07   9.5911470098e-02 
  6.8150856893e+20   5.8626368538e+18   3.3923773165e+61   2.6781784790e-29   2.2874831464e-13  -1.6089608937e+07   9.7002117262e-02 
  6.8310525521e+20   1.5966862747e+18   9.3409101809e+60   2.6312648145e-29   2.2848274570e-13  -1.5784750906e+07   9.7255055570e-02 
  6.8518766389e+20   2.0824086832e+18   1.2248258201e+61   2.6189452559e-29   2.2836013455e-13  -1.5637281866e+07   9.7331264211e-02 
  6.9096422285e+20   5.7765589576e+18   3.4368009007e+61   2.6079488502e-29   2.2810557223e-13  -1.5326187496e+07   9.7336951505e-02 
  6.9462190730e+20   3.6576844504e+18   2.2060948067e+61   2.5996321757e-29   2.2779899242e-13  -1.4958461905e+07   9.7338776086e-02 
  6.9738628075e+20   2.7643734545e+18   1.6827931569e+61   2.5979694127e-29   2.2761485391e-13  -1.4708806389e+07   9.7338996720e-02 
  7.0822420768e+20   1.0837926931e+19   6.7272052132e+61   2.6032124829e-29   2.2723283836e-13  -1.4200728443e+07   9.7338962409e-02 
  7.1785468079e+20   9.6304731103e+18   6.1530606925e+61   2.6182881187e-29   2.2665662946e-13  -1.3453675044e+07   9.7338557711e-02 
  7.2978111125e+20   1.1926430457e+19   7.8521538992e+61   2.6478674034e-29   2.2615601684e-13  -1.2680761962e+07   9.7337225195e-02 
  7.3785374729e+20   8.0726360417e+18   5.4626787572e+61   2.6876286853e-29   2.2571973470e-13  -1.1987318065e+07   9.7334048943e-02 
  7.4302484355e+20   5.1710962583e+18   3.5626500849e+61   2.7250933126e-29   2.2545254542e-13  -1.1540086833e+07   9.7324853997e-02 
  7.4878219069e+20   5.7573471373e+18   4.0253138354e+61   2.7710323513e-29   2.2525318227e-13  -1.1172296648e+07   9.7248017718e-02 
