# time = 1.925165e+14 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   4.8887004262e-28   2.8135871151e-16   0.0000000000e+00   2.0000000000e-02 
  1.8265451578e+19   1.6134999795e+19   2.5485324169e+58   4.8887004262e-28   2.8135871151e-16   9.9989667877e+07   2.0000000000e-02 
  2.2679739539e+19   4.4142879611e+18   2.3339721972e+58   4.1754423584e-28   2.6800886402e-16   9.9959974924e+07   2.0000000000e-02 
  2.6745589275e+19   4.0658497361e+18   3.1273671372e+58   3.3836440119e-28   2.0969440290e-14   9.6833315331e+07   2.0000000000e-02 
  2.9530281117e+19   2.7846918415e+18   2.7728461695e+58   5.0082743206e-28   5.2795995100e-13   6.3242337324e+07   2.0000000000e-02 
  3.0932841756e+19   1.4025606389e+18   1.6111299057e+58   8.1521254649e-28   1.4421910839e-12   2.6961852623e+07   2.0000000000e-02 
  3.1842677729e+19   9.0983597368e+17   1.1264813759e+58   8.9089946354e-28   1.6426790122e-12   2.1210474739e+07   2.0000000000e-02 
  3.2662889590e+19   8.2021186022e+17   1.0722442375e+58   9.0738545235e-28   1.6669890180e-12   1.9647078489e+07   2.0000000000e-02 
  3.3436789865e+19   7.7390027581e+17   1.0623152714e+58   9.2421296733e-28   1.6908363704e-12   1.8624712152e+07   2.0000000000e-02 
  3.4160591824e+19   7.2380195858e+17   1.0390727908e+58   9.3943895185e-28   1.7089889849e-12   1.7718963336e+07   2.0000000000e-02 
  3.4842454159e+19   6.8186233526e+17   1.0199931003e+58   9.5356478694e-28   1.7225623057e-12   1.6905575368e+07   2.0000000000e-02 
  3.5497371195e+19   6.5491703573e+17   1.0180082112e+58   9.6762891491e-28   1.7349108633e-12   1.6202937130e+07   2.0000000000e-02 
  3.6117396422e+19   6.2002522743e+17   9.9902247370e+57   9.8121932637e-28   1.7457598986e-12   1.5578797955e+07   2.0000000000e-02 
  3.6707316250e+19   5.8991982805e+17   9.8290133556e+57   9.9433016446e-28   1.7550907515e-12   1.5019668955e+07   2.0000000000e-02 
  3.7280617658e+19   5.7330140748e+17   9.8596925380e+57   1.0073166863e-27   1.7636846410e-12   1.4517765321e+07   2.0000000000e-02 
  3.7828668412e+19   5.4805075427e+17   9.7132737321e+57   1.0202609405e-27   1.7717618422e-12   1.4065384703e+07   2.0000000000e-02 
  3.8357240964e+19   5.2857255164e+17   9.6385290186e+57   1.0334097341e-27   1.7791678459e-12   1.3654425718e+07   2.0000000000e-02 
  3.8868081368e+19   5.1084040458e+17   9.5710791279e+57   1.0471465815e-27   1.7859803479e-12   1.3277023785e+07   2.0000000000e-02 
  3.9363031560e+19   4.9495019175e+17   9.5164765420e+57   1.0615825552e-27   1.7923418423e-12   1.2929832568e+07   2.0000000000e-02 
  3.9846590994e+19   4.8355943391e+17   9.5314948155e+57   1.0767181212e-27   1.7983340299e-12   1.2607959104e+07   2.0000000000e-02 
  4.0312451038e+19   4.6586004363e+17   9.4040571985e+57   1.0923928556e-27   1.8039224014e-12   1.2308681552e+07   2.0000000000e-02 
  4.0766697798e+19   4.5424676003e+17   9.3813343960e+57   1.1084546714e-27   1.8090896929e-12   1.2029431090e+07   2.0000000000e-02 
  4.1214643784e+19   4.4794598607e+17   9.4582303343e+57   1.1248936298e-27   1.8139706584e-12   1.1765912869e+07   2.0000000000e-02 
  4.1649514428e+19   4.3487064452e+17   9.3809624488e+57   1.1414460345e-27   1.8186095258e-12   1.1517671578e+07   2.0000000000e-02 
  4.2085913530e+19   4.3639910189e+17   9.6129380015e+57   1.1576477980e-27   1.8230204000e-12   1.1280654783e+07   2.0000000000e-02 
  4.2510341147e+19   4.2442761665e+17   9.5424396804e+57   1.1727840590e-27   1.8271587940e-12   1.1052518514e+07   2.0000000000e-02 
  4.2929873108e+19   4.1953196071e+17   9.6215063826e+57   1.1863215033e-27   1.8309592190e-12   1.0833596863e+07   2.0000000000e-02 
  4.3346309545e+19   4.1643643763e+17   9.7383148244e+57   1.1982078994e-27   1.8344982485e-12   1.0621282403e+07   2.0000000000e-02 
  4.3769845569e+19   4.2353602401e+17   1.0098132125e+58   1.2084852740e-27   1.8379447468e-12   1.0414042158e+07   2.0000000000e-02 
  4.4179879791e+19   4.1003422174e+17   9.9641922723e+57   1.2168675413e-27   1.8413354065e-12   1.0215369699e+07   2.0000000000e-02 
