# time = 5.329803e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.5579743394e-31   3.2436987590e-14   0.0000000000e+00   9.9248591688e-02 
  2.4336749445e+18   3.0322316132e+17   1.9873123051e+55   5.5579743394e-31   3.2436987590e-14  -2.2343440981e+02   9.9248591688e-02 
  3.1988832398e+18   7.6520829531e+17   7.6736957083e+55   5.5582026419e-31   3.2436964535e-14  -5.0648252343e+02   9.9248591688e-02 
  4.0639535676e+18   8.6507032774e+17   1.4403326199e+56   5.5589845338e-31   3.2436938432e-14  -1.2293022254e+03   9.9248591688e-02 
  4.4418429463e+18   3.7788937871e+17   8.5946891932e+55   5.5600229026e-31   3.2436884825e-14  -1.6508188232e+03   9.9248591688e-02 
  4.7814581686e+18   3.3961522235e+17   9.0804218700e+55   5.5612794864e-31   3.2436849553e-14  -2.0230255408e+03   9.9248591688e-02 
  5.4146567677e+18   6.3319859903e+17   2.0707001352e+56   5.5640621011e-31   3.2436761349e-14  -2.5626661099e+03   9.9248591688e-02 
  5.9784542372e+18   5.6379746958e+17   2.3009756082e+56   5.5683119058e-31   3.2436638817e-14  -3.4168941639e+03   9.9248591688e-02 
  6.7536331922e+18   7.7517895491e+17   3.9526409041e+56   5.5742311238e-31   3.2436423939e-14  -4.3661827163e+03   9.9248591688e-02 
  7.4969852773e+18   7.4335208510e+17   4.7468508150e+56   5.5820814494e-31   3.2436099727e-14  -5.4535954334e+03   9.9248591688e-02 
  8.4393804416e+18   9.4239516429e+17   7.5277889621e+56   5.5923023656e-31   3.2435611585e-14  -6.5140694395e+03   9.9248591688e-02 
  9.4107090297e+18   9.7132858816e+17   9.7325196356e+56   5.6054415625e-31   3.2434891163e-14  -7.3870171042e+03   9.9248591688e-02 
  1.0566279673e+19   1.1555706431e+18   1.4504091869e+57   5.6218755731e-31   3.2433944187e-14  -7.7612587146e+03   9.9248591688e-02 
  1.1804900355e+19   1.2386206822e+18   1.9494384745e+57   5.6423099343e-31   3.2432660672e-14  -7.1079492842e+03   9.9248591688e-02 
  1.3226679894e+19   1.4217795389e+18   2.8017246656e+57   5.6673218042e-31   3.2430779208e-14  -4.2999688226e+03   9.9248591688e-02 
  1.4835385717e+19   1.6087058227e+18   3.9842012329e+57   5.6983883308e-31   3.2428858897e-14  -1.4307868270e+03   9.9248591688e-02 
  1.6634212694e+19   1.7988269771e+18   5.6026617969e+57   5.7362345585e-31   3.2426632849e-14   2.4097403289e+03   9.9248591688e-02 
  1.8669920346e+19   2.0357076525e+18   7.9798999675e+57   5.7822249814e-31   3.2424075052e-14   7.8891389825e+03   9.9248591688e-02 
  2.0871812646e+19   2.2018922996e+18   1.0826946877e+58   5.8368303105e-31   3.2421034839e-14   1.5801233209e+04   9.9248591688e-02 
  2.3380511252e+19   2.5086986066e+18   1.5450250630e+58   5.9018042344e-31   3.2417425741e-14   2.6430333386e+04   9.9248591688e-02 
  2.6071312613e+19   2.6908013609e+18   2.0693051418e+58   5.9782608861e-31   3.2413053547e-14   4.0606441703e+04   9.9248591688e-02 
  2.9217698867e+19   3.1463862536e+18   3.0248798564e+58   6.0697355458e-31   3.2407668976e-14   5.9025405596e+04   9.9248591688e-02 
  3.2563308038e+19   3.3456091712e+18   4.0156824339e+58   6.1775749634e-31   3.2401882398e-14   7.7831185978e+04   9.9248591688e-02 
  3.6385217071e+19   3.8219090333e+18   5.7137964041e+58   6.3039053036e-31   3.2396221342e-14   9.5201518155e+04   9.9248591688e-02 
  4.0451908738e+19   4.0666916663e+18   7.5498559108e+58   6.4511553400e-31   3.2390521721e-14   1.0738504252e+05   9.9248591688e-02 
  4.5116903540e+19   4.6649948021e+18   1.0741429813e+59   6.6233097639e-31   3.2385480645e-14   1.1459977215e+05   9.9248591688e-02 
  4.9627729055e+19   4.5108255152e+18   1.2730432373e+59   6.8150632080e-31   3.2381388108e-14   1.0857137146e+05   9.9248591688e-02 
  5.6650338222e+19   7.0226091665e+18   2.4955558234e+59   7.0701704264e-31   3.2378068620e-14   8.9320064960e+04   9.9248591688e-02 
  6.7378210763e+19   1.0727872541e+19   5.1974282345e+59   7.4803059931e-31   3.2374938410e-14   4.9766486512e+04   9.9248591688e-02 
  7.1181963966e+19   3.8037532034e+18   2.2948173847e+59   7.8283736538e-31   3.2374835070e-14   2.3635657134e+04   9.9248591688e-02 
  7.4706019172e+19   3.5240552058e+18   2.3567639135e+59   8.0217355077e-31   3.2374937300e-14   1.0880210001e+04   9.9248591688e-02 
  7.8453413585e+19   3.7473944129e+18   2.7621892490e+59   8.2342629402e-31   3.2375327364e-14   1.2907983937e+03   9.9248591688e-02 
  8.2494941531e+19   4.0415279462e+18   3.2897266693e+59   8.4833206279e-31   3.2376401452e-14  -2.7812696416e+03   9.9248591688e-02 
  8.6209714855e+19   3.7147733241e+18   3.3220526736e+59   8.7542928464e-31   3.2376403533e-14  -2.4003558004e+03   9.9248591688e-02 
  9.1020149422e+19   4.8104345670e+18   4.7480428563e+59   9.0821169126e-31   3.2378496371e-14  -4.3628053657e+03   9.9248591688e-02 
  9.5761319805e+19   4.7411703829e+18   5.1975212697e+59   9.4769365637e-31   3.2380326476e-14  -2.1131473826e+03   9.9248591688e-02 
  1.0034397843e+20   4.5826586277e+18   5.5376446055e+59   9.8931400579e-31   3.2380594174e-14  -5.6960550946e+02   9.9248591688e-02 
  1.0472434844e+20   4.3803700052e+18   5.7879382953e+59   1.0326557834e-30   3.2382418802e-14  -2.1937147239e+03   9.9248591688e-02 
