# time = 3.095528e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   3.3813196674e-31   3.3424270253e-14   0.0000000000e+00   9.9248591688e-02 
  2.7159518476e+18   5.8550006437e+17   4.3413395407e+55   3.3813196674e-31   3.3424270253e-14  -2.2686826738e+04   9.9248591688e-02 
  3.6554448951e+18   9.3949304750e+17   1.2068380651e+56   3.3814883943e-31   3.3423865065e-14  -4.3214222153e+04   9.9248591688e-02 
  4.6452052435e+18   9.8976034841e+17   2.1525712445e+56   3.3821600026e-31   3.3423997597e-14  -7.0366892576e+04   9.9248591688e-02 
  5.1490960406e+18   5.0389079709e+17   1.5199042057e+56   3.3831302298e-31   3.3424063450e-14  -8.8113981586e+04   9.9248591688e-02 
  5.5898690090e+18   4.4077296842e+17   1.5978407395e+56   3.3843703370e-31   3.3424072304e-14  -9.8714374455e+04   9.9248591688e-02 
  6.3306915435e+18   7.4082253448e+17   3.3114344666e+56   3.3869043406e-31   3.3424085201e-14  -1.1148517012e+05   9.9248591688e-02 
  7.0158010476e+18   6.8510950417e+17   3.8372973767e+56   3.3907750036e-31   3.3424106018e-14  -1.2654957062e+05   9.9248591688e-02 
  7.9255496963e+18   9.0974864864e+17   6.3883304876e+56   3.3962081217e-31   3.3424133123e-14  -1.4299988892e+05   9.9248591688e-02 
  8.8179209462e+18   8.9237124996e+17   7.8667876559e+56   3.4034254223e-31   3.3424169013e-14  -1.6131866901e+05   9.9248591688e-02 
  9.9271787700e+18   1.1092578238e+18   1.2259267541e+57   3.4128172409e-31   3.3424215200e-14  -1.8141277562e+05   9.9248591688e-02 
  1.1081977453e+19   1.1547986833e+18   1.6029151477e+57   3.4248679676e-31   3.3424275718e-14  -2.0395788546e+05   9.9248591688e-02 
  1.2441887280e+19   1.3599098265e+18   2.3667961946e+57   3.4399731209e-31   3.3424353586e-14  -2.2883884652e+05   9.9248591688e-02 
  1.3904082105e+19   1.4621948253e+18   3.1917521535e+57   3.4587900522e-31   3.3424454007e-14  -2.5663958992e+05   9.9248591688e-02 
  1.5573350615e+19   1.6692685102e+18   4.5616228164e+57   3.4818545737e-31   3.3424582809e-14  -2.8737776305e+05   9.9248591688e-02 
  1.7450660495e+19   1.8773098795e+18   6.4389202527e+57   3.5104386247e-31   3.3424750511e-14  -3.2207850160e+05   9.9248591688e-02 
  1.9543480037e+19   2.0928195427e+18   9.0076310687e+57   3.5452232406e-31   3.3424967499e-14  -3.6081503566e+05   9.9248591688e-02 
  2.1901970124e+19   2.3584900868e+18   1.2741078347e+58   3.5874058997e-31   3.3425251237e-14  -4.0415296234e+05   9.9248591688e-02 
  2.4461533682e+19   2.5595635576e+18   1.7302516514e+58   3.6375653923e-31   3.3425629671e-14  -4.5197743168e+05   9.9248591688e-02 
  2.7365041226e+19   2.9035075439e+18   2.4526296526e+58   3.6973995927e-31   3.3426103603e-14  -5.0505025982e+05   9.9248591688e-02 
  3.0489381028e+19   3.1243398024e+18   3.2885408400e+58   3.7679695367e-31   3.3426726789e-14  -5.6365247350e+05   9.9248591688e-02 
  3.4104243132e+19   3.6148621037e+18   4.7432286507e+58   3.8522145228e-31   3.3427505677e-14  -6.2899245435e+05   9.9248591688e-02 
