# time = 5.044462e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.1459459975e-31   3.1312715100e-14   0.0000000000e+00   9.9248591688e-02 
  2.4653557200e+18   3.3490393677e+17   2.2261880451e+55   5.1459459975e-31   3.1312715100e-14  -1.8853645224e+03   9.9248591688e-02 
  3.2586935839e+18   7.9333786393e+17   8.2183898871e+55   5.1461567555e-31   3.1312651040e-14  -4.0304657775e+03   9.9248591688e-02 
  4.1498166672e+18   8.9112308332e+17   1.5439697471e+56   5.1468889522e-31   3.1312662723e-14  -7.3043716269e+03   9.9248591688e-02 
  4.5441762825e+18   3.9435961526e+17   9.3708423206e+55   5.1478772204e-31   3.1312659959e-14  -9.3804496564e+03   9.9248591688e-02 
  4.8972013910e+18   3.5302510848e+17   9.8907348306e+55   5.1490933237e-31   3.1312653475e-14  -1.0465120648e+04   9.9248591688e-02 
  5.5462598541e+18   6.4905846312e+17   2.2268010443e+56   5.1517839198e-31   3.1312643142e-14  -1.1855184099e+04   9.9248591688e-02 
  6.1279058082e+18   5.8164595411e+17   2.4924100776e+56   5.1559150274e-31   3.1312631112e-14  -1.3506185368e+04   9.9248591688e-02 
  6.9228076069e+18   7.9490179876e+17   4.2586170149e+56   5.1616966754e-31   3.1312618215e-14  -1.5289008268e+04   9.9248591688e-02 
  7.6878622570e+18   7.6505465009e+17   5.1354597584e+56   5.1693560957e-31   3.1312606259e-14  -1.7265314274e+04   9.9248591688e-02 
  8.6543995678e+18   9.6653731077e+17   8.1189320932e+56   5.1792955180e-31   3.1312596167e-14  -1.9426998072e+04   9.9248591688e-02 
  9.6523496082e+18   9.9795004040e+17   1.0517465842e+57   5.1920451167e-31   3.1312587290e-14  -2.1862909392e+04   9.9248591688e-02 
  1.0837607919e+19   1.1852583108e+18   1.5650532956e+57   5.2080087140e-31   3.1312580894e-14  -2.4547209542e+04   9.9248591688e-02 
