# time = 4.907572e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   5.0677312421e-31   3.1946286072e-14   0.0000000000e+00   9.9248591688e-02 
  2.4726198366e+18   3.4216805341e+17   2.2818336499e+55   5.0677312421e-31   3.1946286072e-14  -4.2442390269e+03   9.9248591688e-02 
  3.2715019895e+18   7.9888215288e+17   8.3343366147e+55   5.0679177843e-31   3.1945822096e-14  -8.1530217961e+03   9.9248591688e-02 
  4.1669881693e+18   8.9548617982e+17   1.5641245131e+56   5.0686808862e-31   3.1945299156e-14  -1.6062183111e+04   9.9248591688e-02 
  4.5647436354e+18   3.9775546612e+17   9.5338232801e+55   5.0696691107e-31   3.1944710230e-14  -2.0081906897e+04   9.9248591688e-02 
  4.9205950812e+18   3.5585144581e+17   1.0063012130e+56   5.0708422576e-31   3.1944243114e-14  -2.2288179755e+04   9.9248591688e-02 
  5.5727549579e+18   6.5215987664e+17   2.2588691718e+56   5.0734633990e-31   3.1943521923e-14  -2.5512634201e+04   9.9248591688e-02 
  6.1579053487e+18   5.8515039081e+17   2.5317589167e+56   5.0775113225e-31   3.1942520007e-14  -2.9349922615e+04   9.9248591688e-02 
  6.9567147953e+18   7.9880944657e+17   4.3215669342e+56   5.0832598616e-31   3.1941303852e-14  -3.3352634541e+04   9.9248591688e-02 
  7.7260870619e+18   7.6937226659e+17   5.2155675800e+56   5.0908715516e-31   3.1939882185e-14  -3.7550995625e+04   9.9248591688e-02 
  8.6975071304e+18   9.7142006850e+17   8.2413719465e+56   5.1008566144e-31   3.1938458783e-14  -4.0657476735e+04   9.9248591688e-02 
  9.7008445667e+18   1.0033374364e+18   1.0680338936e+57   5.1135299547e-31   3.1936885463e-14  -4.3386031231e+04   9.9248591688e-02 
  1.0892140080e+19   1.1912955128e+18   1.5888839066e+57   5.1295187949e-31   3.1935273970e-14  -4.5246773721e+04   9.9248591688e-02 
  1.2169906153e+19   1.2777660732e+18   2.1371798507e+57   5.1493071260e-31   3.1933349609e-14  -4.7061456341e+04   9.9248591688e-02 
  1.3635315057e+19   1.4654089040e+18   3.0689545582e+57   5.1737118113e-31   3.1931466191e-14  -4.7739920159e+04   9.9248591688e-02 
  1.5292018502e+19   1.6567034451e+18   4.3599953186e+57   5.2037398620e-31   3.1929421360e-14  -4.7830848337e+04   9.9248591688e-02 
  1.7143431132e+19   1.8514126304e+18   6.1258216014e+57   5.2409373953e-31   3.1927039561e-14  -4.7348433924e+04   9.9248591688e-02 
  1.9237153919e+19   2.0937227864e+18   8.7154058597e+57   5.2862746733e-31   3.1924427036e-14  -4.5694765392e+04   9.9248591688e-02 
  2.1503709826e+19   2.2665559070e+18   1.1831085728e+58   5.3393708625e-31   3.1921575290e-14  -4.2348619982e+04   9.9248591688e-02 
  2.4084061115e+19   2.5803512895e+18   1.6865101834e+58   5.4029093388e-31   3.1918223928e-14  -3.5316659402e+04   9.9248591688e-02 
  2.6853522984e+19   2.7694618691e+18   2.2596942088e+58   5.4780962895e-31   3.1914470390e-14  -2.3007277430e+04   9.9248591688e-02 
  3.0085251430e+19   3.2317284459e+18   3.2950883837e+58   5.5676024455e-31   3.1910536435e-14  -2.7217270273e+03   9.9248591688e-02 
  3.3521650202e+19   3.4363987723e+18   4.3720411276e+58   5.6734357912e-31   3.1906838884e-14   2.6134172691e+04   9.9248591688e-02 
  3.7440326531e+19   3.9186763290e+18   6.2055733117e+58   5.7974826329e-31   3.1903936506e-14   6.2423586397e+04   9.9248591688e-02 
  4.1609802045e+19   4.1694755141e+18   8.1929256063e+58   5.9414970788e-31   3.1902408559e-14   1.0494477086e+05   9.9248591688e-02 
  4.6385235364e+19   4.7754333191e+18   1.1628003805e+59   6.1098265478e-31   3.1901986655e-14   1.4770745721e+05   9.9248591688e-02 
  5.1020224353e+19   4.6349889890e+18   1.3825881976e+59   6.2969305502e-31   3.1902800282e-14   1.8500103212e+05   9.9248591688e-02 
  5.8187428194e+19   7.1672038408e+18   2.6892356156e+59   6.5474179529e-31   3.1905238513e-14   2.1838517445e+05   9.9248591688e-02 
  6.9076648537e+19   1.0889220343e+19   5.5541407482e+59   6.9468531154e-31   3.1906756187e-14   2.3568321946e+05   9.9248591688e-02 
  7.3008806624e+19   3.9321580868e+18   2.4945427265e+59   7.2871251354e-31   3.1909858710e-14   2.2327355651e+05   9.9248591688e-02 
  7.6614123578e+19   3.6053169541e+18   2.5361426631e+59   7.4788246698e-31   3.1912549514e-14   2.0819670642e+05   9.9248591688e-02 
  8.0427957430e+19   3.8138338526e+18   2.9554872932e+59   7.6856465729e-31   3.1914152974e-14   2.0742917618e+05   9.9248591688e-02 
  8.4533175214e+19   4.1052177832e+18   3.5102575267e+59   7.9295005035e-31   3.1913641887e-14   2.1374458732e+05   9.9248591688e-02 
  8.8316116966e+19   3.7829417520e+18   3.5512731093e+59   8.1952610528e-31   3.1913215959e-14   2.2369984103e+05   9.9248591688e-02 
  9.3196441965e+19   4.8803249998e+18   5.0526197483e+59   8.5166542211e-31   3.1912611747e-14   2.3843571801e+05   9.9248591688e-02 
  9.8002874755e+19   4.8064327896e+18   5.5212433702e+59   8.9038876994e-31   3.1911529830e-14   2.5872903262e+05   9.9248591688e-02 
  1.0264718657e+20   4.6443118161e+18   5.8752640237e+59   9.3120534758e-31   3.1909009526e-14   2.8492725157e+05   9.9248591688e-02 
  1.0708973965e+20   4.4425530833e+18   6.1404081789e+59   9.7382498880e-31   3.1905613159e-14   3.1244296800e+05   9.9248591688e-02 
  1.1260202325e+20   5.5122835941e+18   8.3598811171e+59   1.0246264963e-30   3.1901586788e-14   3.4079074326e+05   9.9248591688e-02 
