# time = 1.185963e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   5.2032157476e-31   1.2764471764e-12   0.0000000000e+00   9.9248591688e-02 
  2.6183480822e+18   4.8789629891e+17   3.4687303740e+55   5.2032157476e-31   1.2764471764e-12  -8.0490691632e+04   9.9248591688e-02 
  2.8377303716e+18   2.1938228943e+17   2.0527999810e+55   5.2043287320e-31   1.2764391578e-12  -1.1290181809e+05   9.9248591688e-02 
  3.3125370892e+18   4.7480671762e+17   5.6534905961e+55   5.2088991055e-31   1.2764428972e-12  -1.6151083048e+05   9.9248591688e-02 
  3.6963472444e+18   3.8381015524e+17   5.9292261012e+55   5.2174740943e-31   1.2764437025e-12  -2.1416691552e+05   9.9248591688e-02 
  3.9404842432e+18   2.4413699879e+17   4.4746370111e+55   5.2269901898e-31   1.2764434544e-12  -2.4893226819e+05   9.9248591688e-02 
  4.4505356220e+18   5.1005137875e+17   1.1296082464e+56   5.2452201065e-31   1.2764428168e-12  -2.8725931191e+05   9.9248591688e-02 
  4.8509906414e+18   4.0045501944e+17   1.0891314284e+56   5.2719298784e-31   1.2764422139e-12  -3.3142760477e+05   9.9248591688e-02 
  5.4799245698e+18   6.2893392842e+17   2.1113911242e+56   5.3097268056e-31   1.2764413563e-12  -3.7839382438e+05   9.9248591688e-02 
  6.0323958595e+18   5.5247128968e+17   2.3020703436e+56   5.3595890902e-31   1.2764403086e-12  -4.3049278110e+05   9.9248591688e-02 
  6.7940919981e+18   7.6169613854e+17   3.9414620876e+56   5.4242912407e-31   1.2764389207e-12  -4.8643972923e+05   9.9248591688e-02 
  7.5180616266e+18   7.2396962857e+17   4.6628394280e+56   5.5061845162e-31   1.2764371590e-12  -5.4837057282e+05   9.9248591688e-02 
  8.4402096438e+18   9.2214801719e+17   7.3859321133e+56   5.6084528019e-31   1.2764348812e-12  -6.1567871080e+05   9.9248591688e-02 
  9.3731546697e+18   9.3294502590e+17   9.3088220810e+56   5.7354630315e-31   1.2764319684e-12  -6.9057335387e+05   9.9248591688e-02 
  1.0480159084e+19   1.1070044148e+18   1.3721926567e+57   5.8896989253e-31   1.2764282936e-12  -7.7200353708e+05   9.9248591688e-02 
  1.1641322549e+19   1.1611634644e+18   1.7867769270e+57   6.0769307597e-31   1.2764236828e-12  -8.6178970703e+05   9.9248591688e-02 
  1.2948684876e+19   1.3073623274e+18   2.4858342531e+57   6.2994357518e-31   1.2764180272e-12  -9.5879438744e+05   9.9248591688e-02 
  1.4373670755e+19   1.4249858782e+18   3.3449552288e+57   6.5669621232e-31   1.2764110270e-12  -1.0655562079e+06   9.9248591688e-02 
  1.5921258059e+19   1.5475873046e+18   4.4660390365e+57   6.8824931483e-31   1.2764025014e-12  -1.1811530149e+06   9.9248591688e-02 
  1.7638763244e+19   1.7175051845e+18   6.0823495164e+57   7.2577126446e-31   1.2763919254e-12  -1.3076190426e+06   9.9248591688e-02 
  1.9457158773e+19   1.8183955293e+18   7.8675275901e+57   7.6965325667e-31   1.2763788312e-12  -1.4440506497e+06   9.9248591688e-02 
  2.1504503839e+19   2.0473450662e+18   1.0800840977e+58   8.2152103918e-31   1.2763621337e-12  -1.5925904188e+06   9.9248591688e-02 
  2.3624212618e+19   2.1197087786e+18   1.3572232732e+58   8.8179051904e-31   1.2763409267e-12  -1.7519994212e+06   9.9248591688e-02 
  2.6052847777e+19   2.4286351592e+18   1.8843856591e+58   9.5292466692e-31   1.2763130120e-12  -1.9251972468e+06   9.9248591688e-02 
  2.8514646442e+19   2.4617986653e+18   2.3044377055e+58   1.0353140329e-30   1.2762763668e-12  -2.1105034078e+06   9.9248591688e-02 
  3.1280315764e+19   2.7656693218e+18   3.1087722114e+58   1.1306511744e-30   1.2762280879e-12  -2.3073643614e+06   9.9248591688e-02 
  3.4059210902e+19   2.7788951382e+18   3.7293725726e+58   1.2398176290e-30   1.2761651455e-12  -2.5149710602e+06   9.9248591688e-02 
  3.7274670395e+19   3.2154594927e+18   5.1437359674e+58   1.3679035625e-30   1.2760813939e-12  -2.7394129150e+06   9.9248591688e-02 
