# time = 3.911058e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.1022239951e-31   3.2069403979e-14   0.0000000000e+00   9.9248591688e-02 
  2.5849253311e+18   4.5447354787e+17   3.1844470832e+55   4.1022239951e-31   3.2069403979e-14   1.2444795491e+04   9.9248591688e-02 
  3.4594288543e+18   8.7450352319e+17   1.0107203931e+56   4.1025652597e-31   3.2069559446e-14   2.4603845393e+04   9.9248591688e-02 
  4.4117274219e+18   9.5229856769e+17   1.8625756781e+56   4.1035845716e-31   3.2069000338e-14   4.3421591598e+04   9.9248591688e-02 
  4.8603002929e+18   4.4857287097e+17   1.2124700388e+56   4.1046884474e-31   3.2068555373e-14   5.4529087061e+04   9.9248591688e-02 
  5.2576010254e+18   3.9730073247e+17   1.2784191676e+56   4.1058868183e-31   3.2068184362e-14   6.0454795021e+04   9.9248591688e-02 
  5.9548284428e+18   6.9722741740e+17   2.7572947315e+56   4.1082194140e-31   3.2067752566e-14   6.7941066275e+04   9.9248591688e-02 
  6.5909792488e+18   6.3615080598e+17   3.1483228078e+56   4.1119420382e-31   3.2066983116e-14   7.8018496426e+04   9.9248591688e-02 
  7.4462116826e+18   8.5523243386e+17   5.3006787510e+56   4.1172516402e-31   3.2066139187e-14   8.8134435278e+04   9.9248591688e-02 
  8.2778332215e+18   8.3162153882e+17   6.4656009864e+56   4.1247699803e-31   3.2065189032e-14   9.9526441942e+04   9.9248591688e-02 
  9.3191896011e+18   1.0413563796e+18   1.0142250316e+57   4.1340975792e-31   3.2064184153e-14   1.1171104869e+05   9.9248591688e-02 
  1.0399350502e+19   1.0801609006e+18   1.3207542748e+57   4.1464565089e-31   3.2063173147e-14   1.2473120284e+05   9.9248591688e-02 
  1.1676362504e+19   1.2770120019e+18   1.9573048945e+57   4.1616288685e-31   3.2062083272e-14   1.3695222543e+05   9.9248591688e-02 
