# time = 3.992596e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543150e+55   4.3989597400e-31   3.4849245263e-14   0.0000000000e+00   9.9248591688e-02 
  2.5501607369e+18   4.1970895366e+17   2.8964493123e+55   4.3989597400e-31   3.4849245263e-14   2.2086658249e+03   9.9248591688e-02 
  3.3983160206e+18   8.4815528371e+17   9.4922668026e+55   4.3992498675e-31   3.4849315713e-14   3.7224254822e+03   9.9248591688e-02 
  4.3268600843e+18   9.2854406375e+17   1.7492650377e+56   4.4001220105e-31   3.4848982865e-14   4.5605213491e+03   9.9248591688e-02 
  4.7591512155e+18   4.3229113115e+17   1.1220192668e+56   4.4011688454e-31   3.4848827873e-14   3.2783289439e+03   9.9248591688e-02 
  5.1431922397e+18   3.8404102419e+17   1.1836441344e+56   4.4024073139e-31   3.4848816606e-14   1.7016243039e+03   9.9248591688e-02 
  5.8249665771e+18   6.8177433745e+17   2.5799837155e+56   4.4051650676e-31   3.4848786802e-14  -4.8419569262e+02   9.9248591688e-02 
  6.4436249541e+18   6.1865837699e+17   2.9279127951e+56   4.4092685548e-31   3.4848724142e-14  -2.8165043624e+03   9.9248591688e-02 
  7.2796403410e+18   8.3601538688e+17   4.9524030216e+56   4.4150898224e-31   3.4848633147e-14  -4.5892249014e+03   9.9248591688e-02 
  8.0900441711e+18   8.1040383008e+17   6.0198206111e+56   4.4229296812e-31   3.4848686385e-14  -4.7548981672e+03   9.9248591688e-02 
  9.1077931520e+18   1.0177489809e+18   9.4677092672e+56   4.4328234671e-31   3.4848351967e-14  -3.0837699946e+03   9.9248591688e-02 
  1.0161774496e+19   1.0539813440e+18   1.2307210205e+57   4.4458020314e-31   3.4847955006e-14  -7.8298184216e+02   9.9248591688e-02 
  1.1409568490e+19   1.2477939945e+18   1.8261281510e+57   4.4618188260e-31   3.4847457075e-14   2.6744132849e+03   9.9248591688e-02 
  1.2748633050e+19   1.3390645597e+18   2.4576788530e+57   4.4819975170e-31   3.4846900750e-14   7.3186812262e+03   9.9248591688e-02 
  1.4281729889e+19   1.5330968385e+18   3.5228054295e+57   4.5066017061e-31   3.4846283052e-14   1.3865452804e+04   9.9248591688e-02 
  1.6010838611e+19   1.7291087222e+18   4.9901750732e+57   4.5373134116e-31   3.4845629032e-14   2.3497822278e+04   9.9248591688e-02 
  1.7941738983e+19   1.9309003725e+18   7.0004054457e+57   4.5747858189e-31   3.4844974079e-14   3.6870491296e+04   9.9248591688e-02 
  2.0122497128e+19   2.1807581442e+18   9.9372569027e+57   4.6201664503e-31   3.4844315792e-14   5.4259437280e+04   9.9248591688e-02 
  2.2485691610e+19   2.3631944827e+18   1.3492131893e+58   4.6745115222e-31   3.4843531039e-14   7.5577232628e+04   9.9248591688e-02 
  2.5173741271e+19   2.6880496612e+18   1.9201942636e+58   4.7391572299e-31   3.4842588174e-14   1.0081839078e+05   9.9248591688e-02 
  2.8061218037e+19   2.8874767654e+18   2.5732851499e+58   4.8156141868e-31   3.4841770792e-14   1.2839113795e+05   9.9248591688e-02 
  3.1418778067e+19   3.3575600306e+18   3.7357393014e+58   4.9066349245e-31   3.4841492451e-14   1.5891353395e+05   9.9248591688e-02 
  3.4985270941e+19   3.5664928736e+18   4.9453581782e+58   5.0134828904e-31   3.4841916041e-14   1.8885847136e+05   9.9248591688e-02 
