# time = 2.990884e+15 [s] 
# r                  dr                 dV                 Density            Pressure           Velocity           Z
  2.1304517832e+18   2.1304517832e+18   4.0504543152e+55   3.2578518619e-31   3.3121054501e-14   0.0000000000e+00   9.9248591688e-02 
  2.7422979369e+18   6.1184615369e+17   4.5879299708e+55   3.2578518619e-31   3.3121054501e-14  -1.1673729792e+04   9.9248591688e-02 
  3.6947710345e+18   9.5247309755e+17   1.2489266023e+56   3.2580605695e-31   3.3120860551e-14  -2.2110228765e+04   9.9248591688e-02 
  4.6927039718e+18   9.9793293730e+17   2.2159409200e+56   3.2587486056e-31   3.3120928870e-14  -3.5712639606e+04   9.9248591688e-02 
  5.2073641099e+18   5.1466013808e+17   1.5861264858e+56   3.2597210450e-31   3.3120962254e-14  -4.4664017131e+04   9.9248591688e-02 
  5.6565010201e+18   4.4913691025e+17   1.6662674467e+56   3.2609567752e-31   3.3120966695e-14  -5.0068891617e+04   9.9248591688e-02 
  6.4059945189e+18   7.4949349877e+17   3.4304461201e+56   3.2634641405e-31   3.3120970998e-14  -5.6570721289e+04   9.9248591688e-02 
  7.1008748007e+18   6.9488028183e+17   3.9861371956e+56   3.2672966014e-31   3.3120977310e-14  -6.4249615183e+04   9.9248591688e-02 
  8.0215292198e+18   9.2065441909e+17   6.6225372949e+56   3.2726827588e-31   3.3120985834e-14  -7.2668901547e+04   9.9248591688e-02 
  8.9260300859e+18   9.0450086608e+17   8.1693093030e+56   3.2798401086e-31   3.3120998874e-14  -8.2073061998e+04   9.9248591688e-02 
  1.0048734335e+19   1.1227042494e+18   1.2713775375e+57   3.2891508498e-31   3.3121018862e-14  -9.2429124284e+04   9.9248591688e-02 
  1.1218433576e+19   1.1696992405e+18   1.6637232941e+57   3.3010910591e-31   3.3121049447e-14  -1.0409072310e+05   9.9248591688e-02 
  1.2594933553e+19   1.3764999776e+18   2.4549978987e+57   3.3160569930e-31   3.3121095839e-14  -1.1701403464e+05   9.9248591688e-02 
  1.4075408467e+19   1.4804749133e+18   3.3117225233e+57   3.3347131870e-31   3.3121170365e-14  -1.3147954121e+05   9.9248591688e-02 
  1.5764784891e+19   1.6893764245e+18   4.7308950571e+57   3.3575822008e-31   3.3121278000e-14  -1.4747112907e+05   9.9248591688e-02 
  1.7663673318e+19   1.8988884264e+18   6.6734265213e+57   3.3859354424e-31   3.3121435292e-14  -1.6554763929e+05   9.9248591688e-02 
  1.9780273460e+19   2.1166001422e+18   9.3328493602e+57   3.4204476060e-31   3.3121641748e-14  -1.8566120667e+05   9.9248591688e-02 
  2.2164556036e+19   2.3842825761e+18   1.3192647885e+58   3.4622920840e-31   3.3121898811e-14  -2.0806034758e+05   9.9248591688e-02 
  2.4752040642e+19   2.5874846059e+18   1.7911037506e+58   3.5120018442e-31   3.3122200475e-14  -2.3268631959e+05   9.9248591688e-02 
  2.7687098286e+19   2.9350576440e+18   2.5382294752e+58   3.5712227346e-31   3.3122555506e-14  -2.5994293305e+05   9.9248591688e-02 
  3.0847080810e+19   3.1599825243e+18   3.4046722932e+58   3.6409897232e-31   3.3122979843e-14  -2.8994330662e+05   9.9248591688e-02 
  3.4499645488e+19   3.6525646777e+18   4.9050959497e+58   3.7241304799e-31   3.3123501862e-14  -3.2340210493e+05   9.9248591688e-02 
  3.8378577496e+19   3.8789320084e+18   6.4783960910e+58   3.8217421357e-31   3.3124160475e-14  -3.6038879384e+05   9.9248591688e-02 
  4.2764160112e+19   4.3855826154e+18   9.0802782422e+58   3.9356207479e-31   3.3124992352e-14  -4.0095342459e+05   9.9248591688e-02 
  4.7424765772e+19   4.6606056600e+18   1.1920241937e+59   4.0678664904e-31   3.3126039240e-14  -4.4532504656e+05   9.9248591688e-02 
  5.2732944177e+19   5.3081784057e+18   1.6744438253e+59   4.2226317311e-31   3.3127324365e-14  -4.9402153770e+05   9.9248591688e-02 
  5.7984188716e+19   5.2512445384e+18   2.0237986894e+59   4.3962723362e-31   3.3128907086e-14  -5.4569012858e+05   9.9248591688e-02 
  6.5806043770e+19   7.8218550547e+18   3.7705958524e+59   4.6250693053e-31   3.3131161796e-14  -6.0948958067e+05   9.9248591688e-02 
  7.7340525136e+19   1.1534481365e+19   7.4412988800e+59   4.9801230031e-31   3.3134992438e-14  -7.0332835145e+05   9.9248591688e-02 
  8.1787584910e+19   4.4470597743e+18   3.5385855198e+59   5.2846069433e-31   3.3138665826e-14  -7.8227351993e+05   9.9248591688e-02 
  8.5776524602e+19   3.9889396917e+18   3.5192602098e+59   5.4622903706e-31   3.3140916565e-14  -8.2468012518e+05   9.9248591688e-02 
  8.9927498869e+19   4.1509742673e+18   4.0266521816e+59   5.6537205474e-31   3.3143219090e-14  -8.6519222083e+05   9.9248591688e-02 
  9.4331822729e+19   4.4043238600e+18   4.6986247017e+59   5.8774001601e-31   3.3145840310e-14  -9.0802877228e+05   9.9248591688e-02 
  9.8427263021e+19   4.0954402920e+18   4.7812948945e+59   6.1232366135e-31   3.3148633107e-14  -9.5047736257e+05   9.9248591688e-02 
  1.0362071934e+20   5.1934563223e+18   6.6620981646e+59   6.4224797631e-31   3.3151999807e-14  -9.9675922510e+05   9.9248591688e-02 
  1.0870240693e+20   5.0816875908e+18   7.1983896628e+59   6.7830817389e-31   3.3156086688e-14  -1.0479584439e+06   9.9248591688e-02 
  1.1359754266e+20   4.8951357259e+18   7.6008739349e+59   7.1652840738e-31   3.3160541638e-14  -1.0983673782e+06   9.9248591688e-02 
  1.1829929908e+20   4.7017564217e+18   7.9443647066e+59   7.5679907121e-31   3.3165170666e-14  -1.1467228855e+06   9.9248591688e-02 
  1.2405345576e+20   5.7541566787e+18   1.0619622455e+60   8.0508517711e-31   3.3170800489e-14  -1.1997646092e+06   9.9248591688e-02 
  1.2984514160e+20   5.7916858369e+18   1.1731425658e+60   8.6296454122e-31   3.3177818935e-14  -1.2588574055e+06   9.9248591688e-02 
  1.3540439296e+20   5.5592513616e+18   1.2289636279e+60   9.2491381823e-31   3.3185425659e-14  -1.3168711271e+06   9.9248591688e-02 
  1.4095364282e+20   5.5492498607e+18   1.3316396343e+60   9.9124772304e-31   3.3193784858e-14  -1.3741208427e+06   9.9248591688e-02 
  1.4749811689e+20   6.5444740659e+18   1.7109823191e+60   1.0703484626e-30   3.3203948273e-14  -1.4373614805e+06   9.9248591688e-02 
  1.5406598593e+20   6.5678690400e+18   1.8767322032e+60   1.1633547179e-30   3.3216149588e-14  -1.5072616963e+06   9.9248591688e-02 
  1.6034484608e+20   6.2788601521e+18   1.9502191312e+60   1.2626985353e-30   3.3229464873e-14  -1.5777568558e+06   9.9248591688e-02 
  1.6708624222e+20   6.7413961387e+18   2.2709151351e+60   1.3734628398e-30   3.3244424581e-14  -1.6511103003e+06   9.9248591688e-02 
  1.7474267268e+20   7.6564304590e+18   2.8110361372e+60   1.5079755726e-30   3.3262792984e-14  -1.7344033019e+06   9.9248591688e-02 
  1.8220650241e+20   7.4638297367e+18   2.9880485718e+60   1.6621744546e-30   3.3284457838e-14  -1.8252278076e+06   9.9248591688e-02 
  1.8875718667e+20   6.5506842619e+18   2.8323341089e+60   1.8191069757e-30   3.3307074578e-14  -1.9134218539e+06   9.9248591688e-02 
  1.9734710457e+20   8.5899178984e+18   4.0236462290e+60   2.0081089346e-30   3.3334458836e-14  -2.0130198102e+06   9.9248591688e-02 
  2.0773816448e+20   1.0391059910e+19   5.3579402615e+60   2.2680787556e-30   3.3373885726e-14  -2.1475188267e+06   9.9248591688e-02 
  2.1823672475e+20   1.0498560269e+19   5.9859838440e+60   2.5810615967e-30   3.3424402438e-14  -2.3108883345e+06   9.9248591688e-02 
  2.2785362296e+20   9.6168982079e+18   6.0130915969e+60   2.9119136401e-30   3.3480522483e-14  -2.4875812291e+06   9.9248591688e-02 
  2.3968922528e+20   1.1835602325e+19   8.1297245710e+60   3.3034256646e-30   3.3548300339e-14  -2.7024671390e+06   9.9248591688e-02 
  2.4996441309e+20   1.0275187804e+19   7.7407199573e+60   3.7445445283e-30   3.3621234745e-14  -2.9409020884e+06   9.9248591688e-02 
  2.6511042317e+20   1.5146010081e+19   1.2627399999e+61   4.3066921233e-30   3.3692814577e-14  -3.2234549130e+06   9.9248591688e-02 
  2.7584640334e+20   1.0735980175e+19   9.8712874882e+60   4.9181113904e-30   3.3748702905e-14  -3.5119668622e+06   9.9248591688e-02 
  2.8550762871e+20   9.6612253669e+18   9.5653013388e+60   5.4455170612e-30   3.3775881223e-14  -3.7253501173e+06   9.9248591688e-02 
  2.9564319976e+20   1.0135571050e+19   1.0755233629e+61   5.9587817218e-30   3.3798592045e-14  -3.8949852822e+06   9.9248591688e-02 
  3.0493603233e+20   9.2928325668e+18   1.0531088525e+61   6.4052528304e-30   3.3811176805e-14  -4.0365414437e+06   9.9248591688e-02 
  3.1906182846e+20   1.4125796134e+19   1.7282365604e+61   6.8662472635e-30   3.3817978665e-14  -4.1668727689e+06   9.9248591688e-02 
  3.3374100847e+20   1.4679180009e+19   1.9655718669e+61   7.3741452658e-30   3.3829214292e-14  -4.2775884828e+06   9.9248591688e-02 
  3.4342003165e+20   9.6790231817e+18   1.3944241788e+61   7.7569441496e-30   3.3836128188e-14  -4.3414016709e+06   9.9248591688e-02 
  3.5246514368e+20   9.0451120292e+18   1.3761426323e+61   8.0024135560e-30   3.3835127409e-14  -4.3873546758e+06   9.9248591688e-02 
  3.6726610750e+20   1.4800963814e+19   2.4090277756e+61   8.2566867333e-30   3.3825732595e-14  -4.4471355783e+06   9.9248591688e-02 
  3.8376132032e+20   1.6495212820e+19   2.9234065796e+61   8.5482367370e-30   3.3815948664e-14  -4.5665487231e+06   9.9248591688e-02 
  4.0140517538e+20   1.7643855063e+19   3.4177474521e+61   8.8242304885e-30   3.3815854640e-14  -4.7160914379e+06   9.9248591688e-02 
  4.1130773678e+20   9.9025614039e+18   2.0549119990e+61   9.0206188434e-30   3.3859197789e-14  -4.8838201452e+06   9.9248591688e-02 
  4.2078401703e+20   9.4762802513e+18   2.0613369123e+61   9.1250364353e-30   3.3920921916e-14  -5.0244770426e+06   9.9248591688e-02 
  4.3719915188e+20   1.6415134850e+19   3.7966874877e+61   9.2231392892e-30   3.4038969619e-14  -5.2115953502e+06   9.9248591688e-02 
  4.5563114392e+20   1.8431992038e+19   4.6165939403e+61   9.3341359825e-30   3.4227302761e-14  -5.4299054796e+06   9.9248591688e-02 
  4.7178923969e+20   1.6158095772e+19   4.3665382150e+61   9.4249987743e-30   3.4400454696e-14  -5.5326948984e+06   9.9248591688e-02 
  4.8038397215e+20   8.5947324605e+18   2.4480819278e+61   9.4746397402e-30   3.4505325355e-14  -5.5275276948e+06   9.9248591688e-02 
  4.8894272918e+20   8.5587570286e+18   2.5264587299e+61   9.4907734342e-30   3.4552574051e-14  -5.5025419459e+06   9.9248591688e-02 
  5.0617918117e+20   1.7236451985e+19   5.3628265788e+61   9.4999600352e-30   3.4629139693e-14  -5.4478044137e+06   9.9248591688e-02 
  5.2065900303e+20   1.4479821860e+19   4.7967368878e+61   9.4996396441e-30   3.4714923488e-14  -5.4034712922e+06   9.9248591688e-02 
  5.3013925653e+20   9.4802534986e+18   3.2886699933e+61   9.4892495351e-30   3.4776382297e-14  -5.3959187784e+06   9.9248591688e-02 
  5.3797947577e+20   7.8402192412e+18   2.8101204987e+61   9.4756074775e-30   3.4831951396e-14  -5.4167467962e+06   9.9248591687e-02 
  5.4464007094e+20   6.6605951704e+18   2.4525626961e+61   9.4585032109e-30   3.4887582422e-14  -5.4512567879e+06   9.9248591685e-02 
  5.6140155714e+20   1.6761486208e+19   6.4422650319e+61   9.4184438614e-30   3.4981724393e-14  -5.5164729355e+06   9.9248591675e-02 
  5.7215060232e+20   1.0749045171e+19   4.3392612185e+61   9.3716696110e-30   3.5108993126e-14  -5.6137566378e+06   9.9248591644e-02 
  5.7487299144e+20   2.7223891200e+18   1.1252411116e+61   9.3465945915e-30   3.5165410535e-14  -5.6495772501e+06   9.9248591578e-02 
  5.7709144061e+20   2.2184491786e+18   9.2486433819e+60   9.3330712521e-30   3.5183118974e-14  -5.6588101872e+06   9.9248590873e-02 
  5.8513065248e+20   8.0392118703e+18   3.4115247571e+61   9.2958507720e-30   3.5214725561e-14  -5.6732236694e+06   9.9248588675e-02 
  5.9258498881e+20   7.4543363261e+18   3.2482207899e+61   9.2375900488e-30   3.5261079134e-14  -5.6874067310e+06   9.9248579240e-02 
  6.0056411300e+20   7.9791241850e+18   3.5686257795e+61   9.1758334062e-30   3.5302558006e-14  -5.6803795738e+06   9.9248541030e-02 
  6.1723652172e+20   1.6672408721e+19   7.7683314273e+61   9.0696832221e-30   3.5347092121e-14  -5.6331357292e+06   9.9248430650e-02 
  6.3099290911e+20   1.3756387394e+19   6.7338073729e+61   8.9341740803e-30   3.5388494544e-14  -5.5469764451e+06   9.9248192784e-02 
  6.4399348772e+20   1.3000578614e+19   6.6395509516e+61   8.8067750686e-30   3.5423754606e-14  -5.4572714986e+06   9.9247915485e-02 
  6.6086400274e+20   1.6870515012e+19   9.0246127946e+61   8.6519982940e-30   3.5494218954e-14  -5.3858676998e+06   9.9247091129e-02 
  6.7632561350e+20   1.5461610765e+19   8.6858025780e+61   8.4687436155e-30   3.5601112475e-14  -5.3444159104e+06   9.9244934782e-02 
  6.9122775173e+20   1.4902138232e+19   8.7559689917e+61   8.2730805117e-30   3.5724188526e-14  -5.3385772665e+06   9.9239248976e-02 
  7.0561205106e+20   1.4384299329e+19   8.8175339221e+61   8.0533060428e-30   3.5846837956e-14  -5.3362499919e+06   9.9222836594e-02 
  7.2179953333e+20   1.6187482268e+19   1.0362063028e+62   7.7829858246e-30   3.5959869312e-14  -5.3133193427e+06   9.9152599468e-02 
  7.3534975701e+20   1.3550223679e+19   9.0389285511e+61   7.4815911884e-30   3.6028899126e-14  -5.2446595266e+06   9.8886518227e-02 
  7.4306303480e+20   7.7132777910e+18   5.2964418553e+61   7.2350063484e-30   3.6039809216e-14  -5.1639388869e+06   9.8439447578e-02 
  7.4968931107e+20   6.6262762715e+18   4.6387160517e+61   7.0360909613e-30   3.6035533972e-14  -5.0911411037e+06   9.7570160805e-02 
  7.5863156079e+20   8.9422497141e+18   6.3913004803e+61   6.7819933920e-30   3.6028936756e-14  -5.0044348241e+06   9.6972181698e-02 
  7.6218556717e+20   3.5540063889e+18   2.5823961024e+61   6.5603345754e-30   3.6020300409e-14  -4.9291012624e+06   9.6702901531e-02 
  7.6382839985e+20   1.6428326791e+18   1.2018780144e+61   6.4559786481e-30   3.6017194539e-14  -4.8987351044e+06   9.6617038227e-02 
  7.6638949949e+20   2.5610996325e+18   1.8840104504e+61   6.3794826609e-30   3.6015550285e-14  -4.8747065961e+06   9.6588458615e-02 
  7.7288860898e+20   6.4991094910e+18   4.8377173753e+61   6.2614141122e-30   3.6011797694e-14  -4.8265714593e+06   9.6583808424e-02 
  7.7809508354e+20   5.2064745673e+18   3.9346827232e+61   6.1297624215e-30   3.6008839964e-14  -4.7656864872e+06   9.6581928415e-02 
  7.8182586687e+20   3.7307833298e+18   2.8520419558e+61   6.0457233859e-30   3.6007958739e-14  -4.7230620994e+06   9.6581704293e-02 
  7.8527128367e+20   3.4454168004e+18   2.6581787473e+61   5.9956873426e-30   3.6008770432e-14  -4.6913560516e+06   9.6581673251e-02 
  7.8900411157e+20   3.7328278996e+18   2.9063644296e+61   5.9623782940e-30   3.6010963321e-14  -4.6627270355e+06   9.6581671503e-02 
  7.9237737680e+20   3.3732652274e+18   2.6501735927e+61   5.9439077974e-30   3.6015017390e-14  -4.6368877252e+06   9.6581671425e-02 
  8.0520779940e+20   1.2830422596e+19   1.0287935079e+62   5.9307710111e-30   3.6032252383e-14  -4.5877631690e+06   9.6581671421e-02 
  8.1753510440e+20   1.2327305005e+19   1.0198253558e+62   5.9237307665e-30   3.6071833599e-14  -4.5227797155e+06   9.6581671417e-02 
  8.2201196239e+20   4.4768579872e+18   3.7806985200e+61   5.9237271553e-30   3.6105171771e-14  -4.4994081235e+06   9.6581671415e-02 
  8.2503406938e+20   3.0221069886e+18   2.5755599863e+61   5.9279592016e-30   3.6123630694e-14  -4.4939916486e+06   9.6581671414e-02 
  8.2793082813e+20   2.8967587557e+18   2.4865082673e+61   5.9342843618e-30   3.6139917155e-14  -4.4898760261e+06   9.6581671409e-02 
  8.3093030007e+20   2.9994719326e+18   2.5930757840e+61   5.9452964342e-30   3.6157182171e-14  -4.4863293911e+06   9.6581671371e-02 
  8.4187724267e+20   1.0946942598e+19   9.6236732493e+61   5.9829603415e-30   3.6201579942e-14  -4.4789634953e+06   9.6581671231e-02 
  8.4898924719e+20   7.1120045252e+18   6.3879733047e+61   6.0387912003e-30   3.6262660496e-14  -4.4701206580e+06   9.6581670591e-02 
  8.5192562373e+20   2.9363765430e+18   2.6688686887e+61   6.0759136903e-30   3.6296721635e-14  -4.4623043292e+06   9.6581668905e-02 
  8.5569749849e+20   3.7718747605e+18   3.4553488238e+61   6.1023945062e-30   3.6317643842e-14  -4.4534326390e+06   9.6581651581e-02 
  8.6242742320e+20   6.7299247103e+18   6.2412528054e+61   6.1344564848e-30   3.6348639526e-14  -4.4331876024e+06   9.6581595475e-02 
  8.6920586423e+20   6.7784410270e+18   6.3854831673e+61   6.1657279840e-30   3.6384080130e-14  -4.3970104361e+06   9.6581122118e-02 
  8.7838080220e+20   9.1749379648e+18   8.8030758599e+61   6.1914101880e-30   3.6415766817e-14  -4.3367807839e+06   9.6579779714e-02 
  8.8827325149e+20   9.8924492920e+18   9.6997663506e+61   6.2126041527e-30   3.6440870535e-14  -4.2445422066e+06   9.6577173539e-02 
  8.9795673652e+20   9.6834850272e+18   9.7064532021e+61   6.2257251405e-30   3.6451678650e-14  -4.1296924482e+06   9.6576421065e-02 
  9.1334410857e+20   1.5387372055e+19   1.5860101208e+62   6.2328481104e-30   3.6452860870e-14  -3.9620447214e+06   9.6571045453e-02 
  9.2713019469e+20   1.3786086119e+19   1.4670958836e+62   6.2338959804e-30   3.6440666129e-14  -3.7509574704e+06   9.6557489036e-02 
  9.3959117945e+20   1.2460984759e+19   1.3641674685e+62   6.2282611476e-30   3.6426938327e-14  -3.5610472524e+06   9.6528402561e-02 
  9.5181207113e+20   1.2220891687e+19   1.3734949706e+62   6.2187109796e-30   3.6428724664e-14  -3.4212035108e+06   9.6459386126e-02 
  9.6770601564e+20   1.5893944507e+19   1.8398224227e+62   6.2029906041e-30   3.6455937426e-14  -3.3254945649e+06   9.6181539794e-02 
  9.7944371283e+20   1.1737697190e+19   1.3980951572e+62   6.1817925959e-30   3.6505044824e-14  -3.2914683254e+06   9.5199496039e-02 
  9.8862147580e+20   9.1777629671e+18   1.1167830582e+62   6.1578038037e-30   3.6551946989e-14  -3.2905077329e+06   9.1771708899e-02 
  9.9346845001e+20   4.8469742152e+18   5.9822995580e+61   6.1327274254e-30   3.6582315982e-14  -3.2821301690e+06   8.7883022869e-02 
  1.0002825098e+21   6.8140598225e+18   8.5094075575e+61   6.0970448303e-30   3.6600066193e-14  -3.2638762728e+06   8.1509029046e-02 
  1.0029709096e+21   2.6883998024e+18   3.3893449684e+61   6.0586073300e-30   3.6609532026e-14  -3.2437792913e+06   7.6341156390e-02 
  1.0058399572e+21   2.8690475546e+18   3.6371902051e+61   6.0243539567e-30   3.6611678662e-14  -3.2266626962e+06   7.3786781535e-02 
  1.0113350989e+21   5.4951416924e+18   7.0245259383e+61   5.9530002973e-30   3.6613402396e-14  -3.1950239624e+06   7.3504154453e-02 
  1.0152556570e+21   3.9205581051e+18   5.0586009806e+61   5.8751770663e-30   3.6613689456e-14  -3.1564704831e+06   7.3361959451e-02 
  1.0187659846e+21   3.5103275727e+18   4.5625652459e+61   5.8237867268e-30   3.6611938408e-14  -3.1223397885e+06   7.3318541051e-02 
  1.0235039221e+21   4.7379375264e+18   6.2082079791e+61   5.7802847354e-30   3.6608674171e-14  -3.0820782536e+06   7.3313963019e-02 
  1.0286802656e+21   5.1763435031e+18   6.8486749795e+61   5.7387418094e-30   3.6602734011e-14  -3.0301523788e+06   7.3313081699e-02 
  1.0335415852e+21   4.8613195578e+18   6.4949470649e+61   5.7070828516e-30   3.6593795339e-14  -2.9723412331e+06   7.3313015366e-02 
  1.0441165617e+21   1.0574976502e+19   1.4341058804e+62   5.6729509879e-30   3.6577801968e-14  -2.8789159184e+06   7.3313012492e-02 
  1.0525224477e+21   8.4058860829e+18   1.1608684911e+62   5.6383729722e-30   3.6548557776e-14  -2.7464913493e+06   7.3313011838e-02 
  1.0580551347e+21   5.5326869527e+18   7.7426496347e+61   5.6189448558e-30   3.6524161647e-14  -2.6448005879e+06   7.3313011754e-02 
  1.0713253599e+21   1.3270225254e+19   1.8903417789e+62   5.6043075746e-30   3.6503130461e-14  -2.5171664749e+06   7.3313011686e-02 
